rep,seed,model,success,fit_success,ios_success,convergence,error,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_min_global,q_min_observed,q_min_path,q_median_path,time_sec,ios_T_N,ios_sampled_ios_sum,ios_formal_T_N_complete,ios_expected_n_transitions,ios_n_transitions,ios_n_valid,ios_n_failed,ios_success_rate,ios_median_ios_contribution,ios_max_ios_contribution,ios_min_ios_contribution,ios_total_seconds
86,20260689,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.31954225454969,-95.42816210579754,22.963513364638303,73.83451286022328,-7.267548383282867,47.06792808456639,120.21851797165785,4073.59528455897,610.6859040203293,-334.9301597992845,-915.0526691520932,8020.525877377366,0.0002744522917055,3040.1998228886114,3259.485617371724,4635.071255899056,3422.977742874995,33.565736082322275,33.565736082322275,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011035916424719,6.643234615880409,0.0003496260712498,3330.491046723073
87,20260690,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.60678987288043,-95.11596149364765,13.857549224628324,78.15232054702918,-7.127037130293568,37.822862353585194,144.28805125547922,4882.211251092607,49.75340149914756,-68.43316043902523,-727.8412886013326,7939.49185494935,0.0002771380113699,3728.49760603509,3731.857375123508,5258.7746732690675,4317.928085708001,33.04800779830242,33.04800779830242,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010632568348887,4.058126497851475,0.0002688489455748,4198.024603079895
88,20260691,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.4594494918376,-156.56026443182702,-20.871858169254843,137.1588068562028,-5.302198976910638,35.19525851581186,207.7533724109745,5498.177981261542,290.383192861588,-202.1891346379468,-596.7490559419902,8305.158236178617,5191.592196923985,5191.592196923984,5191.592800421989,5888.438418090407,2780.984672000006,43.93365626806878,43.93365626806878,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008673512115295,19.98524049675478,0.0001404402443663,2688.5776650599655
89,20260692,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.95236651331199,-95.4229065043759,28.12943529418945,92.27193278077095,-19.930754624412,47.17431472448936,-22.19811455752453,4681.143493458041,485.87855059240576,-302.78483563450527,48.32491943081901,8207.649025972147,0.0002738734510785,4631.0494654559525,4646.566705473268,5349.527674346036,4470.110778916001,67.0744621304562,67.0744621304562,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010502648569019,22.473187386600628,0.000293211694641,4362.34872293799
90,20260693,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.74631997880417,-83.662477527591,-4.764730820834594,78.73390408074526,5.327563700744345,23.154869612647214,35.658838843124066,6143.381060737272,170.37531509715294,-94.08380305514528,-1426.7313193068285,8182.93612784978,0.0002756778176262,3755.5440945117434,3907.324840296038,6596.393231995544,4506.4628437079955,48.52505375166353,48.52505375166353,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009449050429024,15.214161672333674,0.0002746443313386,4405.469613992907
91,20260694,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.58196249201703,-96.90771868929744,-13.651281096665576,94.65632841585072,9.503146565947445,42.13202533177133,157.65921584523466,4053.6441026502152,324.0100995748556,-233.67671448424264,-437.2123969446926,7993.396775660845,3906.1528050849975,3906.152805084997,3906.152922618428,4531.418776042841,3736.3708005829976,31.311559887325863,31.311559887325863,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010083537294987,5.487882441503956,0.0003545329938616,3633.020160811808
92,20260695,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,65.6607974696542,-90.37555270249584,14.940903155481877,79.368074763822,-34.34791261230222,52.70816374105933,75.83594172743318,3586.9247001565464,492.74301744119725,-319.5085919559844,-578.5676580626233,8224.829957432932,0.0002743769346125,2926.4777655135777,3020.395052308869,4348.171945780244,3653.6113008329994,52.84953307012701,52.84953307012701,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011147642668523,12.912728257002756,0.0003999477541016,3546.6581439738293
93,20260696,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.49201873914086,-125.89017781345486,18.22405083199202,126.01110196203176,-15.701296551121263,69.8871463529352,72.60912193281192,3143.1278467943675,282.0908134541161,-278.1515332246885,-402.5647581702211,8152.799740687944,0.0002746645659499,2409.117513490463,2715.98971461734,3873.8488690589857,3990.870334542,47.888684916479136,47.888684916479136,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011698037909941,9.769298140976147,0.0003437938286143,3893.986885307255
94,20260697,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.6530261990628,-107.8673082864337,19.77237200425782,100.02191573688656,-17.5402369086044,56.72942276323419,29.950134195291707,3236.9620744384415,904.4029687967208,-453.01769663090766,-119.5846894438254,8088.801599071475,3233.0090528201017,3233.0090528201004,3233.0100880107193,4080.871127086239,3082.114021542002,53.79672101692985,53.79672101692985,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010782330034522,32.62082004643321,-1.3315109525180446e-05,2992.8043913879665
95,20260698,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.53058138322054,-100.01218590690011,19.323502612940196,98.44667394395567,2.700714330746119,45.31119919913262,108.07177038433612,4392.729743653224,97.46540460373492,-132.44444072302267,-266.59112519675057,7904.130945649884,0.000273108620604,4076.313932702762,4081.661569706006,4693.757085178824,3263.6315374169935,41.18122640337849,41.18122640337849,True,2499.0,2499.0,2499.0,0.0,1.0,0.00093492254175,5.023182563245584,0.0001222371153764,3173.094355369998
96,20260699,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.54174774513278,-70.35827600814717,48.846484025989746,45.72402377824975,-32.90466297128643,50.49635109067531,-96.74287715988378,4115.107085300214,578.9940962605352,-325.81515306103853,-620.4397668939964,8027.776325535822,0.0002747721955529,2432.534854131278,2612.908153301251,5155.108176212558,2805.932745375001,31.738038474785327,31.738038474785327,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010939492412846,4.890304540389266,0.00042879345468,2716.6447031892967
97,20260700,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.01937237701115,-104.06374426753226,23.789826895623907,101.2079329007828,-17.09018173914973,59.574698381596235,-41.30832147315592,3513.5955213031552,924.9544526565118,-465.8768917143036,-284.1302095864999,8238.177548974683,0.0002751245656327,2629.2634026565115,2876.4788052675153,4567.611379818394,3487.6554602920005,82.84669383176507,82.84669383176507,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011205737312569,43.19667321220736,0.0004721935318934,3396.4716174979258
98,20260701,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,63.86685474924953,-88.18825948764321,1.9216434715955968,65.84018766316865,-12.23034502251862,46.84336608477125,250.79813416931023,4029.4884828108,284.6839317706116,-230.95933524655632,-618.2750642214382,8228.22556488527,3693.7968504621585,3693.7968504621576,3693.800054853043,4373.718026680729,2862.8792633330013,29.921072269911622,29.921072269911622,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009100151483734,4.497966641660625,0.0003364596878951,2773.325092295083
99,20260702,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,75.13465806828258,-59.27280752594923,-4.807736856859859,20.34769389457399,-21.517469994408096,59.33138568804496,125.32851557592008,4325.6944686907855,165.53424514845432,-198.2057127681473,-209.3396898777003,8187.194954041269,4259.510118560106,4259.510118560106,4259.511737596287,4903.369692056731,3450.006395291006,37.887527899029614,37.887527899029614,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008093732804201,6.9204775627394,0.0003400068015846,3360.4749186732006
100,20260703,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.10651122633918,-70.19353569102104,13.51304638196834,38.93343725762793,-18.099883978938923,38.37543949478105,113.99651699581108,4612.468487877617,300.15203951935445,-214.64823718642663,-318.81265388336635,8147.245547140905,4527.81013569807,4527.81013569807,4527.810281851785,5007.936093541352,2952.015376667,26.81438839943123,26.81438839943123,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008876386004064,2.9356801107673896,0.0003510556186805,2863.45083791299
101,20260704,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.95405333625624,-74.93461323196935,18.197550002448335,61.635276858899445,-19.56285119946519,44.03915216523377,223.6033199541327,4255.866187566019,747.9172803375496,-361.55510591656866,-1222.4436663616602,8175.782685381054,0.0002742740653047,3416.045264102243,3468.5381213932533,4845.701704235065,2971.7419842080003,37.208588749681454,37.208588749681454,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010988236870868,4.296868403194971,0.0004278704391365,2881.6263941929874
102,20260705,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.32884559720924,-66.41129397223482,13.080728188663857,36.15948104447661,-25.409044657162433,37.60903035782437,105.04568765514358,4302.6539956590195,717.1289959775521,-326.17419969486315,-865.1983390120723,8172.661583592631,0.0002745641795627,3498.246188926864,3673.3041515829727,5053.902530488047,3659.665023375,25.85772683309274,25.85772683309274,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011159104115363,2.145654120474749,0.0004224966748944,3570.1898943199985
103,20260706,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.8251240856721,-52.69893466652968,-2.5784682753050583,19.901256377344545,7.089859864737087,62.1940671759566,37.89531550779635,4325.864137139153,253.3026294154767,-245.9804137709624,-492.4325654782166,8290.310598602422,0.0002757319598458,3434.481197449887,3587.2756004125413,4987.438053186481,3962.767011166,95.88340218910184,95.88340218910184,True,2499.0,2499.0,2499.0,0.0,1.0,0.000971568080708,61.66502232248456,0.0002223329013886,3873.1287599350007
104,20260707,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.62542254579749,-83.90010057618544,20.990255426472853,72.66757212099827,-17.417337274651324,70.10291014327886,111.30139433249876,3453.3108879561228,23.267968594446863,-73.92092645976598,-285.75670234709645,8148.831075985565,0.0002765002373052,2876.8929686897413,3026.403251852601,4116.322848266108,2899.275182208,125.11791697320535,125.11791697320535,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010844981343214,93.91539090719692,-0.0003441092042635,2809.2532524940116
105,20260708,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.25434722262848,-101.20941205803472,29.499722762192885,70.50302045947585,0.692365358312666,37.212328422075075,253.54900031697832,5557.440564120847,583.0410696344351,-272.71350606235865,-2236.6265715314375,8046.062581985703,0.0002717882271099,2402.3177704247546,2890.5325670559178,5337.818760631583,2450.39861675,30.10433449202136,30.10433449202136,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008564315669432,6.4405658321420205,7.048198648984538e-05,2360.4017261160075
106,20260709,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.27925383817134,-92.10117374755016,5.740515905156994,57.0839041054607,-26.34566679382887,42.59327340046477,-32.27334923330657,4136.231274424764,684.8844421278259,-336.78440612576026,-434.8295747962449,8081.664407613898,0.0002730848009377,3096.9296337915353,3377.7012668923194,5055.8400617006555,3488.9510870000004,29.34560912483885,29.34560912483885,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011184078520787,2.877344280434375,0.0004079853097698,3399.774674648017
107,20260710,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,79.19132359925563,-57.96751764925558,13.063914188411683,46.91645431673672,-11.88196527143667,52.76384504635918,-2.623397427183938,4237.929246337762,427.19202421951235,-294.3803323256397,-522.9889381490036,7961.85097531471,0.0002744059966062,3275.881817432048,3326.2205426889677,5023.056444796076,3513.308255,84.85093432788534,84.85093432788534,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011029402343667,51.444449886186874,0.0004101670150662,3424.2519860939983
108,20260711,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.16494116067025,-76.46787145936753,-10.860500755764097,69.08987875687032,3.333413430966216,60.76421438092718,35.1357005418247,4185.794399555986,182.44580051689667,-210.58182006534736,-60.882378261199726,8182.697092549516,4180.715269244082,4180.715269244082,4180.7183648897635,4750.174075505794,3614.317984834001,47.9514387836249,47.9514387836249,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009112898494718,8.608600702757577,9.105624913230416e-05,3525.15192912798
109,20260712,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.96867990843926,-105.17806517166918,1.5555701957258334,57.94887473618987,19.11182632977439,21.85731100909114,201.45188543116413,5205.545427838535,1210.3425231989306,-325.29883465568787,-1499.08796060714,8031.882732359973,4741.365935140517,4741.365935140515,4741.3662773789,5286.576125745883,2403.411462,28.119171894984564,28.119171894984564,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009217398287866,4.419464004450795,0.000444109175584,2315.00419062802
110,20260713,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.66381280157076,-79.8184040155058,35.93930098823473,73.29462117779546,-34.58090046066863,50.26686267361,-87.6458536666923,3765.799475331374,951.440805142454,-428.5936077624787,-377.6313210441359,8151.827640260092,0.0002735853131525,2396.6253869579873,2548.19812364207,5001.269497663224,2962.87963875,51.09648030343672,51.09648030343672,True,2499.0,2499.0,2499.0,0.0,1.0,0.00120691468716,10.75031730262269,0.0004933082473779,2873.0803815650265
111,20260714,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,75.22730359958999,-88.49841140699098,-8.875629566095414,70.87992290607274,9.489486013112325,57.82243582067518,38.27744620657948,4042.091243415591,729.827622784445,-410.8547718043908,-135.98935433325255,8135.4146103225885,4035.756492607784,4035.756492607784,4035.7592874870497,4865.254052428163,3352.155027917,61.07812614360259,61.07812614360259,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010078620797728,34.45646227047284,0.0003614964682889,3263.205073512976
112,20260715,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.92577921400398,-71.01889305158745,27.14500245381067,39.54078374997561,-13.024509463601715,58.5375787446609,77.8028556890194,3425.7465027597705,38.60396113901384,-95.0743375476443,-63.182105602746425,7988.387011767567,3399.8943728836334,3399.894372883633,3399.894561962842,3939.773051894767,2541.615889791,45.618310928762185,45.618310928762185,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009088960494678,24.614694089298816,0.0003218015850716,2452.813679650003
113,20260716,M4,True,True,True,1,,asymmetric drift with position-velocity diffusion,72.39853137226757,-0.9160858811452508,-112.93973177374032,43.814166030496786,-0.4991013573800449,46.57604118427899,840.8483452589926,7448.712791866515,2280.1255210586723,-651.7644365080204,-5883.229166773939,8177.675698825035,3653.704018324424,3653.7040183244208,3653.704050098044,6096.951898689265,3328.839972750001,52.35714754217879,52.35714754217879,True,2499.0,2499.0,2499.0,0.0,1.0,-0.0003818179205543,15.510324441216852,-0.0096230941473813,3237.002333453056
114,20260717,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.06835113678387,-94.81431012067064,30.57880866283624,85.93552247316148,-11.07336945967775,52.44191985207707,-29.725193657214316,4226.048506704262,179.77722715954835,-190.30501719856943,-293.040114134523,8024.414885518166,0.0002738601933742,3556.8533457398225,3627.77987701058,4828.649360246746,3496.9921093330004,31.58952002178488,31.58952002178488,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011357542077141,3.1864472496635656,0.0002928601809162,3406.9585954139575
115,20260718,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.37968416193746,-80.44164579102124,4.5587128739025315,52.775494498814815,-11.00713927002714,54.4972263890315,-18.17427822902601,4246.542165714662,574.0982571024192,-353.7612906289152,58.987920565469494,8227.793098185732,4245.026930853037,4245.026930853036,4245.0269316262775,5006.140564100375,3523.9145415000003,70.0037078728829,70.0037078728829,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009963884058379,38.43028965182915,0.0003659714534003,3435.7599740770147
116,20260719,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.46669929642279,-87.87072130063486,4.563852940106953,68.993337349284,-20.48706141410894,43.27751780761819,168.5298939872534,4145.194065230033,295.2215257788702,-226.0471373223501,-468.11370500775615,8143.827945387759,0.0002742722572293,3926.491963659158,3941.632448406654,4552.926006268473,3276.8054836250003,25.324749323079885,25.324749323079885,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010168506353114,2.3779991176038067,-0.0004432340430895,3187.3245993749333
117,20260720,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.61630587097898,-86.1776224842954,36.84336653625381,76.27529587680067,-26.49513504013783,59.19440077597736,123.29808349465466,3737.266659984549,534.1917706011242,-355.6100109748862,-410.6513151427524,8269.342450233707,0.0002748243423411,3519.6079398763013,3602.152146250363,4458.656356750267,2819.6681172500003,137.92273942712103,137.92273942712103,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011170675235927,109.89784539947532,0.0004078598196337,2729.8543552390074
118,20260721,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.63024705635318,-151.31232800620427,-54.91785227850696,113.7844367543045,25.64904264587329,46.635322486751335,91.2191902996817,3904.7977837097774,855.1165506349613,-399.3927195261318,-390.6082186642081,8064.738008172202,3860.191355388769,3860.191355388767,3860.1913948678666,4607.868470523828,2368.875555417,36.7653232765782,36.7653232765782,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010762582083012,9.877871043188556,0.0003605585002737,2279.7888639039575
119,20260722,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.35448682547316,-102.54503992583804,-0.8448469951592612,87.44481533547362,-0.2577606752592865,45.566405644427256,321.25352679676564,4311.01856355436,838.2293046071214,-390.8713165059533,-1377.8658550676068,8165.648004582434,3744.790950141637,3744.7909501416375,3744.790950288254,4675.201007828684,2196.257960209001,26.785009516732583,26.785009516732583,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008463442578809,3.799218130030198,8.664405922598206e-05,2107.521500541041
120,20260723,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.29260545371311,-76.83825876997888,2.8494611381241,40.160557761643986,-10.988018124207802,35.01483873883478,107.64414412908448,4943.522650945613,563.2026988737933,-280.04446930124897,-682.3106977587959,8139.2999099073,0.0002739724477578,4334.6665911653745,4512.649809356125,5451.4684360554,3883.086763875001,31.278164662506526,31.278164662506526,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009762418355498,3.8826755431776263,0.0003380268434871,3793.430041582018
121,20260724,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.20663817907452,-143.59476854132737,-12.847885733521286,136.93776921242727,-12.421340090921529,60.37500429528029,-0.6698626881864691,3423.1282234286514,782.0293020060814,-434.5803606591178,2.4108418046677507,8205.944080191935,3423.1263653914293,3423.126365391427,3423.1263659584347,4242.3402692383515,3235.2514045419994,56.409529633533296,56.409529633533296,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010370907750347,12.210950041348418,0.0003250120995832,3146.189008543024
122,20260725,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.04610378510574,-96.4003967704203,9.175254391148735,93.23326813866072,-11.696428034803963,70.24092712840641,187.3899014279697,3606.477454493837,298.65244967931733,-289.67309129185605,-386.39732021392894,8473.307278000982,3481.4969887142815,3481.4969887142797,3481.4969912253373,4259.9646417659205,8474.717027916,154.6979463823385,154.6979463823385,True,2499.0,2499.0,2499.0,0.0,1.0,0.0003895234873687,77.17707640868281,-3.7215542244560176,8386.554872075965
123,20260726,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.57663628017174,-89.17567810129857,18.74200035457436,51.76316487546563,-48.93839013129493,44.022127962280464,-136.11419182109543,4165.1200208721375,1574.905897256924,-526.6145039308904,814.1326978245756,8163.6635068938685,4059.905472685232,4059.905472685231,4059.905478245243,4984.398603380214,2933.056287457999,27.49199384329227,27.49199384329227,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010208868344427,3.3017765821519163,0.0004070824620812,2844.6895445189857
124,20260727,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,63.75781808981738,-89.24103878979938,-1.9105363966810676,69.79439592484167,-7.863085564078491,42.844987125159946,165.24207443594292,4132.33733182064,170.60621541477252,-170.87935418900094,-389.44792227329384,8177.828856556757,0.0002745375313679,3796.0461607374673,3865.672868064855,4517.511301818549,3823.799827708999,32.17065350136198,32.17065350136198,True,2499.0,2499.0,2499.0,0.0,1.0,0.000990901426817,3.3148988334616263,0.0001976592191281,3734.3139435429985
125,20260728,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.44512345991474,-84.7884362790715,23.510709051441573,65.69814963224886,-12.044863353172238,60.082243775801835,-9.649978079043612,4160.995343422808,208.33325724786263,-223.75995663722247,17.969357840348913,8192.829875077554,4160.607865895864,4160.607865895862,4160.607869429169,4766.60457178543,8369.677524791998,74.19298454177945,74.19298454177945,True,2499.0,2499.0,2499.0,0.0,1.0,0.0002759292267251,15.568981618120745,-0.4946676608203493,8280.895189623932
126,20260729,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.07024601053246,-80.97398578167704,-8.54889626437247,80.91569229046793,19.33508876376682,47.389533451149035,265.45123054324694,4635.642767669029,197.3620245318643,-193.4207255031299,-541.7205642075014,8227.40845239645,4263.913238671021,4263.913238671021,4263.913267344244,4890.252783155316,2843.2530699590006,44.4022898059831,44.4022898059831,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008833012892135,9.273284476427849,0.0003070823424167,2754.4673332949715
127,20260730,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.43024676429377,-99.85113144144717,15.28701842966267,88.60458445873608,-9.42859395755708,71.6242298178938,20.568847694126568,3883.465825964029,583.8872114860482,-408.9883685166023,-82.46983572974466,8503.845371808784,0.0002759232665994,3822.9683628868434,3848.3738695766297,4822.212800899121,4073.968604792,175.625990005784,175.625990005784,True,2499.0,2499.0,2499.0,0.0,1.0,0.001128157007562,134.55160229116453,0.0003331316285084,3984.264693909005
128,20260731,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.17711996473066,-97.75920265823196,28.698759749996807,89.47706983970312,-17.138237609082267,41.219945201560385,-1.6824960607873745,4940.599793463259,154.09668743963994,-147.3990433208028,-661.2169399336738,8109.131217254071,0.0002748850693023,3794.405237451656,3892.770451346003,5647.059441697476,3075.232770416,32.39655244743601,32.39655244743601,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010558232859705,9.646175940684408,0.0003219307953887,2985.1033815120227
129,20260732,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.34755023004911,-62.5162271201831,-9.048121413813451,47.474024387662155,10.40670011637368,66.29688032204444,166.0989286853702,3805.596354823823,532.5458260303757,-375.06497798388375,-645.2004711916117,8399.422060710875,0.000275709433481,3325.4786391702214,3393.3051026248777,4496.084220541634,4055.1115758749984,98.300080776972,98.300080776972,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011501889417315,61.146108893566776,0.000342531235618,3965.3330714898984
130,20260733,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.83018022080621,-69.67990851196852,-13.05716499991381,33.45921609272431,-3.3641826018788157,75.179470740492,266.7763755274651,3694.6005070724655,780.8013282497598,-479.6689495198942,-1316.9307665463327,8563.786478012013,0.0002758856171567,1559.59242850792,2779.237251454723,4414.201005951716,3485.351330207999,85.4631236309428,85.4631236309428,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010801025578071,20.10199211635765,0.0001824280140989,3395.637918148006
131,20260734,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.50201494616911,-79.45116363230798,4.342485041070988,75.06478605818442,-4.998411994677477,54.60689277109045,193.46358210125416,4219.251291647412,129.0916661527932,-167.92015687518858,-297.4572751489465,8091.139572980204,4047.8985754420337,4047.8985754420337,4047.8985998375783,4665.1414204172615,3116.457407291997,31.47275523798757,31.47275523798757,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008984703549623,5.374450350872838,0.0002395079269565,3027.3581121039933
132,20260735,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.77792276168643,-95.98722534383118,24.543201686719502,108.71403067594711,-30.134223294075703,45.49211688582436,85.6380623894312,3740.115992878434,524.9450116457799,-309.0641858737722,-305.90858674395616,8068.285894566898,0.0002732539724092,3670.0049192400097,3676.4768269841425,4452.7636908250015,2970.290480833002,32.30003186705163,32.30003186705163,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011782044189416,3.489282772147803,0.0004174571883224,2880.4737763361154
133,20260736,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.27111478446955,-76.60537315240204,15.624698023357322,51.823231106053626,-19.060639213527043,30.865555451862257,103.01559750266809,4686.6371152553975,306.73038503348556,-189.2483339115401,-869.2229941792856,8026.81921200824,0.0002738569855864,3596.5717158901703,3666.6476957731975,5268.890302467317,3208.7577177079984,29.035926607285976,29.035926607285976,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010552087033079,4.559748175242063,0.0003662415551204,3119.573753244047
134,20260737,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.7775018518812,-102.10812566798,4.610728968309283,100.02403758229646,-9.916725997074067,52.90708208640516,136.08347298711587,4078.9073767253967,230.83901394348428,-216.752857741895,-654.3857233122835,8185.606621534937,0.0002750492949417,3237.483633343997,3357.0848218368483,4641.1421542974185,3828.628581875,42.45916058719901,42.45916058719901,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010214283585088,7.851692244379237,0.0002907085000574,3739.418905752016
135,20260738,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.37424160650995,-88.55692515767161,-16.82641285862111,71.50618666020817,8.025782824009198,45.70730040175737,123.28611747754805,4528.726379508691,41.44937783000184,-87.05260855234233,-117.4033254028983,8119.139257241137,4445.591592346204,4445.591592346204,4445.591637702869,4877.0218288415235,3104.0683386249984,33.023464293306375,33.023464293306375,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008432063318251,7.7833821049184095,0.0002632727651463,3015.4104348519613
136,20260739,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.3410734328107,-75.62498996024834,18.509307926194356,68.9378483321906,-13.31828497028085,38.7926655814536,225.79413646178563,4716.580532175167,613.8744342894374,-308.3589579682618,-1036.1004487777104,8273.513375521961,0.0002747592079686,4088.6765429156944,4157.622875018822,5176.358192812356,3403.8996632499984,51.12855723169229,51.12855723169229,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011562946648213,19.17248589593796,0.0003894549378267,3314.5429078169
137,20260740,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.37493032087299,-83.43687993325213,-4.356123564924452,86.97916359888154,7.982662271572273,50.22205592016948,131.2404752720997,4397.525205297666,96.50667438200628,-139.23740298472543,-181.9278662388398,8203.775386624899,4311.785672964376,4311.785672964375,4311.786553919696,4792.424708618228,3409.965761749998,33.607546898564415,33.607546898564415,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008896703796281,7.318681795821853,0.000284652385651,3320.7548028659003
138,20260741,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.75009277788179,-118.08111629797251,-13.29449451812014,118.48948238334674,-0.5234105443687499,73.73563937147443,213.13326988412703,2965.1915536229694,737.6994103548199,-459.230113786643,-1168.608571029608,8289.179237323588,0.0002742945507634,1985.8296714760868,2055.467005951459,3829.3998960299423,2609.8350814160003,158.80915876191906,158.80915876191906,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010964015963748,129.15510654608275,6.003633508466777e-05,2518.803287438117
139,20260742,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.69265764861963,-113.04298258762616,21.969491024200945,93.36970931322148,-22.977747373267356,48.46128068261667,5.73769611084876,3852.7728075934942,949.9140901665374,-429.1109394513433,-26.49611540617543,8168.068570500929,0.000283432600554,3848.727439694872,3851.638621317827,4749.208421064944,3880.0735681250007,40.90856761155769,40.90856761155769,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010945623377192,14.82313169295618,0.0002874922290923,3790.74166186
