rep,q_min_global,q_min_observed,q_min_protected,q_path_min,q_path_median,q_path_q05,q_path_q95,augmented_eig_min,tail_margin,nll,time_sec
284,3854.906353112455,3854.906353112454,3854.906353112453,3854.9065495080326,4650.415236902148,3863.201838612678,14795.346649388019,-1.4776628577347498e-13,90.29949369241558,7990.188861593018,3.4090152500000386
285,3754.8303709185448,3754.830370918544,3754.8303709185366,3754.830480397128,4929.281332007902,3765.8627264862066,18181.278993026255,2.0535473348292889e-13,80.61774155590584,8235.184032208605,2.61946875000001
286,3734.476236876436,3734.4762368764355,3734.4762368764345,3734.484222000354,4607.441904654826,3741.3211300627986,16871.3380992531,2.5015904266887752e-14,76.22989038264024,8260.128343427697,3.5943979170000375
287,4058.4505088694764,4058.4505088694764,4058.4505088694696,4058.450725762499,4884.671440339961,4066.6924255110644,14466.801431512937,9.83536882520699e-14,88.40383548371432,8144.004311178904,2.731878832999996
288,4010.349903197221,4010.3499031972206,4010.34990319722,4010.349975087771,4850.447079887069,4017.0483622667803,15424.706025184778,-9.125843304364214e-13,91.75526627820618,8106.577340148773,3.0087934169999926
289,0.0002743656514212489,3128.9296665014726,3112.485645744339,3129.96723014959,4126.32429791007,3144.0590660450193,18073.116139832775,6.466509370521965e-11,72.80792139740937,8040.03425694082,3.2983971249999513
290,0.0002750881940301042,3542.6773869296467,1168.9595503933087,3668.3985825250493,7158.80841573524,4123.446422627217,23728.032395863243,9.777701247939976e-08,98.1182480643761,8320.93270329581,4.73985166600005
291,4149.980160358236,4149.980160358236,4149.980160358235,4149.982975308696,4921.440444759106,4157.834168919381,13006.141783665082,-6.51472132029039e-14,102.35539341352174,7954.607594952786,2.994397416999959
292,0.00027346558454155456,3359.215155194712,3224.2603634730303,3374.280662163068,5411.386079568182,3461.400893471453,19960.620488118773,2.83191099179726e-10,89.58551644360014,8110.374271080629,2.8854852079999773
293,0.00027478289121063426,2343.572767656362,222.13588867135195,2546.275403988884,5641.68033960472,3105.5975514556576,15906.994753561223,4.5773367642847305e-07,93.32809118517244,8100.856223979644,3.2497184170000537
294,0.00027438972028903663,3464.942428508679,1860.1245462244237,3537.5405387766405,5496.573855361887,3871.331975816617,15323.623560138994,8.083083812030647e-08,96.3852891682896,8124.757310762889,3.3918006249999735
295,3515.721900950303,3515.7219009503033,3515.7219009503033,3515.721973844529,4516.846208161727,3523.8275933242867,15815.479945042594,-5.450073084303351e-13,88.32145201003433,7974.79787571924,3.2385236249999707
296,4639.738115525817,4639.738115525817,4639.738115525816,4639.738115837736,5631.3751248697445,4649.8366570058015,15682.122968725465,5.705666095231383e-13,98.77947872559633,8275.834869081384,2.666895082999986
297,0.0002761887590168044,2349.3430112182623,1508.1058413029932,2384.1241632489428,5487.721886425903,2601.266512764193,26816.876948668043,2.357446057598292e-08,66.32281355304939,8570.523330983067,3.4477164159999347
298,3868.3292358378335,3868.329235837833,3868.3292358378303,3868.3297301711095,4918.275957109829,3876.5908602981713,14871.688424948792,-7.773905441990507e-13,101.81049070413249,8005.258181685147,2.435624500000017
299,4098.346768598527,4098.346768598528,4098.346768598518,4098.347179627241,5229.911609634946,4112.244454973949,15269.949946426055,3.061787846198283e-13,102.70977536788968,7953.767315001527,3.2749526250000827
300,0.00027304985633236356,4226.742982798731,3508.944796229212,4261.465124488446,5431.498846472445,4411.34693275771,12750.029695673127,7.4374455227332985e-09,106.16956875105404,8052.919304771958,3.5288640839999985
301,0.0002732994544203393,4866.985875940263,4031.9612411808,4935.978758888719,6357.5859774632845,5121.591635976225,13352.773283547733,3.818952426021208e-09,119.48098275217131,8091.130509381179,3.293918291999997
302,4128.876265620625,4128.8762656206245,4128.876265620624,4128.876781448822,4933.900177467016,4136.880261313909,14773.41926830239,2.658910833016264e-13,109.31989139140563,7850.339115150806,2.672539208
303,3456.002479428958,3456.002479428958,3456.0024794289575,3456.002507941037,4699.636613454553,3465.644963394991,18354.900247749993,-6.35586134557775e-14,77.48863582512121,8172.238089533413,3.942034291999999
304,0.0002749454361037351,2869.561994766874,2050.788167566732,2915.985068588948,5383.68622082549,3106.379338721492,23414.059544564694,1.8773243718907306e-08,70.86820587159369,8422.415204807296,3.8338863749999983
305,0.00027694579512171913,2558.448360046582,991.3083106335857,2585.0690861712246,4581.206648005208,2959.8373387568763,17102.620099958145,8.752718155729129e-07,80.11991517639518,8006.166995690812,5.061528000000003
306,3976.4370115806996,3976.437011580699,3976.437011580694,3976.4370976328455,5037.01093164706,3985.320296369831,15697.708424892735,2.415704344950269e-14,87.41330179272025,8143.115631286251,3.3590140839999947
307,3388.150248647996,3388.150248647995,3388.150248647996,3388.1504558504466,4850.529903447177,3400.8391400450228,20129.4085102237,4.124353234811834e-14,65.4092091282505,8419.101077813546,3.284310583
308,4466.689594493775,4466.689594493775,4466.689594493774,4466.6896301205325,5658.793601588504,4476.435414542395,16968.335733403776,-8.981024932056302e-13,103.81601486053671,8166.569611136003,4.215823874999998
309,0.00027532654621609254,3948.179902359515,3499.7881622396258,3968.55574607424,5189.192941221583,4087.64668882402,17294.003247165627,1.2473827507007035e-08,81.0216197204393,8307.349075390222,4.381297375000003
310,0.0002744908560998738,3078.238956898833,3000.7241330635234,3080.9670031603946,4559.221628847567,3127.6137125809623,19852.0786289532,2.5567101632712597e-10,80.32043796157424,8046.896948849707,3.459459917000004
311,0.00027437091193860397,3779.389384341841,3563.827769140712,3787.8630190516405,5190.8836253561185,3867.384328193661,18212.964893148546,1.13035245286141e-09,84.55480508178381,8294.881985596532,3.4941139589999963
312,0.0002735754969762638,3895.530980905689,3350.889524657876,3912.443535843498,4830.719847879958,4036.9522208397,12909.491966140331,1.7965633434488468e-08,91.18403339936023,8064.908438332189,3.7133868330000017
313,0.00027502916054800153,3672.584421481577,3628.3266581936427,3672.5995186891328,4661.328419934257,3697.4066936432414,16145.866726062688,1.6402617487324586e-10,78.32966778159155,8305.683739692644,3.512054957999993
314,4182.433446102171,4182.433446102171,4182.433446102172,4182.438507800693,5185.820808591251,4191.8365666066875,15795.170664869664,-3.443278767670761e-13,95.00531531996498,8085.051484243706,3.086388708000001
315,4057.4729907443875,4057.472990744386,4057.4729907443834,4057.4838448553423,5302.162519270709,4066.80183046829,14842.484601377682,-2.0220212703664196e-13,103.9438240650281,7973.296702419064,3.045329584000001
316,0.00027207087339320424,4012.0528993884764,3615.936861041012,4046.8721041215786,5508.0545742160575,4202.031991348416,15515.303517867891,2.0548953205875123e-09,104.84304917182894,7963.492055053392,3.993199500000003
317,0.00027376409707358107,3513.5807885405266,3173.516005872358,3526.778219316259,4845.184978032281,3629.2207764278423,15778.675452846242,2.756539215877418e-09,95.86640147942845,7951.284137554831,3.5171586250000075
318,0.00027509062965691555,4242.850089926273,2134.9237492899383,4270.970893676642,6301.150839705018,4630.101603052263,12413.486563773611,3.4387423708125035e-07,109.45750443152531,8129.792197236744,3.4739818329999963
319,0.00027508970379130915,2339.179166276347,1311.2363531672586,2393.9164428461554,4413.860832395376,2635.070048832414,19670.23953719323,9.055608625691391e-08,64.30422992459387,8322.642243933851,3.6281264160000006
320,0.00027570575548452325,2482.0205510332526,734.4921618752378,2528.156501084352,4909.907920591031,2918.6494811289367,17645.620864885914,4.6507773284053214e-07,78.55803732179822,8120.425465197563,3.8086594589999976
321,4134.675318801679,4134.675318801679,4134.675318801675,4134.675392707902,5228.514845640018,4144.460357426681,17470.989371203894,-1.3128019041352345e-12,94.66446940725848,8096.660473290597,2.961956167000011
322,0.0002721323871810455,3069.7886442286263,1895.8939777680584,3127.8142895747665,4669.857112801828,3384.910086168762,13385.04263923015,5.897315303551801e-08,101.35327569305079,7829.052478631964,3.4251129169999928
323,0.00027363564004190266,3803.6993189254445,3117.441733068237,3824.877059292504,4982.812298387337,3973.11103461224,13399.907790978192,1.156149467855258e-08,100.13359245863393,8005.960463542931,3.828964916000004
324,3729.1497019538047,3729.1497019538056,3729.1497019538037,3729.1500884560332,4670.081524043861,3741.0641685405876,15883.720581082755,6.119819102594428e-13,96.65543748435098,7914.56515481774,2.626277541999997
325,4581.496215183965,4581.496215183964,4581.496215183961,4581.4962515111765,5394.723867725657,4587.587199095155,13377.629535275439,-1.2286343680243644e-14,103.26523655309832,8053.498633395038,3.043196542000004
326,4898.790544086803,4898.790544086801,4898.7905440867735,4898.791743080675,6444.830302299573,4917.878840597422,14657.47729937704,1.1107838678458757e-13,116.72675179816753,8086.445577822882,2.8483548749999983
327,3390.427732746537,3390.427732746536,3390.427732746537,3390.427879066476,4278.3350867534,3398.7604462542254,15455.960638921037,2.4319474942381663e-14,81.24788761323016,7964.447630953362,3.5670299169999993
328,4185.489831967702,4185.489831967703,4185.489831967701,4185.489831995037,4737.687157258442,4191.290157673621,12327.206095880158,3.3799030751759586e-13,100.1276895030488,7915.484531129486,3.6652517909999887
329,5333.615822356039,5333.615822356039,5333.615822356037,5333.615897234928,6155.128186469476,5340.478572281599,13782.37257849817,-4.788667228092456e-13,110.01293398483969,8178.839359305533,3.654612208000003
330,4491.906959241789,4491.906959241788,4491.906959241785,4491.908202823285,5453.493685468384,4499.591026770784,16586.688144391752,1.7464945310028844e-13,100.48098158683614,8167.872101794383,2.941022833000005
331,0.00027294647770759184,2164.9742265416917,209.19256766021863,2301.394336859027,5271.886702584012,2838.521780258675,16335.6610495531,5.059712398934562e-07,90.9886949964988,8021.016071616763,3.2162517920000084
332,3860.521957245811,3860.5219572458104,3860.521957245811,3860.522620986396,4860.211757741754,3868.9429740739447,17688.895937806334,1.2178688231796567e-13,86.65177412763356,8165.060253363275,3.0665000420000013
333,3694.5132845492085,3694.513284549208,3694.5132845492085,3694.51329149339,4722.706358884048,3705.4662465612723,14170.777677276958,-2.310836666066194e-14,85.88257340555549,8091.352824409861,2.96816345900001
334,2970.7465349208564,2970.746534920856,2970.7465349208546,2970.746536155938,3906.004185003464,2980.9760923052368,17091.980518468525,-5.943129939020292e-14,60.11980626111418,8240.709568045811,3.0089915419999897
335,4455.964766691891,4455.96476669189,4455.964766691891,4455.96480948677,5102.520267908858,4462.284780859492,14420.988955168501,1.026877962122171e-13,98.05267775206502,8079.9352832812465,4.057589042000018
336,0.0002742524739005603,3411.3737425031445,3164.6098873759333,3419.618323594197,4477.085053792214,3491.5370524889554,15646.613942761169,3.5460485247830104e-09,90.02895641032944,7934.6759446235965,3.4712748340000132
337,0.0002758098708000034,2498.683194058548,1782.3280187031464,2535.6354053885752,4174.930439354903,2705.584138728912,20032.170056865645,6.631454507207177e-08,63.563926105154266,8225.896601472848,3.6609907500000247
338,4311.185283543348,4311.185283543348,4311.185283543348,4311.185361985374,5053.879886432071,4320.0716509633885,14590.331372998977,9.874324568969184e-14,100.22406330982562,7986.784972719739,4.186806334000011
339,3992.433652939737,3992.4336529397374,3992.4336529397356,3992.4343009253153,5105.509399027891,4001.5067904293724,13928.982860943559,-3.0733595931168637e-13,102.80115206835802,7989.909870052454,2.911260833
340,0.0002734553818299901,2099.3406330182734,378.4440358370857,2195.513317697091,4706.3460009489345,2648.009203379782,15927.11674969992,3.965791440339305e-07,86.99828673392874,7946.246755715752,3.95410612500001
341,3076.7392750783874,3076.7392750783865,3076.739275078386,3076.741519644608,4183.958216469118,3084.3017402748123,19318.03326971757,-3.5911921968918113e-14,63.37059003792616,8299.340551606496,3.4677892499999814
342,0.00027369446434022393,3347.823930595077,2057.862170246317,3412.003442316076,5355.445486490222,3709.3842755896158,16999.31561005234,5.330850021004161e-08,95.93703105468964,8090.572209794636,3.4405843340000217
343,0.00027210579355596565,3327.72619436704,2971.825325452631,3338.455313247724,4402.393025060848,3435.8238733446046,14142.896257868535,5.608181551066815e-09,93.22744489726827,7858.97555146684,3.333129667000009
344,5572.015401826744,5572.015401826743,5572.0154018267385,5572.016437528293,6482.960333215087,5581.79109727071,15974.429424116473,-2.675496723065501e-13,102.06335227492957,8443.574923995493,3.160963707999997
345,0.0002724620349425777,3624.2112400149804,2606.1788142040555,3705.7565565349846,5168.90321642546,3950.8781734038694,14720.214286364295,3.304334260221559e-08,102.99476042396104,7959.008698508658,3.1893959580000057
346,0.00027379727362131234,3398.381520044119,2733.162637953882,3429.153368365629,4628.207978149319,3578.002168510776,14570.005671921923,2.2390808849247945e-08,84.69680924688075,8069.95435674779,3.0060442919999844
347,0.0002763964675978059,3069.4427763848316,2194.907538200321,3106.4804180962556,4891.40695906387,3336.6639844270685,21691.83663576436,9.273048173490513e-08,55.65948335507785,8682.229911804505,4.161505875000017
348,4206.063739502011,4206.06373950201,4206.063739502009,4206.067141506044,5283.860907753089,4215.525714161324,17244.13477692668,-7.133003343034006e-14,89.00137197048585,8223.163552945523,4.20822154199999
349,0.0002754493907559663,4122.226271229765,3856.1491180438625,4135.872090868225,5396.639696172885,4208.215720884647,18489.808479882646,2.251577393659994e-09,92.701170542682,8207.676461614292,3.1098641250000014
350,0.0002748046535998583,3585.1150967874337,2778.5343013560587,3612.9175545670196,5301.288253632818,3798.215540392495,17980.604365718995,1.5517143023483074e-08,93.88239777736828,8114.529992715768,4.028365165999986
351,3508.901395546419,3508.901395546417,3508.9013955464125,3508.904171789839,4742.872722798401,3522.797267177366,17252.31219679074,1.0347888264789862e-15,76.43007373904949,8240.320631474491,3.1950019170000132
352,0.00027478683841763996,2958.2265080222824,1328.756901046423,3017.0547245884654,4984.168570398815,3358.9239534923477,15069.897145033425,1.7828549891786567e-07,93.04124168641133,7967.7281045479485,3.732060125000004
353,3368.4309856074688,3368.4309856074697,3368.430985607468,3368.43099513773,4876.745272477093,3382.5852297538963,20727.931326646463,4.982451256570957e-13,67.87040966508013,8428.101343255825,3.3192838340000037
354,3753.4816964413876,3753.481696441387,3753.4816964413867,3753.4821567820454,4660.14428377382,3760.3688666271787,17125.64028892169,3.3714206305350464e-14,80.87602041262376,8186.468796731891,4.613546625000026
355,4529.9663487259095,4529.966348725909,4529.9663487259,4529.9663554660565,5689.567995899425,4540.134701621735,15956.866411891624,-5.24387126181253e-13,104.62646799588114,8264.940932736485,2.831277957999987
356,3349.7705601058296,3349.7705601058287,3349.7705601058233,3349.7749112159927,4665.132329111197,3361.2849276746565,18149.171204905735,-7.14065807312462e-13,92.98125579143078,7965.250273238995,3.2122619170000064
357,0.0002772275074676145,4514.3736705905,3845.3626487794786,4535.983456835263,5975.685110586719,4700.684528911353,18954.0475433047,1.6227307183984006e-08,81.91249229720188,8551.48276294729,4.312309875000011
358,3523.155852054301,3523.155852054299,3523.1558520542976,3523.1563859083376,4675.419843821177,3532.9004237196837,17996.440386265098,3.340825704364586e-14,76.47200281716492,8173.008864372236,3.5367802910000137
359,0.0002733556757448241,3888.7529892564357,3793.5546246404087,3895.945879127275,5238.656739211737,3952.768128881004,15519.982251718964,1.1822303996687742e-10,95.97897065873983,8072.647595532427,4.016029290999995
360,4726.612029239145,4726.612029239145,4726.612029239144,4726.612182642722,5699.521634154228,4733.145396033624,16571.744755304775,-7.836482024572454e-13,102.48038456290195,8208.17408555834,3.016310125000018
362,0.0002749045888776891,3336.0218809935777,1714.1830620398914,3413.9129493111077,5327.954816508975,3724.6531480078215,14665.636923328735,7.201909423371021e-08,96.34823184571022,8134.631451019415,3.248580916999998
363,0.0002732578386712703,3817.7939534025495,2936.7736983966042,3873.481302746952,5440.948930840223,4095.1067842904317,17102.497843796264,3.221747924756718e-08,93.96335507379666,8143.339525009385,3.597041125000004
364,4530.932006010352,4530.932006010349,4530.932006010329,4530.960331929495,6102.479059641792,4550.787980551824,17503.36450881649,7.491416873288963e-16,103.43989321821569,8150.188673758836,3.261520666999985
365,0.0002760012503131293,2668.8838965834893,1536.4666051574113,2712.8337421270044,4394.562099230285,2960.9651164704587,16801.287305414153,1.4489440152794378e-07,75.34200805923962,8108.4326084835375,3.712684749999994
366,4671.506720879614,4671.506720879614,4671.506720879615,4671.508365501829,5634.809114818199,4682.064109384685,15445.367870645174,4.737982387044839e-13,107.30824348501983,8108.562181282381,3.2318847920000167
367,0.0002748121551121585,3169.725778927982,2288.7752591429753,3206.7534812788135,4498.948027754221,3381.7368402102434,14085.54232272409,4.505392142404582e-08,87.49755367396983,8027.211067469355,3.8998676249999846
368,0.0002748290935414843,3246.2617829098167,2325.6662571977095,3284.9473226527116,4587.820278177111,3482.3994351105694,15846.286440328766,9.211995374900823e-08,81.40018450001834,8105.454959722633,2.71958945800003
369,5782.929573177675,5782.929573177675,5782.929573177675,5782.931567747939,6307.769113334218,5789.226320391759,12675.087764612903,4.122553881262783e-13,118.89282289042947,8183.413114355122,2.926257874999976
370,0.0002732224893406965,3422.751496999046,3229.2601840204807,3436.9568003171653,4738.501301350978,3516.3423458882708,15446.765577940709,8.590378282477002e-10,88.32290767066532,8010.329726237718,3.853403082999989
371,4109.667037708784,4109.667037708784,4109.66703770878,4109.667362935411,4889.672356733424,4116.014733942322,14978.421457039885,-3.7959550592641665e-14,87.02700093128504,8165.161392743237,4.079093250000028
372,0.0002765631998045137,2159.6366823270523,703.8976632507392,2216.5604389929713,4433.388137436237,2575.252873474862,18678.35877415812,3.9622820675249486e-07,70.29803687201084,8132.137098245209,4.6177593749999915
373,0.00027464248705655336,3781.2816270411204,3721.024043324216,3785.5280310504245,5157.5416440058125,3825.665322183595,17831.4273187427,8.208949811709127e-11,78.06952224792006,8323.075225216999,4.5858851660000255
374,0.0002750432440734585,3952.367039088931,3181.0247105112935,3978.7180144095846,5335.5082511391975,4161.8265931760825,18037.981959631612,4.351253468567786e-08,83.76982092048513,8328.524671144754,3.9640883330000065
375,3395.800742109749,3395.800742109749,3395.800742109747,3395.8011496901595,4417.2777649384625,3403.834418474898,16941.547992646803,-9.857592357449334e-13,86.7145050954342,8061.360306539245,4.037897041999997
376,0.0002756690082605928,2939.29053064957,2089.751495255383,2970.3502745540327,4899.930086148512,3176.9089714836678,20876.267925363703,3.592145452802046e-08,75.4644431656487,8230.312661102133,2.4839635420000263
377,0.00027367666189093143,4441.364729027946,4160.775993511763,4454.358559290085,5353.290662038701,4515.4162904847135,13663.279959509873,1.695629137344298e-09,114.35533921611322,7974.331192140266,2.8607166659999734
378,4597.7426468713065,4597.742646871306,4597.742646871306,4597.742810108826,5365.872497999274,4607.776685774961,13787.492809436582,2.7463960386190847e-13,97.61149831339172,8154.138432076688,4.1638754999999605
379,2872.8571995666266,2872.8571995666266,2872.8571995666243,2872.8587546506988,4278.0849445461145,2887.9041037514444,21919.085427030077,5.321016461663026e-14,52.268757061373364,8467.776749293807,2.7333757080000396
380,0.0002742187753028702,3042.7661132196995,2499.457825694786,3068.30999603033,4592.205130517203,3203.126370895431,17915.590193930406,1.4897839412310117e-08,72.14976213254596,8251.877091566575,3.630653332999998
381,0.00027445364685263485,3670.730478658891,2303.68039284028,3722.4386218594195,5230.6483303002415,3975.4208549509353,14159.492096099919,1.1784347255703446e-07,95.69293715224502,8097.076543180232,2.9245795420000036
382,3183.877386131088,3183.877386131088,3183.8773861310865,3183.877452683571,4193.3847204817575,3191.7281512024247,16708.74658724784,2.6187513246282945e-13,76.47588643435421,8038.561978027001,3.300399249999998
383,0.000273510449915193,3547.8080854529726,3334.2191639183156,3559.2976145040047,4713.166043075031,3618.723091759688,14795.732619143384,9.730140035840973e-10,95.57611772270901,7982.263432216475,3.5330118339999785
384,3222.2118244143453,3222.2118244143444,3222.2118244143435,3222.212509286651,4532.260400578387,3238.709489480549,19946.31181375733,8.347112888154716e-14,73.55071101002066,8225.825250535341,2.769290957999999
385,0.0002751132269622758,2906.3592040659832,2739.9714253847364,2908.096281027399,4037.3584104299334,2969.962141721526,17164.49340340894,2.646103203440125e-09,70.1158374395569,8213.95750992051,2.970559499999979
386,3634.1106166048994,3634.1106166048994,3634.1106166048776,3634.110654180544,8298.107233872393,3659.363065797106,34516.18908851287,-1.5128204387569604e-12,101.13189545316963,8194.9688839755,7.167571749999979
387,3695.369571049656,3695.369571049656,3695.369571049652,3695.370357623879,4778.976813797998,3702.6997686173268,17589.485956893095,-5.5393705604021303e-14,89.05894051946683,8111.951008446084,3.4843440839999857
388,0.0002730659780354472,4378.67575638268,2771.4127505806828,4441.145761051996,5945.0608469671315,4700.04665148199,12368.792466553923,1.479658455947611e-07,120.96215565631411,7987.825043495457,3.614610916999993
389,4625.781803536051,4625.781803536051,4625.781803536049,4625.7821585739575,5172.582379854966,4630.012454737628,11813.070834727088,4.302407200947715e-13,111.49127011216812,7949.812729354258,3.290806707999991
390,0.00027099470753455535,3783.92663010411,2628.3067914921094,3822.8496810486654,5122.757853805117,4048.163977441338,12398.6481957522,4.581170982500034e-08,118.88435944617754,7780.757890886015,3.0316508750000253
391,0.0002745382262219209,4293.742671353036,3405.074544474277,4327.573038133489,5596.055258542065,4503.04377963369,14999.828686782377,2.317460108678751e-08,99.02686178264935,8261.804328194776,3.089514458999986
392,3892.922231089295,3892.922231089295,3892.9222310892947,3892.9239815914743,4996.381691317929,3906.1185542032626,18420.305347390382,2.5709530334010947e-13,82.65154201090144,8276.043320155095,2.291964749999977
394,2845.062521191591,2845.062521191591,2845.0625211915894,2845.0625333397825,3945.9802243425147,2854.619963116312,20042.766418308816,8.818577994774875e-14,57.881838928669964,8257.503887321549,3.9697479169999497
395,3713.7399258372893,3713.7399258372893,3713.7399258372875,3713.7429886792584,4533.316326920978,3723.2078434030427,15375.597731622132,-1.5459076615442823e-15,82.3554422929962,8093.947040618366,3.4802064589999873
396,0.00027515761757967994,3740.7215230699117,3209.749908392778,3765.521003587222,5206.7098413987915,3894.7348002976237,17740.968422649417,8.821410680516752e-09,83.93863766568015,8288.549677460924,3.0576284169999894
397,3461.1487310548277,3461.1487310548277,3461.1487310548255,3461.1502548745057,4569.442007073747,3471.875387098895,17136.168169209646,8.309109595721987e-14,84.66424786064536,8091.120664855434,3.697342167000045
398,0.0002735029011091683,3070.1234939554647,2050.7471569325326,3111.511684303297,4480.124144841038,3318.863819759564,14355.833550380305,8.440767499528348e-08,86.11475146985694,7960.02769713198,3.033389708999948
399,4229.386601295812,4229.386601295813,4229.386601295806,4229.386865658173,5447.156092237614,4241.653926122246,16652.699811081355,5.973172103857407e-13,90.8485991026279,8244.998588970178,3.2973767920000228
400,0.0002742494580161292,2954.579053775368,1990.7745603658368,2985.8110616312833,4429.28506835788,3206.6864912742103,15102.006549309188,7.44215371633398e-08,81.31857472526782,8067.112860799204,3.861149707999971
401,3078.1354998325664,3078.135499832565,3078.1354998325614,3078.1357027588583,4619.325225299198,3092.752717621113,18928.532005076966,1.8110674379831579e-13,69.32621507705043,8225.163969698291,3.2247020410000005
402,0.0002751143038040027,4062.164465041258,3170.086545454121,4104.228439453172,5392.671884749657,4272.201675225456,13815.356076111531,1.4268403504072197e-08,95.4248629763689,8198.881623436297,3.484854332999987
403,3870.035772356822,3870.035772356822,3870.0357723568295,3870.039440808777,5443.636841229788,3887.7558235661254,16833.526589007688,1.6052604356648088e-13,94.3959359710376,8144.398307251648,2.262009459000012
404,4091.7181350767905,4091.7181350767905,4091.718135076792,4091.7277470909685,6076.908693591944,4122.37425365642,16287.654676709604,-3.329596717529567e-13,106.27233140760862,8377.952039590306,3.094280583999989
405,0.0002726717975747306,2509.113352821403,1110.5977926674536,2622.522214014594,4696.415393349944,2925.8249071524456,16189.375619697648,9.652882959006682e-08,93.85839847463342,7874.879091286007,3.591874709000024
406,0.00027554005646379665,3080.069516800212,2045.8859366948118,3091.489007751383,4640.122325652275,3327.0628767579383,16632.119000840066,1.2000321223971122e-07,77.13809658940028,8183.043579624002,3.626442416999964
407,0.0002739526935329195,3854.9489681670884,3470.150750507198,3881.965800520158,5319.320699673497,3992.7754153710553,16592.453499406307,2.8195309529064695e-09,90.83851911899824,8193.869872830755,3.4896660829999746
408,3765.625999269566,3765.6259992695664,3765.625999269556,3765.6267079665827,5426.055289240239,3779.4625347644187,19492.550344465057,6.117651930646685e-13,91.84447087606404,8328.453842467425,2.9917559169999777
409,0.00027260001661488786,3837.3804929320568,3637.4743954081177,3846.3193703031243,4906.609804968976,3922.669564185467,16704.28861610777,2.19082813835511e-09,95.03999723845835,8010.649156026255,3.390197374999957
410,0.00027293421590002254,4191.367978399225,3597.649308770769,4219.853751402373,5415.846621332854,4344.226749868505,14682.550451897458,6.552663739562673e-09,105.2155949418763,8055.0145530422815,3.605811000000017
411,3786.701391323437,3786.701391323437,3786.7013913234277,3786.7032524463525,4915.284544120182,3796.8929475832524,16930.119218856118,-3.4754008106831854e-13,82.22332960857884,8206.519192375597,3.996790667000027
412,0.0002761844552878756,2322.088010364545,776.4344360927939,2347.0445194613826,4516.482246865953,2747.0662822687373,19395.67138349641,9.839329604110932e-07,54.38073357956556,8503.717328697567,3.8762332080000306
413,0.00027755092378356494,2978.776703696897,1079.4598450607473,2983.490596324149,5224.474749651272,3372.6778544352865,15262.100140536004,9.559738912250944e-07,93.10673150433756,8062.756607852503,3.8552377089999936
414,0.0002734817207965534,3524.631798102965,2536.9279087497207,3572.6801328570305,5092.996764357189,3780.7979101062833,15911.309782122536,3.894457804877386e-08,87.19402992076925,8177.919701453815,4.0860342500000115
415,0.00027500557553139515,3462.7497462964716,1952.1592745504868,3512.7630292992726,5202.266538674165,3789.1962708011074,14240.994189679526,1.303319463593838e-07,95.12425468452017,8099.988029639294,3.771004500000003
416,0.00027635869264486246,5038.938034349128,4002.5973513197805,5049.882598814808,6367.198595766347,5264.855215742745,15942.536458545243,4.604205696185651e-08,99.94901130435478,8440.696010457363,3.404625208000027
417,0.0002729634434217587,3723.9201707911557,3549.242249367525,3740.706551580707,5198.318979381798,3833.493472494254,17760.38277280849,7.601572409417357e-10,86.50528102829935,8125.126977843143,5.55136162499997
418,0.0002748239494394511,3181.0417254521294,3144.3153269392733,3183.076456363082,4285.824704048708,3210.384295350935,17334.835671451165,1.0762083780768761e-10,73.87541354195403,8089.709179993608,4.038255000000049
419,4191.763063537264,4191.763063537265,4191.763063537265,4191.765465195829,5147.996370821234,4199.729698318436,15931.693811679736,-7.92406353528415e-14,85.30663008518977,8254.762573702532,3.5205360420000034
420,4444.602215785099,4444.602215785098,4444.602215785097,4444.602261274775,5574.211392753228,4459.758966742418,14199.817942831403,-3.367815086645463e-13,111.36035676081033,7986.850768615975,3.199947167000005
421,3376.5101096585513,3376.5101096585513,3376.5101096585427,3376.510347572021,5001.357567683708,3392.438757290727,19972.546873470015,3.5782898764673865e-13,78.95888050344195,8286.836286280748,3.1535116250000215
422,0.0002744530684140045,3671.3276293298723,3173.008867894167,3694.3746914489525,5115.2345471066255,3818.654734071272,17614.41522407886,8.325573418413462e-09,88.5796261835508,8121.690782858061,4.2303518339999755
423,0.0002746094605754479,3328.3059994715086,948.067289004156,3575.2804858927357,6242.764539713032,4077.6718429965717,14137.093428172428,1.5778169551396787e-07,107.2596696959445,8203.772667971883,3.8029388749999953
424,3362.5749108889822,3362.5749108889813,3362.5749108889795,3362.5749620959105,4409.769717839807,3375.2735234145807,16327.724556902385,-1.113046182643397e-14,75.40199056280815,8197.18121300251,3.2960915829999635
425,0.00027268850499240216,1584.4743995225576,0.0002726884613366565,2059.6325898564733,7126.949553577394,4033.066773734269,23875.88477365337,1.37035700623035e-07,92.26515230700711,8256.355005580335,5.233759125000006
426,4510.159201142271,4510.159201142271,4510.159201142272,4510.15930393157,5367.988576256024,4517.416088616334,13694.241390030793,5.952372749060708e-13,110.92170110135449,7988.364244451026,2.9217832500000327
427,4893.775680916855,4893.775680916854,4893.775680916853,4893.775794526296,5592.82446823861,4898.946514760741,13988.468539183032,-1.0206765766311038e-13,110.36903946779283,8078.314725562821,3.2580427919999693
428,0.0002736351598287001,3694.5939283347616,3041.687581986488,3709.5210391547866,5162.430901675344,3842.246745904197,16088.395907895641,3.663930137961125e-08,103.84912882668175,8072.936516450333,3.1205289999999763
