model,source,rep,X_mean,X_sd,X_q05,X_q50,X_q95,Vhat_mean,Vhat_sd,Vhat_q05,Vhat_q50,Vhat_q95
M4,simulated,63,0.25359361050447093,0.9164307636106467,-1.3866712032259316,0.4134489498182106,1.549179726139274,-0.023687304113758544,6.517998651205076,-8.385729081025334,-0.3952711549415927,9.116083109669647
M4,simulated,64,0.019765592636737977,0.9192361163728323,-1.3801761817868556,0.06646541366923889,1.383417111219181,-0.0015064385717790685,5.803493198295038,-8.386169159246894,-0.19475029466240468,8.710287279254185
M4,simulated,65,0.09416943505180714,0.8909217683269398,-1.3951140594379037,0.2815282696069893,1.2945636578343094,-0.039265058035286765,6.399609437426662,-8.16111460770074,-0.33245460394176196,9.683501472085627
M4,simulated,66,-0.10646571433164909,0.9363109053607872,-1.3669799828634792,-0.2390895889019829,1.348255996212488,0.005728191057117749,14.088455203523601,-7.729257101083181,-0.4420081824057759,9.70512251088888
M4,simulated,67,-0.21809965892974523,0.8543920706640183,-1.4605180805671565,-0.3150668771761231,1.181754963847034,-0.0074838815894696835,6.337038681032033,-8.479918285149994,-0.4683350200749767,10.271167073192615
M4,simulated,68,0.04900567885686885,0.9089864898334943,-1.3594553165068444,0.14956413263166557,1.3546230418648801,-0.01991007775868777,7.239772709047189,-8.844515357331085,-0.22437803012837487,9.941278975222906
M4,simulated,69,-0.3755589283457092,0.8422321040131886,-1.4281523695851965,-0.5790188599710504,1.262793105277541,-0.02812520955908735,6.114257161990747,-8.181922412378272,-0.38497567371503505,9.376324757711815
M4,simulated,70,-0.32838178686076813,0.8783455604202192,-1.4595409229241476,-0.48464813034643417,1.2305110671007728,-0.0558611888436968,6.8558266438230575,-8.845487981854836,-0.40767697003927655,10.059351669466087
M4,simulated,71,0.07518853496215888,0.8721916584290483,-1.3184037015154728,0.1574649903015489,1.3474018950746882,-0.03938900725981412,6.992716706726835,-8.24549029080428,-0.28707857615290555,9.20807738128066
M4,simulated,72,-0.0587694304440956,0.8844995333285962,-1.397499243396302,0.018899793190401144,1.2904959540232481,-0.05246577785210749,5.8916229771858895,-8.237214514301245,-0.38517390529613504,9.63204484747643
M4,simulated,73,-0.1330936001949211,0.9812947945905021,-1.4689581804339205,-0.27402953222106147,1.304756701003894,-0.013156567623664142,6.007590452250027,-8.351931649274306,-0.1898995380699653,9.539765905196603
M4,simulated,74,-0.09839140916075174,0.9318688694608982,-1.4528566256671125,-0.1879852372702092,1.3459124909594062,-0.026998899991109885,6.797060972840873,-8.166020124988025,-0.4876826580821725,9.739729882983188
M4,simulated,75,-0.15647465950009104,0.8869205235934211,-1.4025198907855185,-0.24625788369660379,1.2030772344723228,-0.011217038547692544,7.146124263453932,-8.671825021428928,-0.6196626465776691,9.741264134697264
M4,simulated,76,0.19180116749979992,0.9168735557472517,-1.343841311398937,0.3271189318029825,1.4810531602931916,-0.0043388940808316645,6.6847710232410495,-8.727704127813405,-0.4016043479035364,10.228073646145058
M4,simulated,77,-0.1308198730807408,0.8514780415905047,-1.3792817299943487,-0.1535631573893752,1.2942174197702576,-0.00021264969963866634,6.025893034232965,-8.92372509666979,-0.4369944558873122,9.99351463139813
M4,simulated,78,-0.06588350170384262,0.8584484422119858,-1.3173492788128547,-0.13933115311063374,1.4052566799023138,0.004555070379170783,6.326435729584785,-8.167286239682882,-0.5219641415282718,10.024422226782725
M4,simulated,79,0.3797739532396679,0.8612617936427377,-1.20153952900441,0.5871325267046394,1.4652975800043992,-0.028221830080628105,7.246986600303897,-8.34905969354568,-0.29847160764113756,9.139275117676862
M4,simulated,80,0.10890396574926238,0.8877287610767443,-1.291830583320267,0.2339669131610163,1.4050100615462329,-0.007253437388500379,6.244759825442271,-8.033403125230446,-0.28330436525410285,9.319962098128615
M4,simulated,81,-0.2872911164109477,0.8007297948278979,-1.3662840817259696,-0.4075532855741202,1.1208705469514977,-0.048172645157999294,6.9328720511803406,-8.540140402043978,-0.4117464298045895,9.422988048853563
M4,simulated,82,-0.19560301817021178,0.8674418826485881,-1.4341447756992416,-0.33354150650913983,1.2285387749757217,-0.03526502668392251,7.307350327573368,-8.968045945366784,-0.5442537330746191,9.940576729455971
M4,simulated,83,0.06579798103806998,0.9059448235351963,-1.396286406791972,0.13356554528994452,1.3983730670672696,-0.03927938501727914,6.700918044510705,-8.072859711852127,-0.4364357966615662,9.408309966271327
M4,simulated,84,-0.1307968116289594,0.972033190587141,-1.4417861496603592,-0.2927632004477383,1.4311301345891436,-0.041136608818036505,6.435074087859802,-8.678726361374938,-0.4733961606275483,10.146979510059843
M4,simulated,85,-0.1114700118341201,0.9063587903235459,-1.4287230714505872,-0.19062914397260616,1.3375548650697082,-0.05100338344826428,5.9937503249606925,-8.501314032993898,-0.21641416101984348,9.083088274300232
M4,simulated,86,0.026273611221649652,0.9034934732400306,-1.4748657235958307,0.10360812027411434,1.375753504301311,-0.04895979502493332,7.923107481790314,-8.80072155485912,-0.316921305436145,9.68865068208191
M4,simulated,87,-0.05060361106610985,0.8584877106810731,-1.3781850949464904,-0.047415453651459924,1.2411189036681376,-0.014496533743875785,6.05953263909834,-8.697940062619523,-0.3572597019174284,9.679340781376567
M4,simulated,88,-0.09664204742568434,0.9226559695846531,-1.4231145075303215,-0.2522771658851452,1.4709128138165186,-0.04886191691141326,7.290706005437236,-8.585207010422819,-0.32079559540254543,9.344594117920986
M4,simulated,89,0.08871464359636225,0.9323987716408694,-1.3434496467153254,0.135634779202399,1.4392853131202394,-0.03497143112615247,7.231956950761746,-8.224522985603489,-0.4471320963415848,10.029664038587844
M4,simulated,90,0.06824842198026745,0.896359958892527,-1.383524392204479,0.13692769272174704,1.3568499012087492,-0.005722549657251568,6.897488795835931,-8.981162339338777,-0.308043649616134,9.917427772809711
M4,simulated,91,-0.061721783516060884,0.9928266740691265,-1.4126623026240228,-0.1877246550002314,1.4252103830578964,-0.011628416225362974,7.829295424357757,-8.7399161143376,-0.44721611465875777,9.747183070679927
M4,simulated,92,0.07132831410883618,0.9481277904853684,-1.3494865046354054,0.013560891186614249,1.4636715194461232,-0.0452612304123987,7.644395211599469,-9.129948508066335,-0.41341108607500926,9.991679475817522
M4,simulated,93,-0.09366603101350031,0.8019864754971683,-1.3012946737659412,-0.1676303968326217,1.2357792741770437,-0.008618191050005254,6.00302280532508,-8.075619315850957,-0.32189231946617297,8.994747509556545
M4,simulated,94,0.27320279110054607,0.8187110440704852,-1.2257318166036686,0.4700957940050663,1.4119259901748513,-0.012331410695117189,6.549426923208733,-8.408935289703168,-0.3372438852851011,9.602538698519211
M4,simulated,95,-0.17820376428157833,0.8995585046190212,-1.4200307639203142,-0.27254820990965983,1.3394442309338597,-0.00016743434552228393,6.004577420048408,-8.294497454615556,-0.35868611129056815,9.772859682913639
M4,simulated,96,-0.020400549212440888,0.8985535907508593,-1.2803889706023037,-0.058855364021543025,1.3062140233939705,-0.02046693258534691,6.445466278442401,-8.364638217177644,-0.28565555502483575,9.571005770005273
M4,simulated,97,-0.0026147894439271795,0.8644937807006954,-1.3797091580532044,0.042497588508315115,1.265503872630202,-0.03637044029165726,6.267575451568494,-8.409319295410947,-0.41462936608474,9.128263214316066
M4,simulated,98,0.002554910527250695,0.9196970121796995,-1.374072913445114,0.04870583481285168,1.33776242805045,-0.05186469861601919,8.002688713367228,-8.927686616548828,-0.33572637761436486,9.004311692268793
M4,simulated,99,0.1631436077276336,0.8799589201889281,-1.2413994035651528,0.2614564608481435,1.3962080509929384,-0.03171314873383553,7.2584512591754455,-8.195804578873943,-0.4357375522699972,8.892730806793027
