rep,attempt,seed,success,error,nll_m3,nll_m4,contrast,gain_per_transition,convergence_m3,convergence_m4,nested_violation,boundary_equivalent,q_min_m4,q_min_observed_m4,q_min_protected_m4,augmented_eigenvalue_min_m4,tail_margin_m4,position_term_norm_m4,boot_x_mean,boot_x_sd,boot_v_mean,boot_v_sd,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,time_sec
41,1,20260653,True,,8273.610458994603,8258.848673596427,29.523570796351123,0.005907076990066251,0,0,False,False,0.00027514813882589806,2728.3469335040963,1665.6574857993583,6.094464661434942e-08,72.19007952742858,376.52130952260165,-0.2216394057050124,0.8717099673836027,-0.013772677467933345,7.749503466431095,67.64123099314108,-77.29287555501953,17.822805775707103,37.80470515031139,-30.74215618553598,63.91364252166951,139.8368311944089,3669.1904931575755,0.0,0.0,0.0,67.4185373712531,-70.16217730605595,21.712068264248373,39.17197642556706,-30.128958853692314,62.64699521507761,85.75470843735368,3556.883806101842,130.46336162883762,-179.1814881710241,-304.37082989986914,38.98433750000004
42,1,20260654,True,,8195.791678461635,8192.779875835782,6.023605251706613,0.00120520313159396,0,0,False,False,9.998984751291573e-09,4153.5717052399805,2754.339967150336,1.4965983010004015e-11,101.99813748483902,393.37636062674466,-0.14813871997099193,0.8928086234500701,-0.02055508750915948,6.291576480206009,69.47700246866115,-86.80596491115195,12.433267599935151,66.22765327284507,-17.013887749845704,36.43371023424362,152.83587189269002,5187.08167026944,0.0,0.0,0.0,69.5485612584634,-86.52920878163701,14.151403322135012,67.12777560957147,-17.35482419875049,37.09898503208776,149.24995367052458,5096.432495608113,7.589576992370756,-5.118850874629619,-393.26982694677054,65.82726612500028
43,1,20260655,True,,8084.00592083016,8079.898513417535,8.214814825250869,0.00164362041321546,0,0,False,False,4362.649566731635,4362.649566731635,4362.649566731635,38.039818264755375,103.07889602766069,425.85142266482234,0.04426898479279551,0.9333630564876824,-0.03609685453290901,6.029528629747796,73.70659586004861,-97.78676382280396,-12.503870733029462,91.30896816270574,3.134742413035426,45.29347996448962,182.57170589233365,4800.769372663647,0.0,0.0,0.0,73.32979548167593,-100.52684807121932,-13.563314343656732,96.10119670473756,3.3102304342013733,43.58069493569117,185.90637852531927,4561.76283393593,373.4579920862437,-73.51007667047315,-190.98384999906534,58.244756667000274
44,1,20260656,True,,8247.67534448,8231.90517159013,31.540345779740164,0.006310593393305355,0,0,False,False,140.15125781621919,3673.212403492191,3191.665855237533,0.006800066837725319,79.40760964288978,289.0823651377371,-0.029750770620863523,0.8766641446919926,-0.038502941423395665,6.611320996688442,67.67097598603152,-82.63329683569854,12.347002288003809,40.79497535835931,-12.547232738241831,58.45565548404289,87.35864762111878,3927.835498724915,0.0,0.0,0.0,67.34712956776492,-80.92633178322939,12.795614334499145,48.636999185517055,-12.14498792536245,55.286649492640066,117.81097366062046,3947.918811144357,181.75293447220747,-200.0340049167081,-102.57134844269049,59.37264487499988
45,1,20260657,True,,8062.666030969818,8052.523445672138,20.285170595359887,0.0040586575821048194,0,0,False,False,0.00027293852326693013,4421.304022106069,4069.8163438300894,4.762967155520287e-09,103.10223381029283,365.6976323014383,-0.21115093765737503,0.8032516068358873,-0.03851264805037621,5.983060398608118,70.41550425182024,-102.14355275685145,29.699888135821418,63.33224488710246,-32.17108740087067,36.62907730970413,121.24949350676131,4857.32401743532,0.0,0.0,0.0,71.09142813216741,-100.90799773554993,31.907515058235514,66.79006083280015,-32.262710033002904,39.08062245404199,76.3319241493642,4639.459193988611,190.014418485563,-172.1354692576752,-260.76552544750103,47.546588166999754
46,1,20260658,True,,8313.093252659473,8305.463877951639,15.258749415668717,0.0030529710715623683,0,0,False,False,1.0000348993344232e-08,2286.0175969279408,838.5347263984311,2.0893799024529247e-11,64.42510253954666,258.53680187370446,-0.04537751953034476,0.9184145752901568,-0.045287395973001764,7.598816033784855,70.91929452904176,-111.05279389080658,9.596385019487816,99.87176918662617,-18.369902378484845,77.52731925425469,225.1253881465885,3388.6829456299,0.0,0.0,0.0,70.4494813017174,-108.001856701821,5.082814180184685,100.59991052831089,-15.931334427295754,76.47386006388814,207.91733276945823,3377.7339110926673,48.43491185952911,-107.13230700190965,230.25639194752299,56.83282429200017
47,1,20260659,True,,8146.326332409518,8141.929619192389,8.793426434258436,0.0017593890424686745,0,0,False,False,0.0002747921971604228,3809.2635756974214,3651.080347326903,2.9236648346811454e-09,84.12191980549056,247.33923988043946,0.04204827426728214,0.8323363805962486,-0.011838116784181887,6.433308294608433,75.68256499346649,-99.68943035893955,-9.206737842857423,57.19370210991585,5.448402111324863,67.19008267218933,139.00327881689722,4008.9801633372113,0.0,0.0,0.0,75.67858768021215,-98.38569704217275,-10.360318848944615,60.167526886350885,6.441946896546263,67.23525555493373,151.6526211702499,3985.0854481369374,71.17503098904676,-138.27165230434574,-192.33243282756015,64.49080520799998
48,1,20260660,True,,8239.627669436675,8218.00581153839,43.24371579656872,0.008652204040930117,0,0,False,False,0.00027545413468033075,3683.8380576094887,3312.329662490877,3.9513597862375235e-09,84.07228326607327,683.71144722972,0.03878290655132679,0.8170772310940221,-0.04399817153439745,7.0704430633682795,71.47479562671545,-94.83050654211617,11.386978581245112,44.857201651578315,-6.48243394891482,57.463506925963586,197.92140122876077,4342.910882230923,0.0,0.0,0.0,70.99880355530699,-91.55836021331871,14.45146152023613,51.82196977409914,-7.785132213080618,57.925323844540706,208.07493510920958,4130.395568105778,304.85550602092457,-265.62079521374915,-551.3347954480106,53.239678999999796
49,1,20260661,True,,8040.555816294209,8038.434116286484,4.243400015449879,0.0008490196109343496,0,0,False,False,0.0002756372359726811,3340.6289538016704,2418.4622094547667,2.0179875443532192e-07,84.70017572274055,233.84437734306206,-0.1992106357663314,0.8817360376821445,-0.04388691727135763,6.078597240722557,69.8801911527348,-104.3795043883052,-11.804788338280733,84.23733172907835,-6.075512129733384,55.18973181320329,60.772218783231416,3830.140699395311,0.0,0.0,0.0,70.0888694039418,-103.82321644533799,-11.010583836292616,85.35575798412334,-5.971626235639333,55.477563085143046,52.20500948847762,3788.6553387222457,8.831172526689125,-35.871480320123965,-230.90786064231597,83.52195904100017
50,1,20260662,True,,8126.3616663820885,8111.4457369663005,29.831858831576028,0.005968759270023215,0,0,False,False,4366.790047642679,4366.7900476426785,4366.7900476426785,21.154061006550688,112.21072624240705,1135.0470433829967,-0.13177988881259683,0.83881278534253,-0.034562459926296654,6.144142587248435,68.63173288099672,-103.55614173670713,-5.679717674974653,74.87024009423581,-4.588481529124605,26.194499031269203,164.13610790650998,5448.851462542887,0.0,0.0,0.0,68.0837763694818,-103.45400611767685,-11.841107350118243,70.68413291321247,-4.040429514523647,23.95682649655654,198.21630150234515,5205.925362999061,648.549004254312,-28.327573465077787,931.0819128061738,65.05994095799997
51,1,20260663,True,,7945.605004463647,7944.800933631517,1.6081416642591648,0.0003217570356660994,0,0,False,False,3534.5426909018174,3534.5426909018174,3534.5426909018174,-7.178928547778933e-15,86.1488753028994,78.44430780506514,0.03200538437702,0.9022183619268868,-0.006475811921419177,5.943317880419784,74.73635219916186,-84.38939220392619,-17.169480155714915,68.09115356458544,11.61223828846415,63.94225501272521,163.5737909412944,3627.5497852600156,0.0,0.0,0.0,74.59616388059052,-84.96016880004836,-16.833682778920814,66.97111612420753,11.265868584325062,63.04345245828164,162.86354150026207,3639.726227477483,9.023646076892973,47.702486411044106,61.61619940160972,80.96024120899983
52,1,20260664,True,,8107.853258425194,8090.894861953212,33.91679294396454,0.006786073018000108,0,0,False,False,9.997165761888027e-09,2653.5531928273613,477.2297431549,2.8447828894452865e-11,95.61094604513016,565.544644874193,-0.07141718829513417,0.8736050893766146,-0.031348194563560736,6.2923478932300325,71.36545218922235,-100.36974926239967,-5.4681320149577965,77.45496349752872,-2.6346031904672813,47.93174148005374,247.10095306580746,4523.337337330275,0.0,0.0,0.0,71.20373551456917,-98.42059602716051,-11.666616312800832,76.82321217523247,-0.18927378842481485,46.796524984008194,267.0623106888023,4502.496799329984,163.56851836929528,-144.0083837986921,521.8693998885536,58.13490229199988
53,1,20260665,True,,8481.804441650678,8462.255686388846,39.09751052366482,0.007822631157195843,0,0,False,False,9.704308467917144e-09,4065.421713842254,3332.020682725697,1.222193505643115e-13,82.66874362187141,543.4803209750282,-0.016828366521270535,0.8456718907986012,-0.04915040865566919,6.850345826265307,75.30228362799735,-86.80088209388818,11.304394721838989,45.868769684809074,-9.375364088872123,71.30971937694797,-141.5267614481799,4613.753403016916,0.0,0.0,0.0,76.54857590765715,-90.04725854443959,15.320243398879429,59.2990048397935,-12.765306517949178,70.42840819344289,-173.77581360316614,4621.550928139318,370.4778870873321,-322.4033748436775,232.75106520880394,64.12609995799994
54,1,20260666,True,,8336.862065644793,8329.399793715133,14.924543859320693,0.0029861032131493982,0,0,False,False,9.998984751291573e-09,2213.4831609525463,312.34887644236915,5.716675281549747e-11,59.21813100534388,449.3240218115484,-0.40259417688674937,0.8245601658679182,-0.04792773866661475,7.28659867522342,69.81967604440368,-68.76208757628446,1.8542378625572786,36.70143764965241,-22.996696296128746,82.12403359689995,-26.867825769782215,3076.8000545612936,0.0,0.0,0.0,69.70609462764517,-68.24744756149181,3.2002149360456573,36.78948374196556,-22.61106413729476,80.19405824994647,-51.51787156488735,2977.9888740461893,17.51996021668976,-10.034508280614057,-448.87017746167623,78.67774366700041
55,1,20260667,True,,8234.939043313181,8233.496012130223,2.8860623659165867,0.0005774434505635427,0,0,False,False,1228.8200327228087,4742.66401208377,4583.799011413439,0.016876511666907134,95.2213794797382,82.32486637962367,0.11992171746292438,0.8629870221299987,-0.019086812553102225,6.455253675960443,69.6781325020994,-91.47312478323529,15.75481328322423,65.63315261324955,-4.3158560834424415,43.76950379757294,84.49053008831565,4891.081349094042,0.0,0.0,0.0,69.63810086986892,-91.18939669908444,15.59830403727051,67.62006366176261,-4.5486325078607255,44.05482225999963,90.7800798689896,4865.823646090268,28.019596843466438,-70.13173079232944,-32.76928673658809,70.66230083299979
56,1,20260668,True,,8098.875336926063,8090.151944678144,17.446784495838074,0.003490753200447794,0,0,False,False,3621.4443120564406,3621.4443120564406,3621.4443120564406,57.81265936887464,85.05928925475934,732.1820094992111,-0.2560138379876216,0.7649497186247022,-0.013747634503386508,6.12302179979736,74.29366257153532,-98.29711917429307,9.40436413582046,52.87076013525442,-18.655917980455147,64.26352661970984,32.54301909316552,3892.1614300973993,0.0,0.0,0.0,74.1020375448487,-97.96931599197823,14.72655256653504,56.720263921964154,-20.184281433497553,63.144785834938055,-13.800221295286375,3714.6319268803095,566.8948612027475,-103.49097009053682,451.6750275208273,66.23684341700027
57,1,20260669,True,,8291.36453240213,8161.069311478312,260.59044184763843,0.05213894394710653,0,0,False,False,1.0002622730098665e-08,1.0003532224800438e-08,1.0003532224800438e-08,8.607099222690327e-12,114.32300304125934,5529.401012273345,0.3569538135813602,0.7627464882030749,0.010147079021592611,6.391216733487016,71.91290597595216,-68.34682115917686,-16.035168488290534,21.07362409097529,33.42013513816191,37.868696672595846,166.41819142251836,5672.306062537763,0.0,0.0,0.0,64.73646649826082,-0.027851699244890313,-76.74121082487285,53.60293220627652,-49.67389497015895,15.149929955262316,680.9268489887263,8876.38549916579,2500.0,-312.0942939507666,-4922.080119849013,126.59134158400002
58,1,20260670,True,,8228.575425528325,8200.276132447443,56.598586161762796,0.01132424693112501,0,0,False,False,22.74216902483795,3139.0279798436936,2536.805888395208,0.0016917080850061242,71.85643970328309,443.08402277284347,-0.15764763638249024,0.8190650471519233,-0.008941694444850932,6.7981000039381865,67.80727535633117,-88.0197567086926,25.815928626588438,39.2204143323358,-27.135731704260944,65.87746371434424,76.04398992429932,3485.9827580904484,0.0,0.0,0.0,67.02865521404696,-84.79451183657628,29.875048200867298,48.92755342444504,-27.781594701878,62.20087072481085,38.893782343385816,3412.418449316673,332.59812584010075,-286.9687209874569,57.88688192536623,85.74237179200009
59,1,20260671,True,,8176.654596424935,8152.353483819956,48.602225209959215,0.009724334775902205,0,0,False,False,0.00027456553652882576,4041.5886688060473,3941.81940488131,3.5170118139357844e-10,93.46657971006718,858.2450780315455,0.10924787292791684,0.8805062457450343,-0.03409428572866699,6.263872654950598,68.99121737237137,-97.07400957238399,8.438525511155898,64.06780664107023,-3.7287790299053487,44.51812925629421,282.7163968171125,4682.08881894397,0.0,0.0,0.0,69.13882015621141,-95.08899670334665,10.154363256545516,71.64273380717297,-4.179818341914569,44.81106060235564,288.9106094815775,4563.3706946359325,298.22831310768447,-231.18944607466153,-770.8410518712725,48.11733162500013
60,1,20260672,True,,7891.255805747682,7882.912475534949,16.686660425464652,0.0033386675521137757,0,0,False,False,9.999894245993346e-09,3038.3296956082086,967.0388006027933,3.2017558145602705e-11,122.37822474676096,603.2921578500636,-0.29833680749938474,0.8415978310108443,-0.031231807792189432,5.634828454251463,75.47814068424428,-80.02424462349471,-6.357536454698963,61.06261109676306,-9.047223465542944,27.748733608697737,324.60595268315296,5230.983539987933,0.0,0.0,0.0,75.62234161503075,-79.56604691262706,-10.240271275479923,57.47699276700557,-8.535998937502438,28.86645848330054,314.3417039713821,5326.11322726652,65.39941025936093,-51.02293544297315,597.5625531439333,56.68944529200007
61,1,20260673,True,,8345.083389145535,8341.535487288209,7.095803714651993,0.0014197286343841523,0,0,False,False,0.00027487947954796255,3881.9702945650997,3054.8824294305196,6.573414023738142e-08,83.04391299405859,357.58222833908496,0.25173681898209777,0.8346763244387024,-0.06478931317707672,6.8353710802713294,67.58957306963838,-86.11122182100226,19.781875444005514,43.63989478791602,2.216376130886308,52.07684250283426,188.50982327117183,4544.490889101018,0.0,0.0,0.0,67.8722376541044,-88.30406105315635,19.9518256270059,51.2000055068076,1.3063069337590267,52.700562314150204,204.8955495135013,4614.150763078073,38.128565609213126,-87.6073255520469,-344.5812226720242,66.73420749999968
62,1,20260674,True,,8154.951758834341,8148.675636866534,12.55224393561366,0.00251145336847012,0,0,False,False,1.0047187970485538e-08,4179.282299731573,3665.680014238664,3.588936085687378e-13,94.10155735358597,220.76077700187597,0.11918137049480117,0.862089824895929,-0.0022113522773546494,6.337431401599867,71.78610721602054,-98.97767271627895,-3.53220311582354,73.34350728496977,9.784733697814586,50.21008079557853,122.30489926412085,4541.05821663965,0.0,0.0,0.0,71.8282293853656,-100.960162625725,-2.584919432724956,80.23580353916368,8.710869446189335,49.55490141714523,119.15956388681892,4519.955466612335,129.9279676252803,-160.0344415614193,-79.01279266904059,66.48320758299997
63,1,20260675,True,,8359.691910654403,8349.036543642549,21.310734023707482,0.004263852345679768,0,0,False,False,5.081710696686059e-08,3895.036103076048,1233.4651408927266,2.5305620521817075e-10,109.55464298135269,810.5603545903083,0.03684520277766665,0.9396582288558831,0.0018888796015590146,6.64819118563519,72.06028735116287,-135.82028255201516,5.004759647623602,137.01449496626074,8.053859224086318,36.4054386259261,322.2359539611455,6093.15692026345,0.0,0.0,0.0,72.21595653591147,-139.481423131271,1.8220159266888287,139.9620788992342,9.32686661950011,34.877270090470255,336.256161683498,6157.39544887736,35.86772217894879,-11.366174361736041,809.6866091393871,68.57845758299982
64,1,20260676,True,,8122.21362557782,8111.1352185216565,22.156814112326174,0.004433136076895993,0,0,False,False,1.1807969713117927e-08,3499.8022330722843,1713.1884870747635,5.391401577537924e-12,97.79163238007106,396.1905969588902,-0.18505216374935188,0.8505424365471239,-0.04905184057523541,6.210338649379391,71.15803679386224,-92.48950418782348,2.0751472575398853,63.799493970444075,-15.317100704631201,43.81782581562918,80.25470706190366,4715.645096470714,0.0,0.0,0.0,70.55636069816522,-92.10936739618184,0.03045173944999089,68.26145576973974,-14.132608217091997,43.32108901625938,96.56749037051624,4614.813900653772,211.14023550328454,-185.32316415024167,279.3601884657187,66.222953125
65,1,20260677,True,,8145.796140617011,8138.402526262025,14.787228709970805,0.0029586291936716295,0,0,False,False,0.0002736734750214964,3764.2723310973292,3595.1833252468373,2.7169805748791676e-09,82.26908263010776,207.37582004546775,-0.36345628241840683,0.8494927630329989,-0.02892364532419617,6.331235835813955,69.70009446067002,-65.83610810041586,0.554301164942171,24.947036255163816,-28.700147766555574,56.76397314957492,67.06415528984905,3969.8868518142554,0.0,0.0,0.0,69.79681995919775,-60.6297570107157,7.755909995048194,26.040758038938908,-30.184073918397598,57.32455728828773,11.592462050853985,3848.320278108519,115.04777176683803,-162.3389741929898,-58.43627648116839,47.00744412499989
66,1,20260678,True,,8354.507016691085,8347.620717259168,13.772598863833991,0.0027556220215754286,0,0,False,False,9.999894245993346e-09,3358.804604399802,2093.0759558908376,6.9322589327590155e-12,77.48545402335495,283.37090177521293,-0.18677885127400864,0.8599568628551484,-0.042311367077734155,7.06297488570774,68.2855873110757,-93.66490482834661,-8.619638259362166,49.47111037264793,-15.287370153659188,59.29540091472898,74.45900965426917,4202.83057636942,0.0,0.0,0.0,68.23491230654588,-96.0822038770146,-10.1812824772892,57.65479018925629,-13.929127733357348,58.984370589736805,70.59876102373948,4225.153947400963,74.19433633744003,-126.82518953849323,242.30072168045527,81.16592170800004
67,1,20260679,True,,8030.981921340523,8023.25767156302,15.448499555004673,0.003090936285515141,0,0,False,False,4439.232626169834,4439.232626169833,4439.232626169833,1.1641426134012575e-12,105.02217141080001,767.2240677294105,-0.5282958621977214,0.7243425318601889,-0.05339412503376451,5.98275621247638,75.64094380950004,-96.506483907333,30.85324860670017,68.1198569813132,-48.31511681273701,47.64946344711942,-183.05967439449606,4723.443852075956,0.0,0.0,0.0,76.8409020076404,-84.21596564084325,51.40407626759904,64.7450569942873,-56.6559143023063,48.65963260448078,-354.2696873556543,5084.053623891032,198.06060312556403,-196.34211144338673,714.740892118783,57.11696237499973
68,1,20260680,True,,8017.34172877765,8013.049525541333,8.584406472633418,0.0017175683218554258,0,0,False,False,1.006628735922277e-08,3938.8121325632865,3150.1458033698664,1.944392708480994e-12,104.92451171768938,185.38035858380087,-0.006745049387719217,0.882843518533833,-0.013566931163773768,5.949502362479941,71.03002239433934,-104.96152994527591,-5.27785949204895,82.3038883006292,3.0192608806688908,36.62894830161498,264.08208478296416,4829.662987047497,0.0,0.0,0.0,71.04984674683551,-102.80188367679656,-4.5217038068592155,82.84276353942766,2.5158732628968354,37.17518177598164,248.98658887902297,4751.447430000934,79.31785679185857,-106.5404608511141,-129.32008793778726,66.44705329199996
69,1,20260681,True,,8240.678871051074,8207.758649434276,65.84044323359558,0.013173357989915082,0,0,False,False,1.0054463928099722e-08,3413.8219517332986,1947.3084250838542,3.3131347837118117e-12,88.46985145415431,681.9659114085538,-0.14394983755258886,0.8776615930259885,-0.02078399816574177,6.43700132840786,73.0965880687816,-134.68739773374716,14.36712447561637,115.5259649003025,-9.625728840152771,59.50580474250062,13.15988331486033,4418.086307659819,0.0,0.0,0.0,73.31532048252969,-133.48369143036507,13.856078813495222,122.46519292006589,-7.979158568668604,58.16078951090507,19.325987205466806,4262.862579554166,438.962614013805,-314.8413950697584,416.25019372006903,115.05955779099986
70,1,20260682,True,,8091.249548984073,8079.599831329795,23.299435308555985,0.004661751762416164,0,0,False,False,1.113630787585862e-08,3494.3985481145874,2624.4178104358707,3.289211596380931e-12,87.88735965576558,270.94142667626534,-0.06670164550823443,0.8264022757266166,-0.03224455425019094,6.176250313144825,71.27159281144894,-51.210111343018106,12.24172737362693,5.592005989046323,-16.95528469288557,57.977810053731005,108.13791211637529,3907.6295106697085,0.0,0.0,0.0,71.47722534530459,-49.85276306132537,10.078380676287777,11.057766379717659,-16.380037511001138,55.06709103484361,106.23423083939363,3983.9767713479678,171.73505279850826,-191.8642382608904,84.28785444079075,79.9256752500005
71,1,20260683,True,,8503.939983862158,8480.984707656233,45.910552411849494,0.009185784796288414,0,0,False,False,0.000277506926067872,5768.817173001101,4900.3794136316355,3.3189693504238738e-09,111.12607634740979,885.1941362759735,-0.3263503211488218,0.8313799349774266,-0.05389005047518852,6.830999972450317,70.63988677125077,-101.97572402142531,-11.89052676735357,61.609443437718916,-24.34540022346256,29.636636664288712,65.46715779478504,6858.232802331774,0.0,0.0,0.0,70.32692830400735,-97.74952339092053,-7.297681165140466,63.4634868117156,-23.635976400435496,29.52778026060491,10.63425100431152,6193.288493926085,783.2464294889105,-303.7602273882929,-278.9684818169474,43.01749095800005
72,1,20260684,True,,8018.60146371446,8017.135657862152,2.9316117046164436,0.0005865569637087722,0,0,False,False,0.030003996763298346,4623.026061043611,4251.860681778289,1.3042055253631228e-06,108.37754842315894,95.46426041342818,-0.0030877694739490833,0.8949880857010369,-0.014682632308914425,5.91913471970789,69.49212689323173,-90.27592365583686,2.5476814990197347,72.74251835260567,-0.5744067309313344,29.787851318595038,127.23258171673102,4998.427537855654,0.0,0.0,0.0,69.63705423372649,-88.51928421475996,2.3227510734937997,72.32800919039319,-0.3852193048296894,30.89656004429404,131.41376914115597,4935.982567422312,39.733091607922134,-69.64705381709757,-51.80728078328,72.91396704199997
73,1,20260685,True,,7935.466606066055,7930.927866436292,9.077479259525717,0.00181622234084148,0,0,False,False,3254.391801689802,3889.4297872270295,3254.3918016898,5.904450116188766,112.85608211151121,313.88618434182786,-0.056478899362397736,0.8450308161900003,-0.037125310669490076,5.716729527430026,73.25447604012014,-99.90524977664384,1.0610194123276246,76.73944057846872,-3.701973775940479,32.476826278315784,144.04511095597627,4942.886255785845,0.0,0.0,0.0,73.36328880548474,-98.77496951494126,0.34105690960223956,76.76581341825084,-3.5089053973614566,33.87049549945827,130.80502320411387,4827.804828911035,128.2277489234335,-109.79627339341684,264.62607482184916,60.21606775000055
74,1,20260686,True,,8226.585392494299,8221.793635152486,9.583514683625253,0.0019174699246949287,0,0,False,False,3292.8730055782526,3292.8730055782517,3292.8730055782517,-2.7331075177052517e-13,69.76366173627974,221.7534376256208,-0.12067234668058097,0.9270016980766352,-0.0026219168236685676,6.642923916255706,70.19419514491766,-104.24342869622087,4.5453455328810675,101.39489630635269,-7.319949244858297,72.68198809185743,214.34495521509348,3408.2604810311927,0.0,0.0,0.0,70.08113155064807,-102.14871892525048,5.008515422314058,92.87432206340763,-8.591254936496734,70.39860136501639,233.34807729788636,3486.240928103767,44.71314364353483,112.20949648114326,185.96868226596922,63.05087399999957
75,1,20260687,True,,8066.034115950246,8027.4374719435955,77.19328801330084,0.015444835536874918,0,0,False,False,0.00027352594770491123,4117.470574301864,3995.6983910802146,2.3207352626794286e-10,105.1612937775273,1460.4761995660112,0.20119203364983565,0.8112216691445888,-0.035293730414715875,6.072851756456083,71.42079289852754,-98.3318752114149,5.822587647665111,55.45641667289794,1.9657805016096854,42.44533946493032,277.6928842610462,4696.551077121239,0.0,0.0,0.0,71.91480688357083,-92.00264632502893,2.0145123148592843,59.41336029024196,2.9624228595236084,38.66831998961437,317.191237536357,4835.692252189819,609.8445318468758,-307.11158413070916,-1291.0317003729888,52.13949795799999
76,1,20260688,True,,8150.464475249251,8146.0431033386,8.842743821302065,0.001769256466847152,0,0,False,False,0.003868578394076394,3677.7134094212543,2591.5940117868136,1.7834954703935358e-06,93.48022077410344,125.22705267569141,0.04654416282155051,0.8381891909778938,-0.049370441692662255,6.28014969070146,67.44051277946845,-69.86394384409138,-30.16934523934383,22.40879555738565,13.49512121048078,42.29638616292,222.19911885119936,4564.747130881377,0.0,0.0,0.0,67.67271766761559,-68.33930307005552,-33.689369325502675,22.67028630950192,15.376958557393538,41.86521456112773,249.26302126694225,4585.689286741188,69.82890379015606,-103.81384063852336,-5.331548479081339,50.356816792000245
77,1,20260689,True,,8099.821860011445,8089.345975538427,20.951768946035372,0.004192030601447653,0,0,False,False,4209.733465373625,4209.733465373625,4209.733465373625,31.51328432442977,96.4665556535616,662.3902719876013,0.1338606379068568,0.821409418040133,-0.038660674448244906,6.096702106878357,69.9351882432254,-98.43859750680681,14.99247918708515,63.34196534506033,-2.5043906062959715,44.46913211592219,112.02648664659195,4509.295956236036,0.0,0.0,0.0,70.32755746371384,-95.88829830584704,13.211151391660055,64.90526668673343,-1.7894313174877938,44.18855927386609,125.85790184837536,4365.559050650724,424.9128156883809,-140.73455061164705,-488.26607270188066,57.027290291999634
78,1,20260690,True,,8006.656256461015,8000.360494823726,12.591523274577412,0.0025193123798674293,0,0,False,False,1.0006260708905756e-08,3510.6477167269395,1859.3295844161344,1.9422422759543177e-11,103.73352320436382,429.4078741596962,0.01692011009163063,0.8456933795378041,-0.01128047425380144,5.902615865486791,74.77881511312688,-105.1787938455022,6.063385890367788,83.03370872280102,-4.950470407743802,48.85372882368119,118.71541755432436,4479.345259067872,0.0,0.0,0.0,74.85978885773875,-105.14252008747155,7.458689300681679,81.31578123247687,-4.407200805288424,45.98605451111367,133.82745358005312,4584.827324817157,47.78373102034127,76.77701149723123,-419.7774743190482,72.33059741600027
79,1,20260691,True,,8324.05658305794,8319.29822019597,9.516725723940908,0.001904106787503183,0,0,False,False,1.7958427633857355e-08,4698.5008205098375,2919.717248827843,8.151217470191137e-12,110.07742244736689,201.50756720393147,-0.2746446024053219,0.8310136563681744,-0.02499899414057274,6.573639934443929,70.70493648413581,-146.1732471382732,-30.674851363388306,108.6825974597014,-3.5727997415892827,34.15691630860324,213.87888353738938,5933.135032366431,0.0,0.0,0.0,70.26969965143141,-141.77657953356268,-30.511567222335483,104.95304852212061,-3.730093591324288,30.461976855495937,219.92658997338944,6097.4296107248365,94.98005443801574,-100.89767282805968,146.30019999056856,63.707489708999674
80,1,20260692,True,,8231.995790851783,8221.77710055127,20.437380601026234,0.004089111764911211,0,0,False,False,1.000444171950221e-08,4287.636611776532,2480.754390377692,4.947618560598237e-12,104.29321683595151,533.5472592382558,-0.07166021907135335,0.9015038654884359,-0.053110979466604875,6.269423361581679,73.46443294731039,-112.582435541458,20.93539447789844,104.27177222229169,-13.302894686219842,43.90092022471617,21.82784088886656,5293.463875571939,0.0,0.0,0.0,73.07609170926082,-108.94596676232536,21.01969923969698,102.9190117584844,-14.814109033514297,41.85896658257013,20.195075057805727,5312.595149802803,149.56836340923115,-151.20775565959448,489.3242249634971,94.48716758299997
81,1,20260693,True,,8397.300036764882,8358.00799141892,78.58409069192567,0.01572310738133767,0,0,False,False,0.00027551840321393684,3117.9937782210236,215.07132957905014,3.266078772851968e-07,92.35657050062008,1237.0311935940258,0.03690842431959243,0.9255633045759795,0.009261684508581187,7.029807756672738,71.78235700549122,-74.42073025610279,-6.622104907112424,70.14245098860994,3.9382699944215975,70.81248080398731,-122.58979453770753,4024.3854037600317,0.0,0.0,0.0,70.81182657383302,-89.34587654689417,-7.365481362001263,77.66481690516221,6.74396250660845,49.267082647045946,-121.77471297826978,4878.574157585049,346.17775781258786,246.33628137479766,-1161.77690216278,45.93224187499982
82,1,20260694,True,,8012.7848390157815,8007.41360707488,10.742463881802905,0.002149352517367528,0,0,False,False,0.0015957309256009466,3483.137621674449,2235.2471888478885,8.135356403197967e-07,98.09412293616323,157.27335058710577,-0.03938046593801436,0.9115741185585465,-0.0003195976363187356,5.997193846085741,68.1539808468361,-100.0526582374945,-20.261688661285586,83.83393842884674,11.951155467909178,38.51785187696458,199.3694382659049,4462.3775687579555,0.0,0.0,0.0,67.96227813542531,-98.31915769494832,-22.1760115185919,84.73945580715939,12.915661157330181,37.830433334687385,199.15166637603966,4423.487722639195,92.38760380036658,-113.25609036587986,58.07319057841431,57.819716250000056
