traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
22,20260643,strong,M4,True,,6857.166977325172,0,40.21262954047339,-130.49482814642806,47.02378614565486,152.0276164054602,-35.83706108870718,13.530228454414559,1.7965256347104142,1696.6337693332462,0.0,0.0,0.0,6850.304550919391,0,40.07637488259383,-131.8304803709968,48.153595875469186,151.51755176476306,-36.86300405568948,13.10319659901573,6.704980538474066,1453.1523579674533,299.53395985919235,13.085805332369915,46.104316647977456,13.724852811563323,20.7323395
23,20260644,strong,M4,True,,7088.864819738048,0,36.27748518083656,-129.7938826189824,38.11026571578602,161.16148748037472,-11.287859489860708,21.436705883905425,-3.8390495405638485,1503.4271586964123,0.0,0.0,0.0,7079.1179246812735,0,36.552956048286596,-131.68350569890455,40.22207838862958,157.021007166764,-11.039160711549016,21.584347065082962,-18.578586871697638,1465.755065364207,32.4293348843709,52.57640096514507,24.726938097925963,19.49379011354904,28.757113583000002
24,20260645,strong,M4,True,,7156.6193892310475,0,38.78462967177873,-138.8905531483428,33.683271561454596,175.668961498783,-5.298177617263417,17.88687873836371,1.354212061252489,1817.335052369976,0.0,0.0,0.0,7151.922984901339,0,38.78255231543264,-137.66495202623247,33.95658787743538,169.94348731995558,-4.60121288115894,18.49635489784053,-10.156335338914857,1769.23391771527,24.704575275245112,42.75252469229624,-11.737690473567111,9.392808659416914,10.992629459
25,20260646,strong,M4,True,,6946.323225730841,0,36.313524770660244,-130.96890740717487,39.87954318609773,152.153240829965,-26.8204399227402,12.657801265027596,-30.203842225306733,1655.4959216503953,0.0,0.0,0.0,6937.295610151095,0,36.41028603052595,-129.89004995299172,39.154507654845254,151.12004269834551,-26.9271101938391,12.637800099307585,-33.44182345274496,1785.7992556053389,8.76791617907395,-6.914666530770761,244.0583251950391,18.055231159491086,21.986743959000002
26,20260647,strong,M4,True,,7183.394543845463,0,38.234412359194984,-131.310577110212,48.256102738401275,154.50350235881615,-20.92519960983727,15.383496724066058,-49.05231938905188,1898.898453184844,0.0,0.0,0.0,7166.830102895117,0,37.902465858504314,-128.22317265835696,48.39651858241214,143.55369296316587,-19.334674188656425,14.75825721908884,-66.53910700302409,1833.7103003558564,78.70964463454965,68.1650109994786,-153.6644501252515,33.12888190069134,11.347600166999996
27,20260648,strong,M4,True,,7124.754225499179,0,38.51233045722305,-143.72906003005232,27.74662724527,172.14096784205333,-8.21502324352056,27.556891733390362,-17.31346466307753,1438.8792727350915,0.0,0.0,0.0,7109.405183985318,0,37.735276604860736,-139.59327242421878,28.013516804177986,160.40054072695347,-9.685895831932184,26.18916423618771,-12.403662419931694,1234.1086372348468,224.8071353180962,53.443205935098995,91.71472206025872,30.698083027720713,19.69362849999999
28,20260649,strong,M4,True,,6980.965606795733,0,37.47842479693847,-126.48476984161461,57.988100961149826,144.80394100959467,-34.11808284600524,17.227158871427466,-45.3551359565157,1590.1327787753085,0.0,0.0,0.0,6980.390909762363,0,37.44803858225531,-126.35951418364003,57.51820064137132,143.80572404066027,-34.130254306967934,17.467325828753935,-41.04492156080933,1590.3489662541951,1.7285157634302863,9.932083128874003,32.87036213837325,1.1493940667405695,25.355981166999996
29,20260650,strong,M4,True,,6940.804611530446,0,38.39062651113864,-118.08933894638587,48.5944382928413,141.04915952029756,-17.35817337187122,15.21405921339939,-11.911866583536307,1636.6198431503822,0.0,0.0,0.0,6930.74728697557,0,38.24105039625271,-118.15974000930726,48.28220947535599,138.61423772329314,-17.074807752106576,14.419278488258733,-16.02302035342412,1490.3684544334897,134.49206460747493,19.961540650256563,126.96122917796187,20.114649109751554,17.488680500000015
30,20260651,strong,M4,True,,7001.801525810894,0,39.40909293897219,-126.36243658714983,36.04496931698932,151.01880488444988,-15.210397036587256,24.13843605124419,-19.074788480150684,1473.6015952875684,0.0,0.0,0.0,6990.919618313297,0,39.03627340314033,-125.92891872047457,36.365973283392435,145.01752482113167,-15.644718015169442,23.928507270125746,-11.663638563365517,1418.1096966622379,47.92909948851622,53.437136342588765,82.50352599915556,21.76381499519448,16.949705792000003
31,20260652,strong,M4,True,,7005.982234172671,0,39.45610327845687,-138.43807742433978,50.51458549389439,175.06474226817014,-29.852742336113582,22.185430357000612,-14.25683169303164,1559.4609486106076,0.0,0.0,0.0,6994.082882072051,0,39.64690294002734,-136.1423014299389,50.40684102955456,168.68527651559413,-32.301142623029094,22.368725251307584,-7.213721436635222,1586.8732689061328,89.72855843175061,20.944619818870656,222.12860543385423,23.79870420124098,23.640177834000013
32,20260653,strong,M4,True,,7197.390189817922,0,37.29656202571461,-129.14696945252535,51.6243394597183,157.09269531274757,-34.50064899806451,28.007987150207306,-18.229609710385642,1409.8657552950863,0.0,0.0,0.0,7194.233276902727,0,37.262183849292164,-130.16399951200665,51.75867917142983,154.84091141709834,-34.23297603275931,27.895986920763946,-16.118983317466363,1364.6676621662523,41.39535634703233,32.810029742446076,-52.739171124733005,6.31382583038976,14.37428837500002
33,20260654,strong,M4,True,,7139.766774852806,0,38.05439951435725,-128.87802136728934,49.856340118292,157.2126393359537,-26.804108420725044,16.945939031850507,-45.41556454132089,1784.6214836061592,0.0,0.0,0.0,7131.720839589054,0,37.98036027262466,-128.43107797284085,48.82902658405975,151.0834657056646,-27.10428548952211,17.590653508413663,-32.18210640238309,1709.8164309337644,46.41008621802586,56.98668575126479,-14.739777274800227,16.091870527503488,14.742078708000008
34,20260655,strong,M4,True,,6976.355671253034,0,41.569423138722364,-141.11332056973376,42.21551844263914,187.18572182727752,-22.997727215028398,21.648901796158015,-23.188944893327772,1641.0816855083333,0.0,0.0,0.0,6973.239434677128,0,41.71111643175536,-141.18770365089384,42.64261068094197,184.28164706010455,-22.62158483130258,22.119177587383508,-31.78244529237302,1618.074602678095,13.269835499727126,33.17254143234623,-11.304840558528122,6.232473151812883,17.741748625000014
35,20260656,strong,M4,True,,7187.7750445292095,0,37.04915624780202,-126.05985099057617,52.09273938522887,148.77351042420665,-26.492612584740744,22.71470093463655,-15.890273878588802,1583.5343867294982,0.0,0.0,0.0,7187.4181170652755,0,36.97374167157546,-126.12993217256066,51.8639200674021,148.26864795763396,-26.163619819490545,22.577463645554634,-17.431349468992785,1533.5225685648747,48.43832599239371,4.2936325724319095,9.556456742529607,0.713854927867942,19.154747208000032
36,20260657,strong,M4,True,,6984.059275895701,0,36.809018253748974,-133.00413274756394,74.74861095368473,154.96147410382056,-53.202517077731805,15.717696697835645,-44.09788624542674,1625.8042121326844,0.0,0.0,0.0,6983.232768099929,0,36.742910669767035,-132.93217334276935,74.07272332544773,153.16224869592995,-53.23625800830394,15.704594017344464,-36.21325523747288,1610.2884214531095,5.631560895769345,18.56249090485974,-14.567106696794403,1.6530155915443174,14.076420708
