traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
43,20260664,M3,M3,True,,6956.327686413995,0,39.18440305625949,-130.24758637670107,46.94357596239051,147.71502755129714,-24.30871316741805,20.160466843727956,-6.292553891004311,1545.3441901008293,0.0,0.0,0.0,6953.159734041121,0,39.09561872038223,-130.40408236711673,46.68263576735468,150.7397194683334,-24.160481302567757,20.167541478113723,-5.997622431931914,1529.9618331382785,13.21675057144476,-27.98611442305379,58.76741556180718,6.335904745748849,17.062035374999994
44,20260665,M3,M3,True,,7100.803642370806,0,39.49240848604698,-123.3924486354284,46.34938993401386,139.60986998017802,-20.165841804268805,26.771021969037207,-86.80184082997035,1503.5803739201197,0.0,0.0,0.0,7096.651457084882,0,39.513181017481735,-123.05542828500941,46.47387216658574,143.53180697948926,-19.187759189340035,26.64065833750464,-98.073887797975,1508.74287035756,14.956846327274592,-39.92293740753471,73.48537776861262,8.304370571848267,14.535222125000018
45,20260666,M3,M3,True,,7070.912007560932,0,36.710076370996475,-136.73932659105753,38.691672594671644,168.94628777215695,-20.382627151113443,28.032839637583802,-67.9704499274155,1312.6558691928121,0.0,0.0,0.0,7068.4719484507605,0,36.591925941250715,-137.10730965754115,39.77933452017671,172.50809789488716,-19.9873492500482,27.817873726835867,-78.99086903452236,1296.0376923802326,16.48286485618664,-27.77363399240051,-14.08471003491473,4.8801182203424105,15.81529258300003
46,20260667,M3,M3,True,,6966.214422869912,0,36.88647984427005,-129.71831035080967,42.25417645413104,155.12843420918978,-11.721647739219186,17.186298750637,-39.2084065420388,1550.1077736501525,0.0,0.0,0.0,6966.057675658722,0,36.941502818884814,-130.06482485856463,42.54952094981944,154.83373616297393,-11.625387242465393,17.150862434766353,-43.49045417956043,1552.2255950568667,1.0806988839558096,7.876539565210101,1.0265696171236753,0.31349442238024494,11.996293292000018
47,20260668,M3,M3,True,,6856.547265799685,0,39.155385833512184,-156.63288094571746,39.44814363396947,192.75073686558406,-10.64891251552986,24.02946642152145,-41.17247089475316,1364.665444983462,0.0,0.0,0.0,6856.1822300660515,0,39.07934615070296,-156.60082367461047,39.8858165896204,193.65769087994497,-10.911401421159498,23.825759603017985,-43.12144200885493,1367.6455503540433,1.1458987657555433,-10.450245647311185,9.456774288987134,0.7300714672674076,15.97465625000001
48,20260669,M3,M3,True,,6955.542867879934,0,37.29891796860728,-120.04711777693866,46.76861827084295,130.84652628845356,-5.896690618583606,14.265886752104967,-33.721772197533326,1643.4040015374362,0.0,0.0,0.0,6949.137164908548,0,37.20429746122267,-121.2335205638542,47.50113791731764,136.2278442287912,-7.479448883453858,12.56692305821018,-16.629581438695173,1628.6367506760682,49.48328576670747,-49.873946902070614,32.99864484868045,12.81140594277349,12.246736166999995
49,20260670,M3,M3,True,,6974.799107718345,0,37.55942613779789,-127.18877347216652,55.670445476092084,143.3222078386115,-33.70855973534067,26.316554216050186,-34.58095705396492,1308.055096289993,0.0,0.0,0.0,6972.590624041454,0,37.405936003788526,-127.16750277805636,55.8998610162913,145.7825885600277,-33.86429455831617,25.924940709744355,-34.906799067168954,1276.1023869358396,38.41572865586236,-24.889882567888,16.803275524043176,4.416967353781729,13.534240167000007
50,20260671,M3,M3,True,,6906.946735640375,0,37.29165446725184,-142.07485138428447,52.50258422033126,171.30527114436487,-24.38785059171522,17.065066800458528,-11.432817523967346,1522.6254910546738,0.0,0.0,0.0,6902.143623848044,0,37.076588927212924,-141.78607262534322,52.86612483806612,173.72875272365494,-25.4178222610571,17.00453494562069,-0.3702547123855348,1528.0224741773304,15.233853207312638,-31.13787387655554,-74.24847742210358,9.606223584662075,28.984614792000002
51,20260672,M3,M3,True,,6712.788087099184,0,41.2404995571761,-128.01493602489936,35.400439904067554,166.22797966350322,-19.398747014808947,14.361178637694568,-10.192277346651254,1572.152479672721,0.0,0.0,0.0,6711.936499175866,0,41.23246282525994,-127.9969155849523,35.06618813660928,165.71635451141182,-19.1010649511701,14.353698555448803,-10.720518291380753,1566.1114262755611,1.1680863362835634,6.775963434179685,45.47882611290791,1.7031758466364408,29.421413916000006
52,20260673,M3,M3,True,,7064.915746743315,0,36.66393498039527,-138.4631101492614,46.471194938517016,164.87678658407555,-11.026829230001272,23.02389236580635,-3.9138452241834596,1442.2841855016277,0.0,0.0,0.0,7061.742164576053,0,36.485910405500995,-138.287897928755,45.03385959848979,168.54764461150737,-10.969869660378551,22.70460463495101,9.730874597514385,1434.8273119699415,12.440390134477855,-33.612743982475735,-7.202974943424586,6.347164334523768,10.931175749999966
53,20260674,M3,M3,True,,6919.462725574654,0,39.30645499149522,-131.07928069176526,37.99233153054008,160.17667141960672,-7.226447830458066,22.423195965028125,-12.004054172785123,1459.3805320290865,0.0,0.0,0.0,6919.144789929982,0,39.253166426702634,-131.4079873533258,38.10137979197045,161.4131014557872,-7.297835289294799,22.248723636375534,-11.401354771379065,1463.2149414867704,1.0790975405639665,-9.295837446641023,-11.560469878676527,0.6358712893434131,16.000777333999963
54,20260675,M3,M3,True,,7003.396931452476,0,38.01150919931592,-153.84992716289585,46.94180956762264,198.84234766470237,-15.560728531028133,18.88532485949332,-16.2213331750516,1594.9834053099446,0.0,0.0,0.0,7003.396551711116,0,38.01225363855182,-153.8599365960973,46.961846849087955,198.86893770751013,-15.592281102547197,18.880582421078415,-16.2350591923461,1595.1478290333914,0.005791642335064641,-0.16546305208417533,0.039547823447539855,0.0007594827184220776,12.622658290999993
55,20260676,M3,M3,True,,6928.140837629917,0,36.953313448973965,-139.0916047192423,44.018960553295514,169.5239870479508,-25.074538877271742,19.28248137338207,-25.546978448604975,1462.9719289134941,0.0,0.0,0.0,6927.295447225368,0,36.86568497650542,-138.41095054408365,44.354246585017215,170.15526215805582,-25.54097396531198,19.41089045714087,-24.861386570843493,1452.2257309880129,2.788724991089467,-14.714840850940766,9.423353027812691,1.6907808090982144,12.572138125000038
56,20260677,M3,M3,True,,7020.791969202843,0,37.18337165322927,-117.16818044070335,32.2256990324277,133.6184698454218,-21.285576696679055,26.54797980895532,-47.65767266627037,1316.7790890980154,0.0,0.0,0.0,7019.2113264246655,0,37.044861238045655,-117.28653793468534,32.8871280137907,134.157920775058,-21.51305931016816,26.446398288273773,-48.42849709580118,1285.1098017283575,21.959229883846643,-5.247785270035751,-65.90048613132151,3.1612855563544144,18.694606542000088
57,20260678,M3,M3,True,,7144.108009039903,0,37.81581057163297,-121.38357948107533,33.42206631837379,144.2429656416324,-18.567054285094198,24.83830504918881,-38.402557945125,1503.5088837601193,0.0,0.0,0.0,7143.6340059331105,0,37.73274324602959,-121.5587137851807,33.75933313564348,145.82152367528673,-18.891442835682714,24.6934864291075,-38.727016044049975,1501.6312532160762,1.7554009354726974,-13.167683042621837,10.325497655395498,0.9480062135844491,19.315978167000026
58,20260679,M3,M3,True,,6821.432694883344,0,40.14829985299469,-139.76904203562654,51.858203838132866,172.89537703395862,-32.53278708656048,18.61406030823315,-83.74789942219046,1536.1250156214794,0.0,0.0,0.0,6819.152672339902,0,40.17094723524439,-140.3934773228738,52.83177206848394,176.114073146295,-32.92406770159536,18.190782027722385,-89.56765266999905,1550.7304333330862,8.615064838938018,-25.037153723202383,61.638886253147604,4.560045086884202,15.778217292000022
