rep,success,seed,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,convergence,time_sec
266,True,20260869,,M4,asymmetric drift with position-velocity diffusion,76.11253700510932,-68.29638460408604,-33.17432543674864,42.04509200747531,21.18976708657889,53.94620136825136,205.02264223652648,4054.9248543015183,627.4513389809492,-367.5124133261483,-851.8199190268147,7983.3452480210435,0,3.861976084000048
267,True,20260870,,M4,asymmetric drift with position-velocity diffusion,65.76324358390268,-112.5752185181055,-44.70654338599522,98.7849190833773,19.800037802497513,52.184933399905745,103.19228328507648,3472.248055942705,476.22169674313136,-315.28778934890846,-311.7304627515044,8112.102136546141,0,2.790675917000044
268,True,20260871,,M4,asymmetric drift with position-velocity diffusion,68.66324443964767,-67.44864665183881,7.84419906963051,39.32334643113696,-28.51869266327675,58.80277165598996,159.53912557458938,4208.446385189022,416.1106803771285,-312.84795873928863,-424.3974252357976,8460.220025429971,0,3.3741258750000043
269,True,20260872,,M4,asymmetric drift with position-velocity diffusion,71.58394655058514,-69.85456844512997,-35.78141456235378,49.09034977675001,19.20150180873244,57.52953209715359,310.81457005642693,3658.349160217542,193.58126977995784,-211.0605588281603,-570.1480131739993,7922.290774391307,0,3.0136752500000057
270,True,20260873,,M4,asymmetric drift with position-velocity diffusion,66.39307269130617,-82.65192416487903,-1.528404536785739,69.89613033733595,3.8829149343559983,49.61112880739937,167.8100522938671,3847.1550132118127,327.6528910800437,-242.2578099721563,-1097.4086326677937,8023.8267224725405,0,4.4234247079999705
271,True,20260874,,M4,asymmetric drift with position-velocity diffusion,64.51573950695392,-83.62205522016043,-1.941235823133333,69.50846493400059,4.895077390825954,39.9807846565766,162.2759520197175,4985.247952792096,348.0672814772558,-235.9322193066661,-478.8065795729223,8405.630075779247,0,3.350415583999961
272,True,20260875,,M4,asymmetric drift with position-velocity diffusion,70.29402804574711,-61.64127664484256,8.38415344508084,25.137694256601087,-24.203705114465222,48.587570086434575,-101.8816921017353,4115.940622061825,763.784400662573,-385.281341869124,403.9419441538686,8131.05588939168,0,2.9591602919999787
273,True,20260876,,M4,asymmetric drift with position-velocity diffusion,68.08413325209992,-78.49743456688847,12.548773785067723,64.19676988284067,-22.589006657288397,67.43292692689819,282.79452083252227,3237.047459911834,885.6232118322789,-488.754193141096,-1024.84805385994,8317.672591150114,0,2.9358374590000267
274,True,20260877,,M4,asymmetric drift with position-velocity diffusion,67.76530040013444,-90.93057510166034,9.25466858004939,77.50836030561724,-7.657859277769279,60.20640141342486,170.83786723428136,3201.5974564674193,232.60891842099215,-236.6816081979912,-335.79636225450116,7996.771495818019,0,2.92227995799999
275,True,20260878,,M4,asymmetric drift with position-velocity diffusion,68.80372231058685,-94.80938914583284,-43.66203024951794,82.78189802352972,28.44916883620328,59.73587693305044,127.85148694814396,3663.0836188104713,273.0748329466539,-255.4397354713211,-273.3562448765182,8161.750630321085,0,3.250568125000086
276,True,20260879,,M4,asymmetric drift with position-velocity diffusion,70.92707464685897,-44.770823695165745,-16.218382015487727,6.9679303289119,9.783384501762944,46.99732202671599,103.15495088878312,3709.7368648307647,673.528198639771,-355.83154242167603,-390.5093279817335,7910.721626824364,0,2.8896762499999795
277,True,20260880,,M4,asymmetric drift with position-velocity diffusion,69.46938797405623,-114.68343235141069,17.764722034697673,108.32513481464753,-19.569668236268857,45.45129744978326,63.53897866265542,3636.8194807567975,280.92762120037503,-224.04195830176695,-421.0401034014497,7848.904583849637,0,3.271652415999938
278,True,20260881,,M4,asymmetric drift with position-velocity diffusion,70.50943212933383,-134.03020056917993,40.32878346674251,152.83051914428844,-28.97155888001128,45.56353339475589,87.69887871576667,3392.4053161388697,866.9483755363964,-397.49833338157265,-382.5444992042932,7907.06197123092,0,2.715961458000038
279,True,20260882,,M4,asymmetric drift with position-velocity diffusion,76.14675058269422,-110.76129076469309,17.81664366772085,110.64775682180458,-21.589701142596216,40.69884943399815,175.67067280906105,5136.299942813766,435.52946486139575,-263.2197061071517,-1011.4802349054864,8140.85860136368,0,3.1802796250000256
280,True,20260883,,M4,asymmetric drift with position-velocity diffusion,70.34971818755712,-156.23429822127005,-5.486013933057602,179.78955247663316,-6.377864934745075,35.98970933183062,250.0801711340985,4485.494404769315,337.5715187947856,-220.4459193555547,-765.9016182924902,8003.341081139692,0,3.0823750409999775
281,True,20260884,,M4,asymmetric drift with position-velocity diffusion,69.03314691746995,-85.08440873151028,24.461344085050307,51.221185901658586,-14.657695399849144,35.380778589908545,176.16564910417705,4886.000397933775,678.5929505036556,-309.8977052799366,-771.511150719933,8212.231223615017,0,3.4994923750000453
282,True,20260885,,M4,asymmetric drift with position-velocity diffusion,69.8648212972958,-118.07793687077746,-5.0829089718228815,110.90830298153514,-13.355057981271628,49.88218502564106,177.26517307043665,3990.2746300758768,108.9778902294897,-147.45921855389585,-262.01121587147014,8041.130931490345,0,3.1248288330000378
283,True,20260886,,M4,asymmetric drift with position-velocity diffusion,70.05198208726482,-85.63997837217062,2.4105512805586,58.89520405240716,-4.774731229966149,61.91312130361491,41.36271439504879,3667.7575584604033,574.1575274910582,-377.0829333021451,-125.9601627653138,8235.559016463174,0,2.951330583000072
284,True,20260887,,M4,asymmetric drift with position-velocity diffusion,70.27605164663763,-99.990431240587,8.671903872495598,113.16944893386098,-12.363916510437075,50.252609600859664,48.85920884001221,3866.7824641613774,172.78543887453245,-186.36436574061128,-90.59843397566756,7990.188861593018,0,3.4090152500000386
285,True,20260888,,M4,asymmetric drift with position-velocity diffusion,71.85800723908633,-79.93310358181425,8.439621641947348,72.66080987494685,-14.349556918839635,63.09827292226683,124.083637398853,3815.833423605494,411.4107480761796,-322.23784796491395,-316.8426204971054,8235.184032208605,0,2.61946875000001
286,True,20260889,,M4,asymmetric drift with position-velocity diffusion,67.53245007606671,-93.2687916727776,-4.301992533516048,73.2643443718788,-6.485768394360645,58.835009769493176,218.7282788231165,3937.7653165602887,27.33420528961151,-80.20494337023436,-149.08716158294283,8260.128343427697,0,3.5943979170000375
287,True,20260890,,M4,asymmetric drift with position-velocity diffusion,67.35834064063621,-85.79548217900698,17.132189406764038,93.18664190346551,-18.21213085935136,46.312845797558104,83.00910527067946,4095.645975047254,262.1959243509643,-220.39092007806877,-197.50948975831372,8144.004311178904,0,2.731878832999996
288,True,20260891,,M4,asymmetric drift with position-velocity diffusion,69.6113845171765,-66.0756737153964,-10.906943942185451,47.525348495862424,0.6270192281659894,47.46750275614683,229.1301599345744,4286.858183300734,167.55056534192107,-178.36150842781743,-430.48400041379415,8106.577340148773,0,3.0087934169999926
289,True,20260892,,M4,asymmetric drift with position-velocity diffusion,70.21637027938814,-71.45478002893078,-12.575860014025796,76.43842325854652,11.163060692624274,67.62481916136691,219.40913412858353,3314.466762338231,67.57350572831595,-135.19683925040047,-223.62574986515244,8040.03425694082,0,3.2983971249999513
290,True,20260893,,M4,asymmetric drift with position-velocity diffusion,73.63131121180619,-77.9622730722375,-29.61250219372851,51.29738041855018,43.49075182316825,49.14437435923628,401.6414996439433,5883.880937005487,1374.5079896176728,-511.4754704390667,-3030.8251315402786,8320.93270329581,0,4.73985166600005
291,True,20260894,,M4,asymmetric drift with position-velocity diffusion,69.17295985565869,-93.66448532255605,6.225883776984614,58.7777429759964,-26.66864900372799,35.99052629779565,104.70275600171944,4226.129832522291,343.60000664230085,-222.4081390145827,-323.51215038312245,7954.607594952786,0,2.994397416999959
292,True,20260895,,M4,asymmetric drift with position-velocity diffusion,72.86542024756817,-89.28510361834984,30.191790841442472,66.42632983476119,-21.72448803563131,56.14532405153619,2.4502007237743713,3422.1644562713645,1436.9403163667153,-568.0570039410771,-48.30717075292638,8110.374271080629,0,2.8854852079999773
293,True,20260896,,M4,asymmetric drift with position-velocity diffusion,70.45948387339035,-75.06477491631507,21.31144541097078,45.603936312418575,-16.14042126403565,47.59087656160827,-132.5475863265524,4163.045685855045,508.1470861017421,-286.66591381792693,-716.5967433363635,8100.856223979644,0,3.2497184170000537
294,True,20260897,,M4,asymmetric drift with position-velocity diffusion,69.76496099634154,-89.22855003474884,12.074092391422022,76.07292837543837,-6.189341860618044,43.14463282439349,35.07045461965501,4375.263212769843,546.5110040845613,-302.3344541530532,-665.6614590217484,8124.757310762889,0,3.3918006249999735
295,True,20260898,,M4,asymmetric drift with position-velocity diffusion,66.10759010898884,-69.06405822274854,12.915205257501508,32.06582909622219,1.7353886896705872,43.893728207943354,271.8989333172153,3936.7902002116816,358.62349126179714,-250.92885090741615,-777.1871937719577,7974.79787571924,0,3.2385236249999707
296,True,20260899,,M4,asymmetric drift with position-velocity diffusion,68.18457802596261,-78.29552102970536,-4.551416313939639,56.52366691151338,1.7846806535377844,37.58967732632889,245.52136432670824,5040.6509766387935,490.0587543032414,-271.4490776937843,-886.5006650898199,8275.834869081384,0,2.666895082999986
297,True,20260900,,M4,asymmetric drift with position-velocity diffusion,67.64099692055336,-74.6590415744646,14.250678163289203,57.87531946457029,-15.432038036506418,68.95918028805734,470.59211614195385,3600.888023841297,1877.7060261720223,-718.4678448917355,-2717.5196415168143,8570.523330983067,0,3.4477164159999347
298,True,20260901,,M4,asymmetric drift with position-velocity diffusion,70.65812078340663,-106.34800655914268,10.978076462317524,62.45535434829982,-32.66518748284749,39.50575086268078,202.30973032660685,4127.337266890651,549.878877341188,-294.7770542826668,-754.7795581166065,8005.258181685147,0,2.435624500000017
299,True,20260902,,M4,asymmetric drift with position-velocity diffusion,70.91208832251245,-88.18442609132711,4.265568724310501,60.540883717255745,11.166872506219594,39.114401277135215,114.2785196041913,4181.817176022095,748.3623564448144,-342.17975107060306,-499.86442479100185,7953.767315001527,0,3.2749526250000827
300,True,20260903,,M4,asymmetric drift with position-velocity diffusion,67.84381986701976,-79.98320891107588,-3.912121243510008,51.767095831255055,-7.806495271170035,29.51807098298547,78.03232243607518,4630.427937533073,517.9864273625145,-246.76195374502208,-530.1998952625954,8052.919304771958,0,3.5288640839999985
301,True,20260904,,M4,asymmetric drift with position-velocity diffusion,71.6047873828171,-95.6292970785044,-3.491144614016714,61.592032041022165,5.395052189113489,23.728592013462865,73.1793897081798,5333.321219882644,849.3991013705485,-283.48962881741653,-674.7219882778397,8091.130509381179,0,3.293918291999997
302,True,20260905,,M4,asymmetric drift with position-velocity diffusion,75.89055425680186,-110.29056274813492,-20.11630053653903,87.8063582548804,5.97588613069943,42.46121712219809,210.6623349756862,4390.165404187308,212.01084125679657,-189.7602525595359,-470.7276498307119,7850.339115150806,0,2.672539208
303,True,20260906,,M4,asymmetric drift with position-velocity diffusion,71.03633174411183,-104.0115693785866,4.9740286020030275,115.42286920567032,10.249676925786709,64.58402766310246,46.23954537275362,3464.2788893775296,448.6388052217033,-340.44030905390576,-121.87072939557343,8172.238089533413,0,3.942034291999999
304,True,20260907,,M4,asymmetric drift with position-velocity diffusion,67.67540486750933,-72.09649452429618,11.240537673634194,45.0627007865643,-1.2133804079648878,64.48260386342497,375.9756003188706,3839.7251649241994,1344.3206831918524,-587.8231669176465,-1961.724811157567,8422.415204807296,0,3.8338863749999983
305,True,20260908,,M4,asymmetric drift with position-velocity diffusion,72.30704100980027,-105.67270540539008,22.71530128859265,71.21506699846773,-10.294450992609336,64.49416684320536,-9.918970681889848,3523.207543217663,102.83312341085716,-141.8504558594258,-580.6706868873451,8006.166995690812,0,5.061528000000003
306,True,20260909,,M4,asymmetric drift with position-velocity diffusion,68.86365628874731,-56.66748219906388,19.530948019927425,30.740129936512393,-30.72798495683446,50.31401078477437,-26.765086886347415,3979.9965065646024,472.9141842327459,-308.507435020676,82.05694770323574,8143.115631286251,0,3.3590140839999947
307,True,20260910,,M4,asymmetric drift with position-velocity diffusion,69.06058082039101,-52.11256323027608,21.98265815180019,42.80622882480553,-31.752476430102952,72.71195251253152,-84.46363082646052,3412.6789013862067,521.6548565514573,-389.51530474424754,226.2343106211061,8419.101077813546,0,3.284310583
308,True,20260911,,M4,asymmetric drift with position-velocity diffusion,71.9911056299438,-82.7479948954925,-17.417316449694844,73.18243156573573,23.729690399056373,40.166196399350895,391.6429577383329,5421.374255327807,256.2890273256263,-202.9202346397196,-989.2930872655472,8166.569611136003,0,4.215823874999998
309,True,20260912,,M4,asymmetric drift with position-velocity diffusion,69.66604563098967,-83.62720371251359,49.57849743754667,77.99202792092053,-49.88172508586643,58.310471541540046,-96.28281905719064,4202.963503971695,224.22860396388975,-228.22116505698648,64.63822049201457,8307.349075390222,0,4.381297375000003
310,True,20260913,,M4,asymmetric drift with position-velocity diffusion,70.97233070898633,-103.2616084141314,14.83714618389232,101.09337616749512,-8.651833594017107,61.62422345639843,329.5587720908744,3554.788783427415,657.4257860923282,-402.5482792245341,-1096.866003599372,8046.896948849707,0,3.459459917000004
311,True,20260914,,M4,asymmetric drift with position-velocity diffusion,70.40074298019053,-86.15027200816967,17.756760344135426,85.9673306310848,-23.19459982451454,56.246680878597246,96.77526699255571,3922.1617329339974,704.9207822913121,-398.18252835838166,-400.38671914335833,8294.881985596532,0,3.4941139589999963
312,True,20260915,,M4,asymmetric drift with position-velocity diffusion,65.23611673943579,-91.65628120797597,17.415383225345433,89.0627102938686,-17.08308563434729,39.28820007951135,-31.9835746852776,4165.977149410713,161.69463588066796,-158.71795056865903,-87.7952063186229,8064.908438332189,0,3.7133868330000017
313,True,20260916,,M4,asymmetric drift with position-velocity diffusion,63.43204622804388,-72.29041162665474,-4.656549422702404,77.82738360619084,-9.555982787454145,48.534424674496215,303.78075760605986,4168.352237086444,153.223094313576,-172.46624379863007,-551.357040454996,8305.683739692644,0,3.512054957999993
314,True,20260917,,M4,asymmetric drift with position-velocity diffusion,71.71597465932159,-80.27653646851829,16.74516871043919,36.942865639069986,-21.937969931647203,48.426633998678206,69.72884770735284,4207.533849543012,431.6854559288024,-289.17173843110356,-208.18721481740076,8085.051484243706,0,3.086388708000001
315,True,20260918,,M4,asymmetric drift with position-velocity diffusion,69.49700975341683,-90.01329963612696,-1.8398761701925173,46.27719270418475,-10.708450475853956,35.05019544180557,157.1730885513442,4233.673005133638,847.9842595676275,-344.8014734853674,-773.0843129637899,7973.296702419064,0,3.045329584000001
316,True,20260919,,M4,asymmetric drift with position-velocity diffusion,72.75378623545579,-86.93217447316572,12.670961588443715,38.43437636343698,-18.687827214843544,40.66452329908264,-22.59046253211106,4204.056783568847,857.0365463995411,-373.2156427173904,-4.8619227650101156,7963.492055053392,0,3.993199500000003
317,True,20260920,,M4,asymmetric drift with position-velocity diffusion,70.54706850563274,-120.52402945053794,25.489490845985134,115.94543388646451,-26.818077996249365,45.227735531837034,111.59088912848397,3744.431764755504,680.9988335357494,-350.84687969139577,-525.9040323486337,7951.284137554831,0,3.5171586250000075
318,True,20260921,,M4,asymmetric drift with position-velocity diffusion,70.23119695936629,-108.07669272932716,12.004650827920036,118.08389687643285,-5.5297789470974,31.00488948720726,55.77687421794608,5476.553672022232,110.4344340428002,-103.2891754853248,-822.4902730401535,8129.792197236744,0,3.4739818329999963
319,True,20260922,,M4,asymmetric drift with position-velocity diffusion,66.40918363717802,-82.85774335660761,14.24780313142895,75.84858589006292,-29.20765635214836,68.51413734976217,104.47274458163535,2950.251610785628,679.8439580889977,-428.4372535842882,-668.881896372775,8322.642243933851,0,3.6281264160000006
320,True,20260923,,M4,asymmetric drift with position-velocity diffusion,68.05887155479002,-81.02623608919555,-2.1845371375120064,63.14695568349631,0.015386603210441,57.5597057877818,204.0371940046588,3811.624670032717,352.7973040096656,-270.43382876409584,-1193.8153274899364,8120.425465197563,0,3.8086594589999976
321,True,20260924,,M4,asymmetric drift with position-velocity diffusion,72.44008152640424,-109.6272362771584,31.45396250322836,79.91788305321036,5.0326080057203235,50.21569364555001,265.4861100718663,4485.575951274259,419.9545829856711,-290.43629720992635,-767.7560257775392,8096.660473290597,0,2.961956167000011
322,True,20260925,,M4,asymmetric drift with position-velocity diffusion,70.75247177476369,-81.9523563308164,26.780784749029284,82.28825187381139,-34.78061850865798,40.1516678564766,-7.661772909490885,3703.7740265869415,447.62367405735137,-265.23910402394574,-351.5257670723608,7829.052478631964,0,3.4251129169999928
323,True,20260926,,M4,asymmetric drift with position-velocity diffusion,67.10819942004449,-102.92941872844516,10.629399982146465,80.88692146230908,-16.25595280693238,34.08280638145504,146.0671999527466,4298.314069501072,432.8112709737091,-242.25815073289615,-715.2898670677532,8005.960463542931,0,3.828964916000004
324,True,20260927,,M4,asymmetric drift with position-velocity diffusion,72.49182727275357,-70.40819038811004,1.0913701795021276,43.77843352137529,3.0127459244108716,48.32821706115616,223.15485816211364,3986.75330161866,294.57318708542385,-238.63107028097517,-550.9377945211379,7914.56515481774,0,2.626277541999997
325,True,20260928,,M4,asymmetric drift with position-velocity diffusion,69.95482715254059,-131.62401213220085,-3.536446956199777,109.4195994628753,-7.4098204171518125,36.64441775198286,25.848800572522695,4586.05462088412,393.30743160447673,-240.10432589750545,-84.68423319932275,8053.498633395038,0,3.043196542000004
326,True,20260929,,M4,asymmetric drift with position-velocity diffusion,71.2510343907584,-122.7865437882255,49.94359058478845,85.51268742129156,-21.297026345174583,25.77531698334928,1.6039591835018725,4898.8154970783025,1334.720651366824,-370.9600942053057,-11.542144179986652,8086.445577822882,0,2.8483548749999983
327,True,20260930,,M4,asymmetric drift with position-velocity diffusion,68.24171420975773,-105.65972387770768,4.270580289053196,107.9927056353802,-9.31550444752935,55.2355408062853,0.0822704129198005,3390.427763380893,191.45216572195272,-205.66928708182576,-0.1531667557352783,7964.447630953362,0,3.5670299169999993
328,True,20260931,,M4,asymmetric drift with position-velocity diffusion,68.86599800164379,-81.4367442138322,-7.380187660911834,81.85733181358056,-2.316324482680981,37.60430650023878,69.6326215729677,4217.724849964201,76.17063450847198,-107.03913090779922,-99.10321436129684,7915.484531129486,0,3.6652517909999887
329,True,20260932,,M4,asymmetric drift with position-velocity diffusion,71.9658788256078,-97.2154397269975,24.01057481316255,96.20427175922067,-16.73449253757882,33.91882366637592,-98.43679481188072,5405.034886502726,284.51953909176547,-196.4746098211384,285.097311200093,8178.839359305533,0,3.654612208000003
330,True,20260933,,M4,asymmetric drift with position-velocity diffusion,72.51095483940215,-89.64506476629187,13.444268971181035,89.57325252421911,-6.033590726782003,44.540928091968155,255.82689645528265,4859.251128714449,345.8748000821169,-248.2384708241769,-712.8957600594562,8167.872101794383,0,2.941022833000005
331,True,20260934,,M4,asymmetric drift with position-velocity diffusion,71.63773704300604,-100.86289796320456,-12.454473742757234,72.88586304333114,-4.688555868555281,52.28677908951329,-105.05825906322274,3805.5087290009974,500.92193908495864,-300.200373393979,-723.6806032102133,8021.016071616763,0,3.2162517920000084
332,True,20260935,,M4,asymmetric drift with position-velocity diffusion,72.8896939421324,-67.62410257284147,13.31638002284142,34.504523555895915,-6.253601702698811,59.127613756631234,274.1429231618904,4178.285255749116,157.5364091162347,-193.0259252103858,-447.47866539150624,8165.060253363275,0,3.0665000420000013
333,True,20260936,,M4,asymmetric drift with position-velocity diffusion,64.03053177274025,-105.76911731294088,-3.5340042573241885,111.0397704811098,-4.184170798080916,42.17849013992501,7.439379259642557,3694.8413212071423,577.0992854515152,-312.0331810636459,-27.51797382770581,8091.352824409861,0,2.96816345900001
334,True,20260937,,M4,asymmetric drift with position-velocity diffusion,62.8278710089287,-78.85256326052131,-26.985086569134367,73.81579158888239,18.86378041389172,65.53593575674323,130.57120911016858,3035.7827644780778,109.98392424797096,-169.7986972127824,-169.15010783319127,8240.709568045811,0,3.0089915419999897
335,True,20260938,,M4,asymmetric drift with position-velocity diffusion,72.16600956575704,-120.70925460786545,-7.296757737649767,113.83520960843576,-13.281938044303972,46.27934137944906,148.41765738689062,4574.958470835195,11.63789075377525,-46.41525262801867,-74.42676210092237,8079.9352832812465,0,4.057589042000018
336,True,20260939,,M4,asymmetric drift with position-velocity diffusion,69.15099531960247,-78.66056058869593,-7.888159557827217,72.70191400111618,2.0259980408905807,48.27303422887551,216.8810051449668,3771.437088433453,290.9131718411102,-236.88000700963931,-598.8445951252621,7934.6759446235965,0,3.4712748340000132
337,True,20260940,,M4,asymmetric drift with position-velocity diffusion,67.60627461867576,-91.11209345542566,18.091660171485128,79.69778005065088,-17.040145781907174,71.64862313219724,223.97600134094097,3043.265529944591,378.60115992057825,-327.60775191018195,-729.2297078558988,8225.896601472848,0,3.6609907500000247
338,True,20260941,,M4,asymmetric drift with position-velocity diffusion,73.66630492340934,-97.68015105765528,-18.243996725733897,77.42642651052874,2.484836328211125,47.10854653699306,71.63300419152971,4338.416474413748,145.9782721612453,-165.85323906994236,-126.09777463784084,7986.784972719739,0,4.186806334000011
339,True,20260942,,M4,asymmetric drift with position-velocity diffusion,68.24463904016217,-116.76535363531848,25.4216665551471,107.4614733431094,-20.218023255305138,33.68812601196632,130.8075945151688,4119.411826026354,737.9543395884972,-315.34298015421035,-612.2224885196166,7989.909870052454,0,2.911260833
340,True,20260943,,M4,asymmetric drift with position-velocity diffusion,70.30511752122467,-109.69560042309476,28.17146074158711,102.55304504668302,-35.21630638155262,53.61194830852061,-69.37986710649932,3378.33219022379,490.460736072015,-308.2628728436376,-597.7110994649764,7946.246755715752,0,3.95410612500001
341,True,20260944,,M4,asymmetric drift with position-velocity diffusion,67.74610897129706,-91.02787465113444,12.805101003097468,92.63597106069616,-9.0790904290802,72.12162790466796,223.90130967970697,3250.514458517651,176.1419090482763,-225.42086170359343,-349.9090885141818,8299.340551606496,0,3.4677892499999814
342,True,20260945,,M4,asymmetric drift with position-velocity diffusion,73.61449386609895,-76.77667212855285,5.936856881724448,36.014170141617114,-27.164326694038003,51.29195667750826,34.4584381930272,4050.886051522454,657.891517466328,-364.4118654789603,-537.2506830842027,8090.572209794636,0,3.4405843340000217
343,True,20260946,,M4,asymmetric drift with position-velocity diffusion,68.49565986688694,-80.76099807970267,11.228411739009982,71.13030690511813,-23.418085856644108,43.763874836505614,112.4286014638396,3570.17101741748,377.5187137229232,-256.8399684174528,-427.8268542944151,7858.97555146684,0,3.333129667000009
344,True,20260947,,M4,asymmetric drift with position-velocity diffusion,70.74954469237895,-121.63753567878956,12.972517241795716,124.48761394271128,-7.409694353069509,39.43573710982832,166.59224072975653,5747.9533752572215,416.78552559884025,-256.40783465953206,-541.5843451541657,8443.574923995493,0,3.160963707999997
345,True,20260948,,M4,asymmetric drift with position-velocity diffusion,72.6747861500989,-100.24201956102311,21.240600630612228,104.77177561632504,-24.361324395401297,42.35481187623675,-97.95841446511264,4204.648033172489,431.8416508671903,-268.6933443593622,3.110685789574939,7959.008698508658,0,3.1893959580000057
346,True,20260949,,M4,asymmetric drift with position-velocity diffusion,65.61764782465059,-105.37068229565322,14.639922577402086,99.1800080974022,-17.50541701508412,46.53848640242043,27.88166710121745,3732.4072568504303,334.0502557060078,-248.447020926013,-266.14956349629,8069.95435674779,0,3.0060442919999844
347,True,20260950,,M4,asymmetric drift with position-velocity diffusion,69.97466070898189,-47.6526689837615,14.834160020174233,9.786340992245856,-23.53038101557276,84.28983806288592,-1.6384984356288623,3520.23163832859,276.0195642502681,-302.2960249140644,-261.91929439411797,8682.229911804505,0,4.161505875000017
348,True,20260951,,M4,asymmetric drift with position-velocity diffusion,72.65876463407459,-118.36119614238191,-26.200768808056186,103.2826822739856,-4.156867796917803,56.31615729766333,111.80946754108156,4261.560055442671,399.4346511840412,-299.9641621675346,-297.7727428745419,8223.163552945523,0,4.20822154199999
349,True,20260952,,M4,asymmetric drift with position-velocity diffusion,72.86130819682775,-65.65345454895085,-23.055759866140484,44.67947313978023,19.928117734912355,53.02144585097351,289.74688317588186,4643.277085007884,415.82043312182617,-296.8593903949762,-882.7862831409483,8207.676461614292,0,3.1098641250000014
350,True,20260953,,M4,asymmetric drift with position-velocity diffusion,71.40973853298657,-134.2131289479115,-8.878282792113295,110.2917962353002,-1.867418522230052,48.93707928860484,249.02761744381752,4306.855907370503,742.1204941380411,-380.242834228652,-1203.670990276532,8114.529992715768,0,4.028365165999986
351,True,20260954,,M4,asymmetric drift with position-velocity diffusion,65.9361813870103,-106.13715607182432,-8.31919766671752,77.6181337478167,-4.113135327008045,55.4422890349711,140.31573829316184,3597.6806773701555,582.8220559790801,-359.51627992928644,-454.9396600027592,8240.320631474491,0,3.1950019170000132
352,True,20260955,,M4,asymmetric drift with position-velocity diffusion,69.87499516888843,-83.6746658353752,16.08427152970743,60.083642171182824,-9.833382992418189,46.708748651365546,75.93374632134956,3953.333236460752,392.9535722462571,-263.2931833389475,-800.3757623818865,7967.7281045479485,0,3.732060125000004
353,True,20260956,,M4,asymmetric drift with position-velocity diffusion,66.12947408828343,-98.23488865929784,28.411733345401057,88.29570584816614,-4.288648712746878,64.38853851148673,306.91558889613026,3734.168354730446,698.3077678606363,-424.0896914746451,-1010.736851718562,8428.101343255825,0,3.3192838340000037
354,True,20260957,,M4,asymmetric drift with position-velocity diffusion,70.32753922047574,-94.5173112381814,-12.059724451823708,83.04241858307782,-3.3100036985934405,59.779058028327725,185.1269480912413,3896.809427088032,123.64216527457116,-171.94431857664478,-266.24312919616654,8186.468796731891,0,4.613546625000026
355,True,20260958,,M4,asymmetric drift with position-velocity diffusion,69.2597378146727,-126.54721006320273,12.387713989132717,124.3996307673817,-16.871500333151538,33.893007633464265,274.27277925264235,5084.841547856177,640.1408730917273,-294.59327553893957,-1191.970292294562,8264.940932736485,0,2.831277957999987
356,True,20260959,,M4,asymmetric drift with position-velocity diffusion,72.29747925684715,-128.68056920303692,-14.825715531465674,124.18083564148668,10.74922169494776,51.61370272226352,332.41325558763225,3884.989729930596,592.9598907477507,-349.8848697916517,-1126.7004934149893,7965.250273238995,0,3.2122619170000064
357,True,20260960,,M4,asymmetric drift with position-velocity diffusion,72.3605307548923,-101.15339963981246,41.61963565120177,73.09719108826967,-28.17741507435136,62.80856921258272,10.106343528318623,4840.084003499566,344.3368679710459,-293.34355634710954,-211.61960475581057,8551.48276294729,0,4.312309875000011
358,True,20260961,,M4,asymmetric drift with position-velocity diffusion,70.61234297346265,-89.42097842321152,-41.1923092631448,94.23969662708171,35.00362008782646,64.75268312976037,21.95096023230291,3525.0161790393404,332.42883817573005,-293.432508230342,-49.7363584619463,8173.008864372236,0,3.5367802910000137
359,True,20260962,,M4,asymmetric drift with position-velocity diffusion,68.27629432783716,-86.42781647730665,27.026995046872504,69.75508088889157,-27.211583447387792,40.57361799693451,63.72053876601112,3957.898544501916,916.8493353714904,-385.7370332601555,-328.0378822369446,8072.647595532427,0,4.016029290999995
360,True,20260963,,M4,asymmetric drift with position-velocity diffusion,72.30876170766324,-68.48389759204274,-27.148382935858265,54.66326732112984,22.75197707884824,42.13713885242453,291.2956682509023,5230.046580401471,276.6736177926113,-215.94661052889805,-746.4236292933931,8208.17408555834,0,3.016310125000018
361,False,20260964,,M4,asymmetric drift with position-velocity diffusion,70.45904779258777,-1.1104422700356826,-76.4378336669466,33.89141283330415,-11.029234309973267,56.448778363899706,738.9970022551723,5871.120899678536,2500.0,-751.3240204059744,-4917.964700874723,8228.589028778908,1,6.8545583750000105
362,True,20260965,,M4,asymmetric drift with position-velocity diffusion,66.47902393918017,-99.05444144989976,17.13953593278281,75.47570360609777,-14.031030430439335,36.60981603265011,151.3312498888122,4416.7816168441195,618.4480523805836,-296.47449847452685,-1169.962114981099,8134.631451019415,0,3.248580916999998
363,True,20260966,,M4,asymmetric drift with position-velocity diffusion,73.23383472857064,-115.2915672545397,12.158078379359448,123.68516053927164,-27.63558826329825,52.504314383344614,-150.47094124839637,4369.00719346805,350.24839317627516,-269.6902751792979,127.63387299945585,8143.339525009385,0,3.597041125000004
