traj,seed,observation,success,convergence,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_path_rmse,q_path_relative_rmse,q_path_min,time_sec
43,20260664,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.435920360646776,-72.08094855986027,21.527846538347003,77.57033113726598,-6.5249194856650155,19.678338217730754,-8.13184673765846,1289.165933203132,0.0,0.0,0.0,-4136.658227002841,22.162370263474724,0.011623794848106541,1288.3260557642607,0.6310226659999927
43,20260664,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.188237759732395,-130.31300048806696,47.03189905577493,147.81007840223114,-24.40130497203132,20.15503735562454,-6.274121127232922,1545.6809177709,0.0,0.0,0.0,6956.3275982320965,270.0726331640871,0.14164860728642542,1545.1926872403135,3.33567124999999
44,20260665,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.579737226088067,-74.44269152521393,14.655364846660573,83.3936663267262,0.7892062749879873,25.884217268774446,-20.012415023324277,1268.4037592590248,0.0,0.0,0.0,-3724.668588756518,732.0079268001499,0.362497682010762,1264.5361310927894,0.742229167000005
44,20260665,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.49240848604698,-123.3924486354284,46.34938993401386,139.60986998017802,-20.165841804268805,26.771021969037207,-86.80184082997035,1503.5803739201197,0.0,0.0,0.0,7100.803642370806,1106.2941030265415,0.5478479580437439,1433.2193862800998,2.8008880000000005
45,20260666,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.597713397888594,-75.656878631352,0.4199461429242196,95.30614701730013,10.670757265305951,20.012154581067925,-32.702408748480394,1359.4400184201302,0.0,0.0,0.0,-3746.0579426730665,179.90491010137586,0.08456260646805923,1346.080190436983,0.7815398329999965
45,20260666,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.71157937859616,-136.74898682247047,38.719360697121196,168.9580916481756,-20.41023169733451,28.03106520675713,-68.03019747544536,1312.8783052797316,0.0,0.0,0.0,7070.91198248298,1537.1189287945167,0.7225082572621868,1271.6019438819314,5.777914791000001
46,20260667,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.298605604768,-94.11404029175458,20.75730674762999,112.78551237714677,2.220440400799794,19.953751295200906,-17.6375525837681,1251.8133412492348,0.0,0.0,0.0,-4147.214166596978,63.070201998246276,0.03258840866050504,1247.9159327795098,0.842952000000011
46,20260667,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.88785293959699,-129.75128867575313,42.25504839242135,155.17797448318376,-11.718535781723197,17.192199780999164,-39.14682552743955,1550.1141665212933,0.0,0.0,0.0,6966.214440465572,330.34889971903584,0.1706914613162565,1527.8297558518902,3.7825463749999955
47,20260668,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.044885806750244,-77.87531607230024,1.6672132501588033,96.66556551669504,14.734689543183999,18.518840702267898,-22.4120606606746,1298.483109431819,0.0,0.0,0.0,-4184.279054826976,148.25099161028348,0.0770652070814483,1291.7028321918847,0.8231587499999904
47,20260668,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.155385833512184,-156.63288094571746,39.44814363396947,192.75073686558406,-10.64891251552986,24.02946642152145,-41.17247089475316,1364.665444983462,0.0,0.0,0.0,6856.547265799685,482.36302685931696,0.25074642772756284,1347.0291480957244,3.505603334
48,20260669,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.740950237301327,-81.86370855407888,18.849707675618127,85.85718776089365,13.38208101610081,20.289052292131267,11.666107895953687,1331.8364885307476,0.0,0.0,0.0,-4126.3650821598085,123.21021355558499,0.06528517774763427,1330.1596628668217,0.8013469170000036
48,20260669,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.295598336531135,-120.00788316341617,46.77186047772,130.76313748582976,-5.916753282046321,14.271513750727063,-33.818973274955574,1642.994669940709,0.0,0.0,0.0,6955.5427252639365,436.23545174003476,0.23114730658119817,1622.9596359788593,2.593642833000004
49,20260670,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,25.595734802435917,-88.54879520788965,37.99683131343075,97.4072945896848,-23.779764855933795,16.34488595161291,7.0718176739742065,1298.6440862818608,0.0,0.0,0.0,-4119.0568409629805,453.0748453668387,0.2242278590591847,1297.8792377707514,0.6837320830000095
49,20260670,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.5590098026907,-127.19149014591147,55.66298585448096,143.32906272546415,-33.703640283185926,26.314174866934984,-34.55892446122494,1308.1106720427183,0.0,0.0,0.0,6974.799110353672,800.282639087471,0.3960618530025144,1296.764419977944,2.7664304160000057
50,20260671,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.705688726572266,-94.10236669647294,31.019630436631026,109.1809503917034,-9.057873518343657,16.121104598759334,4.8245805227282235,1438.8578917559998,0.0,0.0,0.0,-4002.215044126571,269.8208298442267,0.14127698579291303,1438.4969851400526,0.8127790829999952
50,20260671,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.29208451329999,-142.08979792111768,52.4873849303167,171.33172105775603,-24.3669361477119,17.054882630602393,-11.45695400640737,1522.8339110437944,0.0,0.0,0.0,6906.946765950324,246.2269906219438,0.12892335656965737,1520.9098115593367,3.194684125000009
51,20260672,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,33.364359953881156,-58.96943847417237,1.6303453524862663,73.529228682475,9.919102844352935,19.739169836539936,5.208560227756377,1345.3580735699088,0.0,0.0,0.0,-4385.117989038383,89.94975064792152,0.049824139458516645,1345.014568289779,0.42889416700000993
51,20260672,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,41.2404995571761,-128.01493602489936,35.400439904067554,166.22797966350322,-19.398747014808947,14.361178637694568,-10.192277346651254,1572.152479672721,0.0,0.0,0.0,6712.788087099184,341.5088393414794,0.18916543864881968,1570.3440885485993,3.4630457089999993
52,20260673,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,26.168846729432065,-101.73549709800601,31.319548470065744,116.96968807833943,-4.033435777513908,20.626137885941283,10.665431480785344,1249.9094413356006,0.0,0.0,0.0,-3919.2113262712837,136.59396407750242,0.06770901609204137,1248.5307411707013,1.138663207999997
52,20260673,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.66885670926392,-138.45378284537006,46.46283206103529,164.85867947482737,-11.013812012670503,23.020146238245907,-3.898519410644336,1442.8060812269616,0.0,0.0,0.0,7064.91576977555,446.3997872722747,0.22127837480983187,1442.6410302189881,3.752830208000006
53,20260674,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.61473422849485,-71.09190623285429,12.318156314201596,80.62461473090039,9.403464785094531,18.73095438675684,-10.471669569672223,1350.5697608094715,0.0,0.0,0.0,-4033.4545209646494,112.20133702017277,0.058226693014557795,1349.1061989096452,0.7131422500000042
53,20260674,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.29614255361997,-131.0411011718878,37.945666142071644,160.15420640243855,-7.188755486222247,22.442187019056657,-11.922266887222795,1457.951168891414,0.0,0.0,0.0,6919.462713588952,333.79212372748344,0.17322085489465358,1456.3688636861148,3.4181834580000015
54,20260675,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,26.036291311387348,-84.4966612082997,17.247494171586894,108.26609248785964,3.977815803745912,15.22007398583633,3.588986537855921,1352.6332411370624,0.0,0.0,0.0,-4068.782037332796,414.4369787128864,0.21287578434490323,1352.4216747879502,0.813373332999987
54,20260675,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.017988841516186,-153.85746005897408,46.93854600036997,198.85671052335965,-15.564777852639695,18.878188554401945,-16.234178877983805,1595.6881693106914,0.0,0.0,0.0,7003.396953743773,298.12486980052944,0.15313200498808804,1592.1980623444047,2.935063624999998
55,20260676,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.479901765855438,-73.29779394823989,7.763629268525207,88.19354266835303,4.387281309820295,22.68041781220383,-22.28353171450511,1252.9301415159118,0.0,0.0,0.0,-3909.1339885664866,272.6418333544917,0.13947102296946837,1247.4567495238082,0.8532062090000068
55,20260676,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.92859922638994,-139.0575961270731,44.09159635658195,169.49952705548122,-25.15785527385027,19.265998036057148,-25.526773875466255,1461.9951290567506,0.0,0.0,0.0,6928.140550195494,198.0153677755805,0.10129555529883515,1453.539645696207,2.976829291999991
56,20260677,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.675641950255415,-87.12706806648444,15.356624544425708,98.39079176898473,-8.422451691642733,19.574203789939183,-7.402138716896076,1347.9823158484135,0.0,0.0,0.0,-3880.651236283821,68.148444524349,0.033882515283079805,1347.2827904744777,0.9227599160000182
56,20260677,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.18337165322927,-117.16818044070335,32.2256990324277,133.6184698454218,-21.285576696679055,26.54797980895532,-47.65767266627037,1316.7790890980154,0.0,0.0,0.0,7020.791969202843,780.3987742461485,0.38800406348004557,1295.391032465627,3.3127593749999846
57,20260678,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,25.86638569090535,-71.91135842027052,10.99650038533735,82.1377235751429,-4.029376694965867,22.703477542765565,-22.75300687422138,1258.6644695933335,0.0,0.0,0.0,-3706.778671789054,771.6248618886095,0.34764196033894645,1252.963831604106,0.8113633750000133
57,20260678,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.81413028770236,-121.37573592583361,33.43062722752648,144.22483747938435,-18.57903787103065,24.839611368561616,-38.44264420809198,1503.432187559536,0.0,0.0,0.0,7144.10802248783,1438.0923755830684,0.6479071337496135,1488.5584771465683,3.448564916999999
58,20260679,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,31.979901190357207,-62.376457894124854,14.546980918438834,71.89115562847032,-4.658393185825398,18.907553434553982,-30.62617079003665,1369.3204361407738,0.0,0.0,0.0,-4269.249206258319,143.29833167348266,0.07804261492941726,1356.918577150878,0.5062382090000028
58,20260679,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.1490926415052,-139.802030966072,51.87229844949447,172.93414712427224,-32.53904950393413,18.607838195572025,-83.77230186693316,1536.4288600484856,0.0,0.0,0.0,6821.432689324574,453.0009094240847,0.24671170364645495,1442.1434748190363,3.2072808329999987
59,20260680,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.66811999448552,-68.42254290549164,4.895908736042432,79.91959627763008,12.337275829118823,14.973369241643605,0.21331740464259333,1436.1126943506895,0.0,0.0,0.0,-4147.050498020602,342.0298638412382,0.1814206758708281,1436.1119892704237,0.9976118749999898
59,20260680,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.22261768219084,-126.68766374569297,34.66877878301833,152.38967076933142,-10.775724563672966,14.261447728831595,-17.83305463147326,1492.800373660696,0.0,0.0,0.0,6841.090072287276,386.6251005670489,0.20507503720803452,1487.2256116461838,3.199677124999994
60,20260681,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.662672434246673,-79.97444587559444,21.077516870489195,95.67680120271379,-4.087009712660975,20.686130867932587,-4.540978717517276,1329.9224025187402,0.0,0.0,0.0,-3885.853171551637,89.68593283986309,0.04619687669446202,1329.6733376890647,1.0282917080000118
60,20260681,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.87108061882992,-149.85983937961822,54.71922472804134,182.28340187405706,-24.195568506051607,22.178161536502905,-24.453364300996036,1504.7679527830435,0.0,0.0,0.0,7032.840570717659,362.71981612199744,0.1868355726415326,1498.0290619215352,2.985758207999993
61,20260682,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,31.59139075248217,-66.08156644393074,25.307156243233784,70.57755138958215,-12.811751773647746,21.942437528588872,-2.7758864059794464,1300.1055188639145,0.0,0.0,0.0,-4169.7003059908,180.0154257915866,0.09518468876658134,1300.0177447096833,0.9220787090000044
61,20260682,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.449112887665585,-121.3926519094731,57.81592513394273,139.51089401247236,-36.910705590211485,19.489203493108334,-15.340112330915378,1453.3490438532604,0.0,0.0,0.0,6864.36629240413,169.06954070793012,0.08939695885187476,1450.3310807811079,3.1928430410000033
62,20260683,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,25.71639883332146,-75.67921777260118,10.416881861278064,89.26839068858366,-6.2746335550768135,17.865684393819496,-18.885928952784585,1447.7915111814461,0.0,0.0,0.0,-3463.773661039954,216.1462506796523,0.10655914675651866,1442.8004929684944,0.9389150000000086
62,20260683,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.28396058130951,-129.8197989516693,63.89521140631972,158.24252665948407,-50.346912736744116,16.891340852678027,-38.231708588189285,1754.1067816068837,0.0,0.0,0.0,7131.106289004488,477.8843685304545,0.2355948826258163,1732.4734586488148,3.85666570799998
63,20260684,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.70582686153249,-69.89083978330038,21.952306235178504,88.32995763844566,-5.570969055215421,20.31896113681774,14.55480500440431,1244.6591434674922,0.0,0.0,0.0,-4220.797542797927,130.95327545728284,0.0686871447939714,1242.0526831742839,0.7237760419999972
63,20260684,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.33333348754041,-125.26267258165339,47.59184907112228,159.37644628794303,-21.908853409683843,20.458485664761646,-18.423565617156324,1389.1027084205796,0.0,0.0,0.0,6878.338678478829,140.6827337194822,0.07379040552638877,1384.9551830784649,3.301498333000012
64,20260685,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,31.41905547223022,-68.81156193175438,1.1144849799669925,83.97267576551918,17.708560956734036,20.31373655858733,19.94157951308518,1312.9415047211214,0.0,0.0,0.0,-4258.136145021626,158.24696780516706,0.08524423798934423,1308.0477823459407,0.7866359580000051
64,20260685,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.086949584825064,-139.22379970899013,47.24555118024231,172.81130021472975,-18.856356826842244,16.17814267383722,9.849395879494866,1524.2838694248505,0.0,0.0,0.0,6754.803923776299,308.3262685720608,0.1660887294149154,1522.784776546948,3.377392624999999
65,20260686,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.932223084172023,-82.09360585040186,10.763168670467909,97.70883761521037,3.5101067189415276,21.474562750334897,29.064414645285716,1279.5947418517771,0.0,0.0,0.0,-4059.5303057821566,256.19225531481715,0.13289397814083706,1269.7609062942688,0.6371962499999881
65,20260686,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.86880647877289,-123.28739731798333,36.046910270731054,145.744859588638,-17.790719422212895,27.54706090783768,34.12406385147877,1376.5035316058234,0.0,0.0,0.0,6965.056656530427,764.2796019317428,0.3964528771090075,1365.9356933596823,5.267783084000001
66,20260687,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.8465923886048,-91.18376911256149,24.540485055750104,99.6990331277449,0.24041823731901904,22.59182191044103,5.082102717187227,1187.3925117630047,0.0,0.0,0.0,-4516.000069166402,211.97354660605052,0.11496913280184833,1187.106975148342,0.8424674169999946
66,20260687,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.13276528662729,-131.62146262492502,43.479052530565866,141.32205297600598,-7.742994478349363,21.566308864723077,8.50765647784369,1433.7653391420968,0.0,0.0,0.0,6829.260592207334,248.63932107681464,0.1348557288507705,1432.9263191078894,3.6251598340000157
67,20260688,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.325541258313716,-79.48350853462186,26.899018286660365,83.21254520826233,-10.962033463940799,16.766111106776002,17.162322260092782,1358.8366389765094,0.0,0.0,0.0,-4047.181496280028,298.26060534023003,0.15359166705876126,1354.4446654200883,1.0254161659999852
67,20260688,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,35.980963744079354,-118.87706616249592,47.19293245985907,126.34724857461799,-28.209082297202936,19.994422270593326,-3.3160121406874863,1424.5532649981565,0.0,0.0,0.0,6982.15527002078,146.00453412168486,0.07518619419519641,1424.4158610390136,3.6148179999999854
68,20260689,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.233927183263656,-83.55539182780467,35.86825941476527,97.35417773221516,-15.022122614932103,21.179615558556844,8.800137300321408,1215.790855868028,0.0,0.0,0.0,-4244.217293025653,144.7348119030764,0.07523944291481328,1214.8768510015386,0.826367499999975
68,20260689,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.85817784285231,-128.53039851780397,51.128156072325496,151.51518300721634,-21.124522589596236,20.737097885034704,-23.38726706015486,1487.6446059480957,0.0,0.0,0.0,6926.761814342046,255.66220479458707,0.13290432073797975,1481.0506250445917,3.7802247919999843
69,20260690,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,32.29905053143221,-73.09148119975318,19.255207476584324,79.59146469372712,1.1594289965954168,21.836106582675267,-25.95474588618147,1304.1671346989453,0.0,0.0,0.0,-4283.638570225434,207.38130016766257,0.11027213597025466,1296.4546019965433,0.8521047079999846
69,20260690,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.505631314798926,-120.91456542553738,49.4161848127964,136.78837578594332,-18.676540819404703,20.705924882896795,-59.40472191556277,1430.9319202205131,0.0,0.0,0.0,6820.921924283285,337.71925569461604,0.17957753979563956,1388.3244344543232,3.284932083000001
70,20260691,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.34290232485457,-88.07299400616616,18.919353948890382,97.83578391410465,-11.338285130632995,16.927109080537516,-10.15737092189509,1408.5198106056487,0.0,0.0,0.0,-3800.8251289849636,225.7194456789569,0.11450538072918034,1406.9960586859856,0.8180470419999892
70,20260691,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.60241442368492,-142.29518640414432,47.40716759973581,162.0694511336935,-33.772958926504465,14.747057174179584,-32.219018015879776,1713.0964891788888,0.0,0.0,0.0,7060.736112066277,473.8936167957874,0.24040183535409387,1695.4987028591236,4.099533500000007
71,20260692,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.299296525102005,-74.15305704435207,16.885469374523403,79.71878468720328,1.5284415425584168,21.124460735631317,-2.1418338165202724,1285.9967781655128,0.0,0.0,0.0,-4095.6089197303654,119.77850184868875,0.061927216860613955,1285.9425240418711,0.7049410420000015
71,20260692,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.867609958500296,-131.368230521214,50.26513354298336,147.80123379770257,-23.43139904573848,21.910374182991188,-42.395754160504325,1457.88206716979,0.0,0.0,0.0,6921.381792261462,367.6281965246455,0.1900690916890722,1437.3735200646743,4.574473458
72,20260693,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.18528330402732,-66.5127084158982,-1.8517935404090868,80.40601956241457,20.165493037828213,20.845701892019218,-24.368706227724147,1327.1425040516956,0.0,0.0,0.0,-3911.585102602187,176.54182889502374,0.08879594608233954,1320.0207340025559,0.7532290000000046
72,20260693,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.980970281093555,-122.99563092154862,31.307667532261643,155.17625388120754,-4.101333254086128,21.81747396608689,-56.5744497487498,1522.969439891253,0.0,0.0,0.0,7024.772116104101,508.019097894581,0.25552038691221196,1486.2951336805452,4.036278792000019
73,20260694,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.343993705853986,-72.4776895184457,10.037473883289705,85.31245383819491,7.584652365933497,16.543634676773635,-2.8898974169276315,1353.3817586517189,0.0,0.0,0.0,-4109.999758591744,265.8387371321921,0.13964441750548737,1353.2555566545964,0.7972373329999982
73,20260694,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.328052844867074,-138.27323743650595,51.738629113506484,164.31933512631812,-25.925468111327778,16.39740391711856,-7.587904252696049,1456.9038900929263,0.0,0.0,0.0,6859.583936125995,281.80051813256586,0.14802910076945788,1456.0262503975978,3.9052762090000215
74,20260695,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.878791516756234,-86.63817532177046,17.529132473590455,102.33135841114003,-7.709716793842552,19.829923661481644,11.175012666659423,1259.2560871316346,0.0,0.0,0.0,-4094.6766343752665,120.70641232839598,0.06071185232795581,1257.6819983406713,0.8157160419999911
74,20260695,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.83496617762864,-123.51045171762249,34.351626062681326,151.3144055917356,-22.96533322761145,21.500403383653705,-23.358175426886067,1426.9108858934223,0.0,0.0,0.0,6977.881426543125,268.01838918593313,0.13480553809488896,1420.5668897957735,3.2479647079999836
75,20260696,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.148035181880466,-96.60505593419536,17.97950451426689,111.21715955537812,-1.4136658420437829,19.29091000825249,2.5523886387671384,1275.7204964888545,0.0,0.0,0.0,-4086.685529634573,143.5436009018421,0.0704900008301856,1275.6361063102374,0.8142904999999985
75,20260696,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.49313895616349,-146.55204711948812,47.917067232033276,165.77130139154008,-24.172502086700167,24.211616466527722,-3.32841006879105,1330.323664972096,0.0,0.0,0.0,6930.415300266584,658.7222324578628,0.3234789319836589,1330.2093706964283,3.6291376669999806
76,20260697,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.3338147450376,-93.86574652895813,15.990306552885095,110.5870937951585,3.9299087617265145,24.04459930500237,5.000146449294599,1123.014096732154,0.0,0.0,0.0,-4321.671842153665,559.1729430767385,0.2814421182872244,1122.7541544979215,0.5719019999999944
76,20260697,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.58987771958709,-130.7307320756509,31.547359812589182,153.35881061433892,-7.021087636850552,27.10538230129964,-4.955001285617181,1288.6823158911584,0.0,0.0,0.0,6930.988282921246,1016.7728023784883,0.5117606187160728,1288.4562170746226,3.2075717909999923
77,20260698,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,31.099148584679355,-87.06201102249979,36.77326583822367,87.52705059254542,-1.6219786305445816,21.568165914353358,-5.745030563875438,1231.6344532037344,0.0,0.0,0.0,-4432.7769852990605,120.11128554578833,0.06419098057262806,1231.2519822500274,0.9498924579999937
77,20260698,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.33022677083902,-128.8279547690859,56.42965712520984,135.92876133479373,-11.066792860064174,28.173603300326604,-10.197625198259042,1236.9526529650354,0.0,0.0,0.0,6798.325545210004,652.6398111160834,0.3487897847892541,1236.0298782113,3.2333015830000136
78,20260699,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.022674484589757,-68.67418581496975,11.910656195635164,79.09401253062822,4.228895224327326,19.773449976742146,-31.995733920897123,1306.4396124822424,0.0,0.0,0.0,-4212.171639862461,136.17013156238912,0.07005398232981298,1293.4965059082294,1.1081126250000182
78,20260699,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.87963894059541,-134.49960079926348,57.52116797175628,157.39566600800222,-33.02923847098871,24.294990779029035,-50.54830626333067,1418.3110201287056,0.0,0.0,0.0,6901.527223842416,695.2939052992098,0.35770037376765623,1392.0184077870545,3.6589978329999724
79,20260700,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.49415842089018,-80.23942674943363,17.36108862533205,96.59890378198796,0.6993681241315084,22.9758351889179,-27.15640182962262,1276.6749971198149,0.0,0.0,0.0,-3990.5855577645148,364.3517543747837,0.18864575673730513,1268.6507859718438,0.8124461659999724
79,20260700,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.05877012808514,-126.54337843743811,32.45459883877027,156.55137537771546,-5.870950215915413,26.16827602255599,-59.999343172556564,1344.4855508191513,0.0,0.0,0.0,6967.3409407970585,813.409261470628,0.42114852975133343,1310.0935146634029,3.6717547079999804
80,20260701,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,23.19999041938921,-92.58127114588684,20.99943770253087,110.01511534442594,-6.541250107657626,17.184683105649622,24.774109176779874,1234.0934448665687,0.0,0.0,0.0,-4000.404567775944,382.31253399858724,0.1860055738810758,1225.1646502175358,0.9414059169999973
80,20260701,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,34.635792413151556,-138.36884796641914,47.80836179957989,161.14578739062785,-29.93489791066605,22.653034028806594,11.814728384102594,1350.6793246204736,0.0,0.0,0.0,7061.790960507014,353.71300253508826,0.1720911144021782,1349.1389773573571,3.7361688750000326
81,20260702,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.521041163049638,-68.90327760280495,6.75467347892421,78.49198623834128,-1.035456754674399,22.585596500833617,-3.8862191359102387,1240.1077769351728,0.0,0.0,0.0,-4171.469519477009,317.5598657139183,0.1643219184698106,1239.9413812151815,0.8445437500000139
81,20260702,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,42.81870438525046,-117.00321291338079,48.57163202945342,128.4448770307446,-39.00527501344872,26.81281551586681,-40.061828301278034,1520.3266397634252,0.0,0.0,0.0,6965.723656722161,1017.0844702164693,0.5262921717645003,1505.3622513403031,3.2175233750000416
82,20260703,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.237885855422295,-101.16026522294337,22.31439041506102,121.41264466911922,-4.356551393902822,16.324458040735845,0.04557941364821762,1400.7275546282092,0.0,0.0,0.0,-3877.95744636534,288.4121544836365,0.1489024780198739,1400.727523663404,0.8995532499999968
82,20260703,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.42480050347193,-140.29786386090697,43.88082057568248,166.3163540423567,-21.917072413889596,17.62106228801492,-8.944774423444118,1548.4676020438567,0.0,0.0,0.0,7001.000962745213,264.11766517953197,0.13635963055879807,1547.332470297883,2.9817738750000444
83,20260704,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.42837357996827,-67.03503881958214,17.159173176659824,79.18287282670266,-5.817298136753879,22.405794777121987,30.992217722821767,1215.9754774642008,0.0,0.0,0.0,-4165.850989883269,323.9877243656387,0.1690654533196972,1205.2582426540603,0.8820765000000392
83,20260704,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.370621869930524,-127.05493752960682,39.61845327757504,158.11119894152117,-22.024305896809008,19.54593124842468,16.540757883667663,1482.1959481714541,0.0,0.0,0.0,6895.889626865719,232.53681430964818,0.12134392437785971,1478.6968574141645,3.319744458999992
84,20260705,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.07435806340222,-76.3944831105816,14.61117054330185,88.96566198651361,-3.471724453513104,16.693913484090448,-7.865341400530963,1426.3155455618971,0.0,0.0,0.0,-3887.539068760464,283.43634766387834,0.14584407475328073,1425.389123152617,0.7432467919999795
84,20260705,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.535748063572626,-116.38138590303303,27.01665091920315,140.32130310892623,-13.275587842906083,18.78062827227923,-15.928514727213583,1564.9402996203528,0.0,0.0,0.0,7012.2280683443405,267.1456152631289,0.13746156907388166,1561.5629159166501,3.5057361249999985
85,20260706,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.621918197155114,-84.49177095921195,6.175694792466561,100.52195960441738,17.568686267224514,21.262593934427485,-18.488167202944272,1305.335635327762,0.0,0.0,0.0,-3962.9332595168776,160.41452146346373,0.08183284220919831,1301.3166977245255,0.8568714169999794
85,20260706,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.883047105106506,-133.7634465186989,27.35622561470532,169.00893254352644,0.592465565035596,24.238394105979147,-41.19031625252607,1464.851394848194,0.0,0.0,0.0,7050.738197621897,583.890015247984,0.29786193325519744,1447.351876199004,4.035370375000014
86,20260707,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.25989500396945,-64.93943593468059,12.034428842149085,76.03422616685843,4.08827400209964,21.30894166302351,-20.473670523222367,1239.6982996184856,0.0,0.0,0.0,-4151.474530696154,180.82701302612358,0.09242953456337372,1234.7805148126004,0.6958000829999946
