model,source,rep,event,barrier,regime,waiting_time_years
M3,simulated,49,16,0.139189375631117,upper,1060.0
M3,simulated,49,17,0.139189375631117,upper,700.0000000000001
M3,simulated,49,18,0.139189375631117,upper,3460.0
M3,simulated,49,19,0.139189375631117,upper,1220.0
M3,simulated,49,20,0.139189375631117,upper,340.0
M3,simulated,49,21,0.139189375631117,upper,1940.0
M3,simulated,49,22,0.139189375631117,upper,420.0
M3,simulated,49,23,0.139189375631117,upper,20.0
M3,simulated,49,24,0.139189375631117,upper,160.0
M3,simulated,49,25,0.139189375631117,upper,100.0
M3,simulated,50,0,0.139189375631117,lower,40.0
M3,simulated,50,1,0.139189375631117,lower,140.0
M3,simulated,50,2,0.139189375631117,lower,2700.0
M3,simulated,50,3,0.139189375631117,lower,5680.0
M3,simulated,50,4,0.139189375631117,lower,20.0
M3,simulated,50,5,0.139189375631117,lower,4220.0
M3,simulated,50,6,0.139189375631117,lower,2480.0
M3,simulated,50,7,0.139189375631117,lower,160.0
M3,simulated,50,8,0.139189375631117,lower,40.0
M3,simulated,50,9,0.139189375631117,lower,1940.0
M3,simulated,50,10,0.139189375631117,lower,20.0
M3,simulated,50,11,0.139189375631117,lower,60.0
M3,simulated,50,12,0.139189375631117,lower,140.0
M3,simulated,50,13,0.139189375631117,lower,100.0
M3,simulated,50,14,0.139189375631117,lower,2640.0
M3,simulated,50,15,0.139189375631117,lower,160.0
M3,simulated,50,16,0.139189375631117,lower,100.0
M3,simulated,50,17,0.139189375631117,lower,900.0
M3,simulated,50,18,0.139189375631117,lower,120.0
M3,simulated,50,19,0.139189375631117,lower,40.0
M3,simulated,50,20,0.139189375631117,lower,220.0
M3,simulated,50,21,0.139189375631117,lower,40.0
M3,simulated,50,22,0.139189375631117,lower,440.0
M3,simulated,50,23,0.139189375631117,lower,8540.000000000002
M3,simulated,50,0,0.139189375631117,upper,980.0
M3,simulated,50,1,0.139189375631117,upper,40.0
M3,simulated,50,2,0.139189375631117,upper,3380.0
M3,simulated,50,3,0.139189375631117,upper,240.0
M3,simulated,50,4,0.139189375631117,upper,20.0
M3,simulated,50,5,0.139189375631117,upper,360.0
M3,simulated,50,6,0.139189375631117,upper,2760.0000000000005
M3,simulated,50,7,0.139189375631117,upper,40.0
M3,simulated,50,8,0.139189375631117,upper,20.0
M3,simulated,50,9,0.139189375631117,upper,40.0
M3,simulated,50,10,0.139189375631117,upper,40.0
M3,simulated,50,11,0.139189375631117,upper,1580.0
M3,simulated,50,12,0.139189375631117,upper,660.0
M3,simulated,50,13,0.139189375631117,upper,20.0
M3,simulated,50,14,0.139189375631117,upper,20.0
M3,simulated,50,15,0.139189375631117,upper,1520.0
M3,simulated,50,16,0.139189375631117,upper,3920.0
M3,simulated,50,17,0.139189375631117,upper,980.0
M3,simulated,50,18,0.139189375631117,upper,60.0
M3,simulated,50,19,0.139189375631117,upper,120.0
M3,simulated,50,20,0.139189375631117,upper,40.0
M3,simulated,50,21,0.139189375631117,upper,40.0
M3,simulated,50,22,0.139189375631117,upper,1940.0
M3,simulated,50,23,0.139189375631117,upper,120.0
M3,simulated,50,24,0.139189375631117,upper,120.0
M3,simulated,51,0,0.139189375631117,lower,2180.0
M3,simulated,51,1,0.139189375631117,lower,60.0
M3,simulated,51,2,0.139189375631117,lower,60.0
M3,simulated,51,3,0.139189375631117,lower,2220.0
M3,simulated,51,4,0.139189375631117,lower,1400.0000000000002
M3,simulated,51,5,0.139189375631117,lower,600.0
M3,simulated,51,6,0.139189375631117,lower,60.0
M3,simulated,51,7,0.139189375631117,lower,3640.0
M3,simulated,51,8,0.139189375631117,lower,240.0
M3,simulated,51,9,0.139189375631117,lower,420.0
M3,simulated,51,10,0.139189375631117,lower,60.0
M3,simulated,51,11,0.139189375631117,lower,40.0
M3,simulated,51,12,0.139189375631117,lower,40.0
M3,simulated,51,13,0.139189375631117,lower,3240.0
M3,simulated,51,14,0.139189375631117,lower,7680.0
M3,simulated,51,15,0.139189375631117,lower,460.0
M3,simulated,51,16,0.139189375631117,lower,60.0
M3,simulated,51,17,0.139189375631117,lower,600.0
M3,simulated,51,18,0.139189375631117,lower,600.0
M3,simulated,51,19,0.139189375631117,lower,520.0
M3,simulated,51,20,0.139189375631117,lower,120.0
M3,simulated,51,21,0.139189375631117,lower,380.0
M3,simulated,51,22,0.139189375631117,lower,200.0
M3,simulated,51,23,0.139189375631117,lower,1340.0
M3,simulated,51,24,0.139189375631117,lower,80.0
M3,simulated,51,25,0.139189375631117,lower,6440.0
M3,simulated,51,26,0.139189375631117,lower,100.0
M3,simulated,51,0,0.139189375631117,upper,380.0
M3,simulated,51,1,0.139189375631117,upper,80.0
M3,simulated,51,2,0.139189375631117,upper,120.0
M3,simulated,51,3,0.139189375631117,upper,2240.0
M3,simulated,51,4,0.139189375631117,upper,280.0
M3,simulated,51,5,0.139189375631117,upper,80.0
M3,simulated,51,6,0.139189375631117,upper,100.0
M3,simulated,51,7,0.139189375631117,upper,60.0
M3,simulated,51,8,0.139189375631117,upper,180.0
M3,simulated,51,9,0.139189375631117,upper,40.0
M3,simulated,51,10,0.139189375631117,upper,960.0
M3,simulated,51,11,0.139189375631117,upper,200.0
M3,simulated,51,12,0.139189375631117,upper,440.0
M3,simulated,51,13,0.139189375631117,upper,20.0
M3,simulated,51,14,0.139189375631117,upper,240.0
M3,simulated,51,15,0.139189375631117,upper,300.0
M3,simulated,51,16,0.139189375631117,upper,100.0
M3,simulated,51,17,0.139189375631117,upper,20.0
M3,simulated,51,18,0.139189375631117,upper,20.0
M3,simulated,51,19,0.139189375631117,upper,720.0
M3,simulated,51,20,0.139189375631117,upper,140.0
M3,simulated,51,21,0.139189375631117,upper,720.0
M3,simulated,51,22,0.139189375631117,upper,120.0
M3,simulated,51,23,0.139189375631117,upper,900.0
M3,simulated,51,24,0.139189375631117,upper,6760.0
M3,simulated,51,25,0.139189375631117,upper,1360.0
M3,simulated,51,26,0.139189375631117,upper,580.0
M3,simulated,52,0,0.139189375631117,lower,1020.0
M3,simulated,52,1,0.139189375631117,lower,40.0
M3,simulated,52,2,0.139189375631117,lower,2760.0000000000005
M3,simulated,52,3,0.139189375631117,lower,820.0000000000001
M3,simulated,52,4,0.139189375631117,lower,160.0
M3,simulated,52,5,0.139189375631117,lower,20.0
M3,simulated,52,6,0.139189375631117,lower,200.0
M3,simulated,52,7,0.139189375631117,lower,4580.0
M3,simulated,52,8,0.139189375631117,lower,320.0
M3,simulated,52,9,0.139189375631117,lower,20.0
M3,simulated,52,10,0.139189375631117,lower,4140.0
M3,simulated,52,11,0.139189375631117,lower,2080.0
M3,simulated,52,12,0.139189375631117,lower,20.0
M3,simulated,52,13,0.139189375631117,lower,280.0
M3,simulated,52,14,0.139189375631117,lower,80.0
M3,simulated,52,15,0.139189375631117,lower,40.0
M3,simulated,52,16,0.139189375631117,lower,20.0
M3,simulated,52,17,0.139189375631117,lower,20.0
M3,simulated,52,18,0.139189375631117,lower,60.0
M3,simulated,52,19,0.139189375631117,lower,1120.0
M3,simulated,52,20,0.139189375631117,lower,120.0
M3,simulated,52,21,0.139189375631117,lower,40.0
M3,simulated,52,22,0.139189375631117,lower,20.0
M3,simulated,52,23,0.139189375631117,lower,80.0
M3,simulated,52,24,0.139189375631117,lower,20.0
M3,simulated,52,25,0.139189375631117,lower,20.0
M3,simulated,52,26,0.139189375631117,lower,200.0
M3,simulated,52,27,0.139189375631117,lower,2080.0
M3,simulated,52,28,0.139189375631117,lower,200.0
M3,simulated,52,29,0.139189375631117,lower,20.0
M3,simulated,52,30,0.139189375631117,lower,20.0
M3,simulated,52,31,0.139189375631117,lower,4360.0
M3,simulated,52,32,0.139189375631117,lower,20.0
M3,simulated,52,33,0.139189375631117,lower,580.0
M3,simulated,52,34,0.139189375631117,lower,5280.0
M3,simulated,52,0,0.139189375631117,upper,1080.0
M3,simulated,52,1,0.139189375631117,upper,160.0
M3,simulated,52,2,0.139189375631117,upper,340.0
M3,simulated,52,3,0.139189375631117,upper,3160.0
M3,simulated,52,4,0.139189375631117,upper,220.0
M3,simulated,52,5,0.139189375631117,upper,20.0
M3,simulated,52,6,0.139189375631117,upper,200.0
M3,simulated,52,7,0.139189375631117,upper,80.0
M3,simulated,52,8,0.139189375631117,upper,20.0
M3,simulated,52,9,0.139189375631117,upper,40.0
M3,simulated,52,10,0.139189375631117,upper,180.0
M3,simulated,52,11,0.139189375631117,upper,20.0
M3,simulated,52,12,0.139189375631117,upper,120.0
M3,simulated,52,13,0.139189375631117,upper,2060.0
M3,simulated,52,14,0.139189375631117,upper,980.0
M3,simulated,52,15,0.139189375631117,upper,100.0
M3,simulated,52,16,0.139189375631117,upper,240.0
M3,simulated,52,17,0.139189375631117,upper,20.0
M3,simulated,52,18,0.139189375631117,upper,20.0
M3,simulated,52,19,0.139189375631117,upper,200.0
M3,simulated,52,20,0.139189375631117,upper,20.0
M3,simulated,52,21,0.139189375631117,upper,500.0
M3,simulated,52,22,0.139189375631117,upper,1600.0
M3,simulated,52,23,0.139189375631117,upper,120.0
M3,simulated,52,24,0.139189375631117,upper,980.0
M3,simulated,52,25,0.139189375631117,upper,3200.0
M3,simulated,52,26,0.139189375631117,upper,380.0
M3,simulated,52,27,0.139189375631117,upper,60.0
M3,simulated,52,28,0.139189375631117,upper,200.0
M3,simulated,52,29,0.139189375631117,upper,820.0000000000001
M3,simulated,52,30,0.139189375631117,upper,580.0
M3,simulated,52,31,0.139189375631117,upper,200.0
M3,simulated,52,32,0.139189375631117,upper,600.0
M3,simulated,52,33,0.139189375631117,upper,20.0
M3,simulated,52,34,0.139189375631117,upper,600.0
M3,simulated,53,0,0.139189375631117,lower,5020.000000000001
M3,simulated,53,1,0.139189375631117,lower,80.0
M3,simulated,53,2,0.139189375631117,lower,400.0
M3,simulated,53,3,0.139189375631117,lower,360.0
M3,simulated,53,4,0.139189375631117,lower,20.0
M3,simulated,53,5,0.139189375631117,lower,640.0
M3,simulated,53,6,0.139189375631117,lower,40.0
M3,simulated,53,7,0.139189375631117,lower,60.0
M3,simulated,53,8,0.139189375631117,lower,100.0
M3,simulated,53,9,0.139189375631117,lower,20.0
M3,simulated,53,10,0.139189375631117,lower,60.0
M3,simulated,53,11,0.139189375631117,lower,60.0
M3,simulated,53,12,0.139189375631117,lower,80.0
M3,simulated,53,13,0.139189375631117,lower,80.0
M3,simulated,53,14,0.139189375631117,lower,560.0
M3,simulated,53,15,0.139189375631117,lower,20.0
M3,simulated,53,16,0.139189375631117,lower,60.0
M3,simulated,53,17,0.139189375631117,lower,180.0
M3,simulated,53,18,0.139189375631117,lower,20.0
M3,simulated,53,19,0.139189375631117,lower,40.0
M3,simulated,53,20,0.139189375631117,lower,60.0
M3,simulated,53,21,0.139189375631117,lower,20.0
M3,simulated,53,22,0.139189375631117,lower,620.0
M3,simulated,53,23,0.139189375631117,lower,1160.0
M3,simulated,53,24,0.139189375631117,lower,80.0
M3,simulated,53,25,0.139189375631117,lower,140.0
M3,simulated,53,26,0.139189375631117,lower,2140.0
M3,simulated,53,27,0.139189375631117,lower,160.0
M3,simulated,53,28,0.139189375631117,lower,140.0
M3,simulated,53,29,0.139189375631117,lower,160.0
M3,simulated,53,30,0.139189375631117,lower,100.0
M3,simulated,53,31,0.139189375631117,lower,520.0
M3,simulated,53,32,0.139189375631117,lower,80.0
M3,simulated,53,33,0.139189375631117,lower,1380.0000000000002
M3,simulated,53,34,0.139189375631117,lower,1560.0
M3,simulated,53,0,0.139189375631117,upper,2740.0
M3,simulated,53,1,0.139189375631117,upper,1440.0
M3,simulated,53,2,0.139189375631117,upper,320.0
M3,simulated,53,3,0.139189375631117,upper,200.0
M3,simulated,53,4,0.139189375631117,upper,160.0
M3,simulated,53,5,0.139189375631117,upper,3880.0
M3,simulated,53,6,0.139189375631117,upper,2140.0
M3,simulated,53,7,0.139189375631117,upper,960.0
M3,simulated,53,8,0.139189375631117,upper,2880.0
M3,simulated,53,9,0.139189375631117,upper,20.0
M3,simulated,53,10,0.139189375631117,upper,40.0
M3,simulated,53,11,0.139189375631117,upper,680.0
M3,simulated,53,12,0.139189375631117,upper,620.0
M3,simulated,53,13,0.139189375631117,upper,60.0
M3,simulated,53,14,0.139189375631117,upper,2320.0
M3,simulated,53,15,0.139189375631117,upper,680.0
M3,simulated,53,16,0.139189375631117,upper,1140.0000000000002
M3,simulated,53,17,0.139189375631117,upper,2700.0
M3,simulated,53,18,0.139189375631117,upper,4260.0
M3,simulated,53,19,0.139189375631117,upper,160.0
M3,simulated,53,20,0.139189375631117,upper,20.0
M3,simulated,53,21,0.139189375631117,upper,160.0
M3,simulated,53,22,0.139189375631117,upper,200.0
M3,simulated,53,23,0.139189375631117,upper,140.0
M3,simulated,53,24,0.139189375631117,upper,60.0
M3,simulated,53,25,0.139189375631117,upper,320.0
M3,simulated,53,26,0.139189375631117,upper,1760.0
M3,simulated,53,27,0.139189375631117,upper,100.0
M3,simulated,53,28,0.139189375631117,upper,40.0
M3,simulated,53,29,0.139189375631117,upper,840.0
M3,simulated,53,30,0.139189375631117,upper,1040.0
M3,simulated,53,31,0.139189375631117,upper,360.0
M3,simulated,53,32,0.139189375631117,upper,40.0
M3,simulated,53,33,0.139189375631117,upper,80.0
M3,simulated,53,34,0.139189375631117,upper,660.0
M3,simulated,53,35,0.139189375631117,upper,560.0
M3,simulated,54,0,0.139189375631117,lower,440.0
M3,simulated,54,1,0.139189375631117,lower,60.0
M3,simulated,54,2,0.139189375631117,lower,440.0
M3,simulated,54,3,0.139189375631117,lower,4300.0
M3,simulated,54,4,0.139189375631117,lower,13100.0
M3,simulated,54,5,0.139189375631117,lower,1620.0
M3,simulated,54,6,0.139189375631117,lower,20.0
M3,simulated,54,7,0.139189375631117,lower,800.0
M3,simulated,54,8,0.139189375631117,lower,40.0
M3,simulated,54,9,0.139189375631117,lower,120.0
M3,simulated,54,10,0.139189375631117,lower,60.0
M3,simulated,54,11,0.139189375631117,lower,520.0
M3,simulated,54,12,0.139189375631117,lower,40.0
M3,simulated,54,13,0.139189375631117,lower,20.0
M3,simulated,54,14,0.139189375631117,lower,500.0
M3,simulated,54,15,0.139189375631117,lower,520.0
M3,simulated,54,16,0.139189375631117,lower,7300.0
M3,simulated,54,17,0.139189375631117,lower,220.0
M3,simulated,54,18,0.139189375631117,lower,100.0
M3,simulated,54,19,0.139189375631117,lower,800.0
M3,simulated,54,20,0.139189375631117,lower,2840.0
M3,simulated,54,21,0.139189375631117,lower,1920.0
M3,simulated,54,22,0.139189375631117,lower,20.0
M3,simulated,54,23,0.139189375631117,lower,20.0
M3,simulated,54,24,0.139189375631117,lower,1460.0
M3,simulated,54,25,0.139189375631117,lower,40.0
M3,simulated,54,26,0.139189375631117,lower,200.0
M3,simulated,54,27,0.139189375631117,lower,600.0
M3,simulated,54,0,0.139189375631117,upper,680.0
M3,simulated,54,1,0.139189375631117,upper,20.0
M3,simulated,54,2,0.139189375631117,upper,20.0
M3,simulated,54,3,0.139189375631117,upper,780.0
M3,simulated,54,4,0.139189375631117,upper,60.0
M3,simulated,54,5,0.139189375631117,upper,100.0
M3,simulated,54,6,0.139189375631117,upper,1380.0000000000002
M3,simulated,54,7,0.139189375631117,upper,140.0
M3,simulated,54,8,0.139189375631117,upper,1700.0
M3,simulated,54,9,0.139189375631117,upper,160.0
M3,simulated,54,10,0.139189375631117,upper,20.0
M3,simulated,54,11,0.139189375631117,upper,180.0
M3,simulated,54,12,0.139189375631117,upper,660.0
M3,simulated,54,13,0.139189375631117,upper,380.0
M3,simulated,54,14,0.139189375631117,upper,60.0
M3,simulated,54,15,0.139189375631117,upper,40.0
M3,simulated,54,16,0.139189375631117,upper,340.0
M3,simulated,54,17,0.139189375631117,upper,380.0
M3,simulated,54,18,0.139189375631117,upper,1760.0
M3,simulated,54,19,0.139189375631117,upper,1180.0
M3,simulated,54,20,0.139189375631117,upper,540.0
M3,simulated,54,21,0.139189375631117,upper,700.0000000000001
M3,simulated,54,22,0.139189375631117,upper,60.0
M3,simulated,54,23,0.139189375631117,upper,60.0
M3,simulated,54,24,0.139189375631117,upper,20.0
M3,simulated,54,25,0.139189375631117,upper,80.0
M3,simulated,54,26,0.139189375631117,upper,360.0
M3,simulated,54,27,0.139189375631117,upper,20.0
M3,simulated,55,0,0.139189375631117,lower,100.0
M3,simulated,55,1,0.139189375631117,lower,60.0
M3,simulated,55,2,0.139189375631117,lower,280.0
M3,simulated,55,3,0.139189375631117,lower,3520.0
M3,simulated,55,4,0.139189375631117,lower,20.0
M3,simulated,55,5,0.139189375631117,lower,1840.0
M3,simulated,55,6,0.139189375631117,lower,2900.0
M3,simulated,55,7,0.139189375631117,lower,2080.0
M3,simulated,55,8,0.139189375631117,lower,6580.0
M3,simulated,55,9,0.139189375631117,lower,40.0
M3,simulated,55,10,0.139189375631117,lower,20.0
M3,simulated,55,11,0.139189375631117,lower,20.0
M3,simulated,55,12,0.139189375631117,lower,20.0
M3,simulated,55,13,0.139189375631117,lower,160.0
M3,simulated,55,14,0.139189375631117,lower,60.0
M3,simulated,55,15,0.139189375631117,lower,20.0
M3,simulated,55,16,0.139189375631117,lower,40.0
M3,simulated,55,17,0.139189375631117,lower,100.0
M3,simulated,55,18,0.139189375631117,lower,1880.0000000000002
M3,simulated,55,19,0.139189375631117,lower,300.0
M3,simulated,55,20,0.139189375631117,lower,2820.0
M3,simulated,55,21,0.139189375631117,lower,20.0
M3,simulated,55,22,0.139189375631117,lower,440.0
M3,simulated,55,23,0.139189375631117,lower,1200.0
M3,simulated,55,24,0.139189375631117,lower,40.0
M3,simulated,55,25,0.139189375631117,lower,20.0
M3,simulated,55,26,0.139189375631117,lower,580.0
M3,simulated,55,27,0.139189375631117,lower,320.0
M3,simulated,55,28,0.139189375631117,lower,20.0
M3,simulated,55,29,0.139189375631117,lower,80.0
M3,simulated,55,30,0.139189375631117,lower,140.0
M3,simulated,55,31,0.139189375631117,lower,1080.0
M3,simulated,55,0,0.139189375631117,upper,320.0
M3,simulated,55,1,0.139189375631117,upper,40.0
M3,simulated,55,2,0.139189375631117,upper,2520.0
M3,simulated,55,3,0.139189375631117,upper,1100.0
M3,simulated,55,4,0.139189375631117,upper,40.0
M3,simulated,55,5,0.139189375631117,upper,740.0
M3,simulated,55,6,0.139189375631117,upper,20.0
M3,simulated,55,7,0.139189375631117,upper,2340.0
M3,simulated,55,8,0.139189375631117,upper,1480.0
M3,simulated,55,9,0.139189375631117,upper,300.0
M3,simulated,55,10,0.139189375631117,upper,20.0
M3,simulated,55,11,0.139189375631117,upper,2160.0
M3,simulated,55,12,0.139189375631117,upper,260.0
M3,simulated,55,13,0.139189375631117,upper,80.0
M3,simulated,55,14,0.139189375631117,upper,100.0
M3,simulated,55,15,0.139189375631117,upper,580.0
M3,simulated,55,16,0.139189375631117,upper,220.0
M3,simulated,55,17,0.139189375631117,upper,160.0
M3,simulated,55,18,0.139189375631117,upper,2360.0
M3,simulated,55,19,0.139189375631117,upper,20.0
M3,simulated,55,20,0.139189375631117,upper,3280.0000000000005
M3,simulated,55,21,0.139189375631117,upper,440.0
M3,simulated,55,22,0.139189375631117,upper,20.0
M3,simulated,55,23,0.139189375631117,upper,1240.0
M3,simulated,55,24,0.139189375631117,upper,560.0
M3,simulated,55,25,0.139189375631117,upper,100.0
M3,simulated,55,26,0.139189375631117,upper,1580.0
M3,simulated,55,27,0.139189375631117,upper,500.0
M3,simulated,55,28,0.139189375631117,upper,20.0
M3,simulated,55,29,0.139189375631117,upper,80.0
M3,simulated,55,30,0.139189375631117,upper,400.0
M3,simulated,55,31,0.139189375631117,upper,120.0
M3,simulated,56,0,0.139189375631117,lower,320.0
M3,simulated,56,1,0.139189375631117,lower,120.0
M3,simulated,56,2,0.139189375631117,lower,3400.0
M3,simulated,56,3,0.139189375631117,lower,60.0
M3,simulated,56,4,0.139189375631117,lower,120.0
M3,simulated,56,5,0.139189375631117,lower,440.0
M3,simulated,56,6,0.139189375631117,lower,180.0
M3,simulated,56,7,0.139189375631117,lower,280.0
M3,simulated,56,8,0.139189375631117,lower,140.0
M3,simulated,56,9,0.139189375631117,lower,60.0
M3,simulated,56,10,0.139189375631117,lower,860.0
M3,simulated,56,11,0.139189375631117,lower,20.0
M3,simulated,56,12,0.139189375631117,lower,220.0
M3,simulated,56,13,0.139189375631117,lower,20.0
M3,simulated,56,14,0.139189375631117,lower,2440.0
M3,simulated,56,15,0.139189375631117,lower,2200.0
M3,simulated,56,16,0.139189375631117,lower,20.0
M3,simulated,56,17,0.139189375631117,lower,100.0
M3,simulated,56,18,0.139189375631117,lower,120.0
M3,simulated,56,19,0.139189375631117,lower,320.0
M3,simulated,56,20,0.139189375631117,lower,40.0
M3,simulated,56,21,0.139189375631117,lower,420.0
M3,simulated,56,22,0.139189375631117,lower,20.0
M3,simulated,56,23,0.139189375631117,lower,80.0
M3,simulated,56,24,0.139189375631117,lower,60.0
M3,simulated,56,25,0.139189375631117,lower,7200.0
M3,simulated,56,26,0.139189375631117,lower,220.0
M3,simulated,56,27,0.139189375631117,lower,40.0
M3,simulated,56,28,0.139189375631117,lower,5980.0
M3,simulated,56,29,0.139189375631117,lower,80.0
M3,simulated,56,30,0.139189375631117,lower,6660.0
M3,simulated,56,0,0.139189375631117,upper,1140.0000000000002
M3,simulated,56,1,0.139189375631117,upper,40.0
M3,simulated,56,2,0.139189375631117,upper,20.0
M3,simulated,56,3,0.139189375631117,upper,60.0
M3,simulated,56,4,0.139189375631117,upper,400.0
M3,simulated,56,5,0.139189375631117,upper,140.0
M3,simulated,56,6,0.139189375631117,upper,100.0
M3,simulated,56,7,0.139189375631117,upper,80.0
M3,simulated,56,8,0.139189375631117,upper,160.0
M3,simulated,56,9,0.139189375631117,upper,3880.0
M3,simulated,56,10,0.139189375631117,upper,2040.0
M3,simulated,56,11,0.139189375631117,upper,40.0
M3,simulated,56,12,0.139189375631117,upper,320.0
M3,simulated,56,13,0.139189375631117,upper,1720.0
M3,simulated,56,14,0.139189375631117,upper,20.0
M3,simulated,56,15,0.139189375631117,upper,880.0
M3,simulated,56,16,0.139189375631117,upper,60.0
M3,simulated,56,17,0.139189375631117,upper,3380.0
M3,simulated,56,18,0.139189375631117,upper,240.0
M3,simulated,56,19,0.139189375631117,upper,40.0
M3,simulated,56,20,0.139189375631117,upper,160.0
M3,simulated,56,21,0.139189375631117,upper,540.0
M3,simulated,56,22,0.139189375631117,upper,80.0
M3,simulated,56,23,0.139189375631117,upper,140.0
M3,simulated,56,24,0.139189375631117,upper,480.0
M3,simulated,56,25,0.139189375631117,upper,20.0
M3,simulated,56,26,0.139189375631117,upper,60.0
M3,simulated,56,27,0.139189375631117,upper,160.0
M3,simulated,56,28,0.139189375631117,upper,1140.0000000000002
M3,simulated,56,29,0.139189375631117,upper,120.0
M3,simulated,56,30,0.139189375631117,upper,100.0
M3,simulated,57,0,0.139189375631117,lower,20.0
M3,simulated,57,1,0.139189375631117,lower,40.0
M3,simulated,57,2,0.139189375631117,lower,140.0
M3,simulated,57,3,0.139189375631117,lower,120.0
M3,simulated,57,4,0.139189375631117,lower,60.0
M3,simulated,57,5,0.139189375631117,lower,60.0
M3,simulated,57,6,0.139189375631117,lower,1200.0
M3,simulated,57,7,0.139189375631117,lower,140.0
M3,simulated,57,8,0.139189375631117,lower,1220.0
M3,simulated,57,9,0.139189375631117,lower,20.0
M3,simulated,57,10,0.139189375631117,lower,20.0
M3,simulated,57,11,0.139189375631117,lower,80.0
M3,simulated,57,12,0.139189375631117,lower,100.0
M3,simulated,57,13,0.139189375631117,lower,580.0
M3,simulated,57,14,0.139189375631117,lower,20.0
M3,simulated,57,15,0.139189375631117,lower,340.0
M3,simulated,57,16,0.139189375631117,lower,240.0
M3,simulated,57,17,0.139189375631117,lower,2020.0
M3,simulated,57,18,0.139189375631117,lower,220.0
M3,simulated,57,19,0.139189375631117,lower,20.0
M3,simulated,57,20,0.139189375631117,lower,40.0
M3,simulated,57,21,0.139189375631117,lower,40.0
M3,simulated,57,22,0.139189375631117,lower,3940.0
M3,simulated,57,23,0.139189375631117,lower,40.0
M3,simulated,57,24,0.139189375631117,lower,40.0
M3,simulated,57,25,0.139189375631117,lower,60.0
M3,simulated,57,26,0.139189375631117,lower,1960.0
M3,simulated,57,27,0.139189375631117,lower,660.0
M3,simulated,57,28,0.139189375631117,lower,1060.0
M3,simulated,57,29,0.139189375631117,lower,100.0
M3,simulated,57,30,0.139189375631117,lower,1640.0000000000002
M3,simulated,57,31,0.139189375631117,lower,5340.0
M3,simulated,57,32,0.139189375631117,lower,240.0
M3,simulated,57,33,0.139189375631117,lower,40.0
M3,simulated,57,34,0.139189375631117,lower,40.0
M3,simulated,57,35,0.139189375631117,lower,2820.0
M3,simulated,57,36,0.139189375631117,lower,600.0
M3,simulated,57,37,0.139189375631117,lower,20.0
M3,simulated,57,38,0.139189375631117,lower,100.0
M3,simulated,57,39,0.139189375631117,lower,160.0
M3,simulated,57,40,0.139189375631117,lower,20.0
M3,simulated,57,41,0.139189375631117,lower,60.0
M3,simulated,57,42,0.139189375631117,lower,60.0
M3,simulated,57,43,0.139189375631117,lower,80.0
M3,simulated,57,44,0.139189375631117,lower,540.0
M3,simulated,57,45,0.139189375631117,lower,40.0
M3,simulated,57,46,0.139189375631117,lower,20.0
M3,simulated,57,47,0.139189375631117,lower,20.0
M3,simulated,57,48,0.139189375631117,lower,140.0
M3,simulated,57,49,0.139189375631117,lower,60.0
M3,simulated,57,50,0.139189375631117,lower,20.0
M3,simulated,57,51,0.139189375631117,lower,1240.0
M3,simulated,57,52,0.139189375631117,lower,60.0
M3,simulated,57,53,0.139189375631117,lower,20.0
M3,simulated,57,54,0.139189375631117,lower,80.0
M3,simulated,57,0,0.139189375631117,upper,1340.0
M3,simulated,57,1,0.139189375631117,upper,20.0
M3,simulated,57,2,0.139189375631117,upper,80.0
M3,simulated,57,3,0.139189375631117,upper,260.0
M3,simulated,57,4,0.139189375631117,upper,20.0
M3,simulated,57,5,0.139189375631117,upper,960.0
M3,simulated,57,6,0.139189375631117,upper,120.0
M3,simulated,57,7,0.139189375631117,upper,280.0
M3,simulated,57,8,0.139189375631117,upper,60.0
M3,simulated,57,9,0.139189375631117,upper,20.0
M3,simulated,57,10,0.139189375631117,upper,60.0
M3,simulated,57,11,0.139189375631117,upper,160.0
M3,simulated,57,12,0.139189375631117,upper,320.0
M3,simulated,57,13,0.139189375631117,upper,240.0
M3,simulated,57,14,0.139189375631117,upper,1460.0
M3,simulated,57,15,0.139189375631117,upper,160.0
M3,simulated,57,16,0.139189375631117,upper,740.0
M3,simulated,57,17,0.139189375631117,upper,120.0
M3,simulated,57,18,0.139189375631117,upper,20.0
M3,simulated,57,19,0.139189375631117,upper,80.0
M3,simulated,57,20,0.139189375631117,upper,60.0
M3,simulated,57,21,0.139189375631117,upper,20.0
M3,simulated,57,22,0.139189375631117,upper,140.0
M3,simulated,57,23,0.139189375631117,upper,480.0
M3,simulated,57,24,0.139189375631117,upper,20.0
M3,simulated,57,25,0.139189375631117,upper,80.0
M3,simulated,57,26,0.139189375631117,upper,1020.0
M3,simulated,57,27,0.139189375631117,upper,80.0
M3,simulated,57,28,0.139189375631117,upper,1880.0000000000002
M3,simulated,57,29,0.139189375631117,upper,260.0
M3,simulated,57,30,0.139189375631117,upper,1200.0
M3,simulated,57,31,0.139189375631117,upper,40.0
M3,simulated,57,32,0.139189375631117,upper,1140.0000000000002
M3,simulated,57,33,0.139189375631117,upper,1400.0000000000002
M3,simulated,57,34,0.139189375631117,upper,120.0
M3,simulated,57,35,0.139189375631117,upper,1560.0
M3,simulated,57,36,0.139189375631117,upper,200.0
M3,simulated,57,37,0.139189375631117,upper,460.0
M3,simulated,57,38,0.139189375631117,upper,20.0
