traj,seed,observation,success,convergence,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_path_rmse,q_path_relative_rmse,q_path_min,time_sec
80,20260701,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,34.7305777621746,-139.1169150929769,48.119803346020554,164.01028275796142,-29.810073492124157,22.857399039345395,7.565018440663004,1365.7019772887336,3.671855253061779,-15.761277969070571,67.2456142332446,7062.865617661164,386.29114873954205,0.18748135748352834,1260.325488925456,31.506094833000134
81,20260702,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.438120851780127,-67.46190233602252,5.948832242876229,75.06316153641002,-1.7645608115433684,22.478330282192132,7.117403631592118,1204.8377649245633,45.86467604994874,23.621857754064955,1.5285142911571028,-4161.377297937926,373.17541083927523,0.19254540774552983,1204.2690168294687,5.045823458000086
81,20260702,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,43.03561668309056,-115.73849238561363,51.3427166441819,130.74557877001166,-39.431564655749035,27.260290938924804,-65.73208460612713,1533.9721794686775,15.774234279652584,-41.473375353452504,50.00187679109067,6967.1914380707285,1014.6471618446868,0.5235223056520538,1494.3486791030543,14.651699000000008
82,20260703,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.50693917595932,-98.69401057485054,19.695950633246454,119.36790913144455,-2.695011403421022,16.19555583968117,-3.153790372789459,1379.854470974161,32.63967217597509,-7.865037784438654,-60.22782166475908,-3865.570264834775,316.53442436909825,0.16288411691081778,1350.4847269071815,9.046808125000098
82,20260703,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.52910549828241,-140.70920469730578,43.98898832991727,164.42309213543592,-21.81278011965668,17.640508388714338,-8.957984516090173,1548.0942179199762,7.958972931618002,23.698128935910336,-6.017045183459848,7004.542998806057,283.5138715911388,0.1458922096645042,1546.957063350378,15.78085400000009
83,20260704,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.461125009715253,-67.70804642987383,17.02471731235615,81.18149276221511,-5.798342558219841,22.474482165231066,32.143438844249225,1218.6651717000138,0.5383399021732806,-6.956697644781073,-4.974801725329407,-4149.518165745705,331.0681000170694,0.1721878167492774,1207.172252950288,5.570028415999786
83,20260704,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.30397620889243,-127.19031818329947,39.700500307958706,159.77036733153562,-22.36232078466206,19.498093964710637,18.234682138902073,1481.6836628318067,3.8297912377073637,-17.26464545457081,-7.803977532187861,6900.22623942767,262.6944447960501,0.13662682366335901,1477.0810786064276,19.55264924999983
84,20260705,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.971917715527123,-76.68187221063492,14.110316834988645,91.41331439454494,-3.35368795446389,16.250280356277244,-7.388250516768803,1407.3703663354656,30.783189210027405,-18.509811124606056,-39.82501559514547,-3868.4596004577684,343.33296402260106,0.17585406829510564,1387.9154260980847,6.199730332999934
84,20260705,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.137178676417356,-116.89033673005159,28.933940230045646,142.74385818606214,-14.65572144100272,18.362645924275217,-19.74627528974442,1560.0104754075655,6.308222323974746,-19.78021743573813,-67.14613862018712,7017.301363572783,306.42237090667345,0.15694857816513982,1427.0955597949148,37.5447694999998
85,20260706,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.751693416089445,-86.0907138670634,5.457212726679313,107.50212166138316,15.146559086920524,21.266176463497796,-1.3833985170373426,1299.7773210960845,9.678811558393726,-28.69364491017083,0.9332835614634397,-3948.8254093714986,235.0249110019593,0.11942530873448455,1299.7549473355318,3.4434082909997414
85,20260706,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.77767627510344,-132.38919986307215,24.97548124866505,171.1307485594071,0.6631541500898198,23.804041695177084,-24.192434744304883,1460.0418907711237,9.273399207271156,-29.714937750963216,15.09988727285985,7055.45309681851,577.8738107138379,0.29364018460791097,1453.895203673613,19.371416957999827
86,20260707,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.370436889112078,-66.00670751743992,14.986110820164601,79.94832885004895,1.6420094076148282,21.174114041460534,-19.616721186931116,1222.9227650391033,26.123489919486005,-21.03596932441904,39.90091054839804,-4143.472697966433,219.71573983716047,0.11199440813856312,1207.5285799983676,5.16516587499973
86,20260707,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.22053885418116,-128.85360676478476,52.602397176189235,158.36410197044682,-25.417177515075483,25.791001775947755,-40.34873513288931,1216.0355605411094,40.02364009053814,-64.25728822958413,50.263660280755815,6876.724166247849,854.4748450858739,0.4355464229172067,1200.2546952373336,17.352107499999875
87,20260708,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.578683099833633,-87.23881955999305,15.283042515194015,101.12925571174756,7.103316185763328,15.378939468636348,8.734082167648639,1440.7552084357633,0.9119823678469166,4.993271077935418,-52.595690546004136,-4127.9603521475965,290.174820383841,0.15503770717128562,1341.2737160268484,11.075718040999618
87,20260708,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.93003904516748,-146.81368200680126,46.54718393791918,172.08359373025266,-15.324503216935664,16.261188035037673,0.6036279284089456,1657.9999239510087,1.5905704090957316,-2.4088418189129492,-99.82916717912886,6909.488634577505,366.282125626149,0.19570113237180548,1490.1384632647191,36.33110387500028
88,20260709,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.18644633048219,-74.71798000157825,10.367406399256435,85.43774506377555,-2.594810627223328,18.24192660922714,-17.356652643465907,1353.4227185915004,2.6240598583639265,-13.837327394333592,6.582903501428421,-4084.9267641471088,174.12972977452355,0.09107044480727422,1349.2942213541153,4.757716749999872
88,20260709,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.843032575909454,-128.29659256270023,42.64961614085732,150.06484075369468,-29.192325377004337,20.625441192327067,-45.09132885058313,1442.7934515286818,9.048669992166085,-27.32272393391231,29.86646245550534,6911.531386962818,287.9034729505302,0.150574501994087,1418.1488213574053,16.019778999999744
89,20260710,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,32.875041501030516,-60.605787668742984,12.704967606332316,71.69478177279245,2.1148703798625044,19.536023022462626,-12.496697640461676,1296.9267740683815,5.282564988155177,-20.262778852502493,6.032242498306207,-4487.804612172896,121.51852319196237,0.06753999037561977,1294.325470706695,4.0504642500000045
89,20260710,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,40.16180399009931,-131.1421102108895,48.14871200847833,166.96568552132194,-25.291371524870364,16.981999361327667,-44.74287365406792,1491.3999148416567,2.0017417968015785,-10.50982503925405,-22.521896836419796,6736.758727593373,279.8690177883861,0.15555118899858403,1400.9007306946617,45.32974929199963
90,20260711,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,33.48502453207314,-52.75746064437077,-2.2847981202061476,62.58339741294569,17.007715642018766,22.889348883874487,-5.301609764087069,1321.8455329976648,16.130299446588687,-38.404686048609534,-1.6238537458626152,-4159.337027401933,362.92563909942965,0.19365678441763762,1312.0592142517737,10.063110999999935
90,20260711,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,39.97288154315072,-123.36072776299936,38.644254671985514,153.16192478891693,-16.154141452235034,16.318468209147827,-44.96949973595393,1559.224409062369,68.25768929080039,-66.74911033779601,91.97168696348578,6846.551710589798,503.1511510189943,0.2684809875217348,1528.2433347695203,15.917627625000023
91,20260712,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,26.478170425681697,-91.6513780300119,19.192928160729565,109.42326148234942,6.950294002836706,21.180939469853573,11.451938553811868,1201.9495919073347,2.778948653204064,-13.452766696285835,49.700272553818465,-4030.0237542219397,153.7425356242088,0.07868018331627764,1119.6656283956904,8.381360166999912
91,20260712,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,34.72762614091555,-138.954564345748,37.38898967185128,168.65601094890482,-4.613769833543541,15.826202407623871,10.214459173136277,1519.8376893819257,2.7022324986815405,-13.079155703116813,-4.2207378152898665,6991.262108762474,378.2979621088973,0.19359998770708106,1518.1896816757076,17.019942249999986
92,20260713,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,26.757645082049397,-90.20386903350189,17.65337541584757,109.3846852241253,-7.065835061147087,18.88727787420133,-21.15741029139835,1209.0339821441298,39.637005156797386,-6.603843285065746,33.64482396551798,-4139.457688403105,326.8736373175173,0.15072358424810678,1197.4208123255232,7.338503708999724
92,20260713,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.01551306772594,-118.95966399526392,30.014520496387398,140.5694551715069,-13.375940418765616,20.755389310563714,-41.82225132927578,1479.3339387935814,8.881566279939287,-26.26101844380767,70.98695098094704,7022.038640057794,475.7235601611433,0.2193592627633871,1394.372240309308,40.621328500000345
93,20260714,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.809371259299585,-82.2132918078832,12.45888394297614,99.6569581979677,6.603474560213897,26.53804266391935,-54.47102022408094,1196.9328946288756,1.1514107774359406,11.055530441420084,-11.346089647396724,-4222.36785512363,719.0712467873175,0.3795528557225229,1168.982248452724,5.349155583000083
93,20260714,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,42.05914342248015,-127.62848643374724,36.979590781364244,151.80388606825207,-8.138177369148487,25.66252924800394,-25.514790531292604,1504.0211157368085,0.87014936621703,-7.065411439889374,-44.4402925079972,6919.488160812963,667.068888394996,0.3521040546192998,1413.2441266475107,58.581207834
94,20260715,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,30.870151158298476,-87.92496272519197,22.074138968255824,98.77124957968975,4.86476045794478,19.247169745419658,-15.006615953979699,1345.7335444031985,0.8597140514085768,8.135616087299923,-3.1715849079624494,-4195.096442533477,78.30965649601937,0.041271606553798766,1342.8101027226987,4.771181332999731
94,20260715,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.78734599992578,-114.1884047757543,36.187402785995474,131.3495934335181,-6.099062908835392,21.240057441045387,-15.500539195987901,1365.0596737025203,1.3010744626933615,8.949095618910023,40.92870521434696,6877.763248394728,190.97040906648365,0.10064730122792145,1291.1806912426853,54.54345745799992
95,20260716,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,26.981706051953896,-93.51056335315432,7.827597186287909,109.24663600298202,12.536806737360335,21.834595516235037,15.832645930860288,1171.1663656054845,1.33382632625387,8.402894295568121,48.792315014877865,-4143.03402582082,252.16195229392815,0.12695241072222013,1106.7084723132043,13.874584292000236
95,20260716,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,35.61927430191448,-128.1468628043579,19.654421955417686,148.03580668077424,6.643833578629864,18.033986113463023,28.519268277128905,1491.523127155318,0.34171496389223605,-3.9523560038560324,21.09928573188094,7005.276374684722,331.369976612987,0.1668301541500929,1446.9379100641788,34.5897367499997
96,20260717,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.041973440461,-63.47982068858432,17.449976419164418,70.66209063221186,2.1067900314478742,19.532874269079212,-42.79234656387841,1357.5817921756905,12.146234843650292,-30.11658410257869,77.49443355746934,-4009.9434744708287,270.0462770716722,0.13971404038236906,1263.9350344815052,8.32004916699998
96,20260717,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.29999721830802,-122.21440683267998,51.27450378425158,143.8687874624393,-17.775101119833103,23.39779419953921,-59.42505824229494,1342.1789282406762,9.515352201166316,-28.649969792041304,67.70338261600324,6920.358541051309,500.4610093531307,0.25892387937644795,1262.8330855429954,27.253361958999903
97,20260718,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,28.95946311786754,-80.74524227669694,11.964026347253512,93.71073244277842,3.1760077788973367,21.498869366648982,-8.521372816748487,1317.8600056820835,0.9757460051173846,-9.160226176039162,1.8153908701091581,-3871.745230603776,183.1374600942168,0.0935895650033024,1317.0156766885868,3.6961275419998856
97,20260718,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,38.731704321727314,-137.9223673055023,40.240659827647775,165.9358235885869,-17.99233871387542,23.84389106425596,-10.428011407754768,1444.9887919525345,1.160932619352664,-10.191854672485507,-17.746419910267704,6981.324230657892,495.83781558423954,0.2533902427654235,1408.9769484676224,44.516043916999934
98,20260719,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,27.035996433370446,-88.53824960389825,33.4548841154037,106.26378030218933,-22.35193140211711,21.68492515893304,9.326373189681437,1205.2968323820905,1.0477967376839672,6.196635831443457,36.35066855422813,-4074.414550215767,202.9730469116779,0.10351018180580741,1149.4373995621982,4.272922250000192
98,20260719,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,36.39021747239129,-136.78039724366772,46.98044665902019,163.35049659434716,-29.28477113211242,20.377397856022057,-18.19224023391539,1409.4873330655228,4.784523849375721,19.74802734759654,-8.815179940829298,6948.976608339064,196.32831681185334,0.10012156823790522,1405.4270094205986,13.757495709000068
99,20260720,complete,True,0,,M4,asymmetric drift with position-velocity diffusion,29.47665062164576,-77.60276549857576,13.272270669252,91.46332907215738,3.6489857651449698,16.798136821801457,1.4258348741976383,1361.2912290869738,13.87257978703635,-30.53086918736471,-1.2957382859988607,-4175.261779592067,293.6895320026938,0.15460763726222615,1361.2609736039778,2.4877151659998162
99,20260720,partial,True,0,,M4,asymmetric drift with position-velocity diffusion,37.855880022535445,-122.46498312513326,32.64900474837841,150.4971834775754,-10.37704973542578,16.599511136149207,-22.03951038271733,1614.5067282136947,16.808928248404822,-33.40778302408759,22.178098342291083,6994.283150578006,418.92109981720364,0.22053357162705062,1607.1914878184562,17.760126417000265
