transition,age_ka,x,vhat,nll_m3,nll_m4,gain_m4_over_m3,cumulative_gain,q_m3,q_m4,log10_q_ratio
1226,55.48,1.1954540538290526,-31.98212825179867,13.230452236646808,11.968182865207783,1.2622693714390252,4.795107805962529,63007.57160077208,71115.11291776763,0.05256916232944631
1227,55.46,0.5558114887930792,-52.22833643544673,3.8768992477673985,3.85092131211104,0.02597793565635831,4.821085741618887,168293.24357503446,172800.72181350683,0.011478871438788287
1228,55.44,-0.48875523991585546,-24.98284737159655,3.7881469214782064,3.7906229726713656,-0.00247605119315919,4.818609690425728,38902.54449960848,35679.25484665901,-0.037562232509066464
1229,55.42,-0.9884121873477865,-16.582360482931467,5.175174019194871,5.760195387063057,-0.5850213678681859,4.233588322557542,18311.207381691413,14723.138838078114,-0.0947165737468764
1230,55.4,-1.3200593970064158,9.912109754461262,13.96298730833087,11.762267946218167,2.2007193621127037,6.434307684670245,12965.691062317226,16672.500260000732,0.10920506354719038
1231,55.38,-1.1218172019171906,33.478088503003136,3.4860274340838546,3.547952984949058,-0.06192555086520324,6.372382133805042,84260.02283795939,92404.86333637418,0.0400732565591056
1232,55.36,-0.4522554318571279,11.84507087699953,4.420412014324476,4.35433211731356,0.06607989701091554,6.438462030815957,16117.904960962609,17156.039696462154,0.02710845182809513
1233,55.34,-0.2153540143171373,-7.898869113324958,2.988408924064294,2.979994043961562,0.00841488010273217,6.446876910918689,6589.222520052972,6078.918310691515,-0.03500786673526569
1234,55.32,-0.37333139658363645,1.8449564107947847,2.6610039995935266,2.636468267178577,0.024535732414949774,6.47141264333364,5010.445590787157,5117.539391723338,0.00918484386258681
1235,55.3,-0.33643226836774076,-0.7548350053784514,2.8888470791053864,2.8560221673238306,0.03282491178155578,6.504237555115195,4234.406965004123,4123.392199054221,-0.011537950377113079
1236,55.28,-0.3515289684753098,-3.8206541608260203,2.6423075042582096,2.6087235912989204,0.0335839129592892,6.537821468074485,4438.971380394296,4095.6105064763783,-0.03496369656147297
1237,55.26,-0.4279420516918302,0.07436493726116211,2.7191185202630472,2.7061945403921626,0.012923979870884672,6.55074544794537,4387.279908207755,4394.15429638885,0.0006799594220756256
1238,55.24,-0.42645475294660695,2.0120842428346997,3.2824617519972565,3.2535925075713403,0.028869244425916207,6.579614692371286,5090.1430692022495,5269.4608411056815,0.015036192220913258
1239,55.22,-0.38621306808991296,-5.102728679860746,3.8514641767380824,3.9278866413680644,-0.07642246462998203,6.5031922277413035,4883.856718347433,4414.324414921239,-0.043898667299530916
1240,55.2,-0.4882676416871279,5.852087029700481,3.543507089294441,3.531159801933604,0.012347287360837012,6.515539515102141,7913.231272618458,8543.005277792308,0.03325681603416509
1241,55.18,-0.37122590109311826,8.361141519117954,3.5686158179194645,3.533775826869036,0.034839991050428676,6.55037950615257,10784.745177514342,11335.135520590791,0.021616828802114175
1242,55.16,-0.20400307071075918,-4.9337385889026475,2.649622998756831,2.6093016767800354,0.0403213219767955,6.590700828129366,4813.090851937819,4467.515617370008,-0.0323579801301655
1243,55.14,-0.30267784248881213,-0.09760697791909578,2.727279408742285,2.7061191061128853,0.02116030262939983,6.611861130758766,4348.288863974917,4264.1766345669075,-0.008483201140246786
1244,55.12,-0.30462998204719405,2.136460724235123,3.455620097008836,3.46469682438358,-0.009076727374743854,6.602784403384022,5151.79111166644,5203.380382223044,0.004327329761492678
1245,55.1,-0.2619007675624916,6.772916509693339,2.788924640590977,2.7587693807740314,0.030155259816945446,6.632939663200967,8872.80756446804,9078.25694068885,0.0099414078187897
1246,55.08,-0.12644243736862482,-0.23452106576686838,2.6237443373486546,2.578604478041245,0.04513985930740949,6.678079522508376,4319.972662786947,4139.511774751287,-0.01853187629339528
1247,55.06,-0.13113285868396218,-0.5805465037561408,5.672883442487137,5.844372661710402,-0.17148921922326466,6.506590303285112,4259.181056990772,4073.5199223826717,-0.019356257585546353
1248,55.04,-0.142743788759085,11.559065117614553,8.586874312589504,8.798068382571113,-0.21119406998160883,6.295396233303503,15621.130751707748,15593.533267983406,-0.0007679363783130384
1249,55.02,0.08843751359320606,24.495374356566746,7.718663909038668,8.041829364794395,-0.32316545575572775,5.972230777547775,48640.01824388484,46991.810606909734,-0.014971550333010274
1250,55.0,0.578345000724541,34.75095010313647,3.591391075326354,3.4514398551854075,0.1399512201409463,6.1121819976887215,90148.92186077297,83336.3656667026,-0.034125980356570745
1251,54.98,1.2733640027872704,13.989229497969013,3.1130817667807213,3.07338057903087,0.03970118774985121,6.151883185438573,20178.07184937871,15098.572423222742,-0.12594377762502443
1252,54.96,1.5531485927466506,-3.415148919650668,2.8246794072306334,2.894924801576103,-0.0702453943454695,6.081637791093103,4342.373085411643,5248.082484613465,0.08227351809429989
1253,54.94,1.4848456143536373,-6.546822125024532,40.199113180959834,34.28382470418894,5.915288476770897,11.996926267864,5638.745524702038,7595.602598867337,0.1293797389977496
1254,54.92,1.3539091718531466,-46.39913325022591,4.131353287958526,4.1324610841840235,-0.0011077962254972817,11.995818471638502,132562.3529219032,145673.49324703537,0.0409603307118622
1255,54.9,0.42592650684862843,-27.332329162329128,3.5233551100564755,3.5049180213542193,0.018437088702256244,12.014255560340759,46289.75507544553,48281.41460956801,0.018295103231744377
1256,54.88,-0.12072007639795412,0.05661140920176777,2.6189509386658587,2.576392133214847,0.04255880545101176,12.056814365791771,4383.0781703940065,4205.281755042999,-0.017984117226849717
1257,54.86,-0.11958784821391877,0.3736209717497996,3.211679315531242,3.1834405612174974,0.028238754313744785,12.085053120105517,4464.220459748208,4291.305335979918,-0.017156216873341894
1258,54.84,-0.11211542877892278,-4.953776011485722,2.8928003508947735,2.849794002496265,0.043006348398508365,12.128059468504025,4821.289273468863,4535.658169245356,-0.02652287315288732
1259,54.82,-0.21119094900863722,-4.88501419856644,3.6481542501001254,3.6493206848749065,-0.0011664347747810666,12.126893033729244,4793.3709766988595,4445.627085693905,-0.03270801215390821
1260,54.8,-0.308891232979966,-8.207491754765694,2.701952646409615,2.645052579630203,0.05690006677941195,12.183793100508655,6839.220291429803,6180.768366018244,-0.04396412456232974
1261,54.78,-0.4730410680752799,-4.250786630685299,2.93210395502724,2.9304024983749897,0.0017014566522504104,12.185494557160906,4564.60670276302,4140.391532402715,-0.04236195191943446
1262,54.76,-0.5580568006889859,2.4303749542677444,2.8780922377022455,2.8655919637158873,0.012500273986358224,12.197994831147264,5305.396917610865,5687.852821311709,0.030230469346494954
1263,54.74,-0.509449301603631,-2.8617257222492753,2.6468784675290227,2.6184201005683687,0.028458366960653958,12.226453198107919,4244.748494676668,3972.5058993921207,-0.02878741215617654
1264,54.72,-0.5666838160486165,-2.3241778624744747,3.117679643172825,3.129058363299998,-0.011378720127173114,12.215074477980746,4187.728846314745,3986.310479428964,-0.021407432210022198
1265,54.7,-0.613167373298106,3.905186616874623,3.8758333081277563,3.847860316801071,0.027972991326685293,12.243047469307431,6244.319973728565,6891.115933095761,0.04280440711769875
1266,54.68,-0.5350636409606135,8.762960194921066,3.3607043810255606,3.332535534242135,0.028168846783425572,12.271216316090857,11320.009991629191,12349.36443974039,0.03779779701430389
1267,54.66,-0.35980443706219223,-3.981693120543728,2.95542503162678,2.9232470137194175,0.0321780179073623,12.30339433399822,4483.2149827707835,4124.001757832743,-0.0362707232801952
1268,54.64,-0.4394382994730668,-5.1709640741261165,2.9331862181693076,2.9295352747650836,0.003650943404224005,12.307045277402445,4913.474281258403,4405.809686698154,-0.0473629537129991
1269,54.62,-0.5428575809555891,2.1909220969465792,2.6394147891734523,2.6381870248285555,0.0012277643448967979,12.308273041747341,5179.413116436786,5514.66583681286,0.027238649073161137
1270,54.6,-0.49903913901665753,0.3835056596033226,2.8825119548934457,2.880689792041668,0.001822162851777609,12.310095204599119,4466.958857955147,4556.185585388012,0.008589453214124644
1271,54.58,-0.4913690258245911,3.37537287690326,2.9094121676804514,2.908819486358624,0.0005926813218275484,12.310687885920945,5874.7446475221295,6267.713736039597,0.02812015856079752
1272,54.56,-0.4238615682865259,4.345414000527548,2.763803637857209,2.7575792976437232,0.006224340213485835,12.31691222613443,6578.932070686638,6953.07389522677,0.02402144275595049
1273,54.54,-0.3369532882759749,3.338497962730891,6.708276762246307,6.693136109019821,0.015140653226485945,12.332052879360916,5850.369355783709,6015.8484323677485,0.012113600203421424
1274,54.52,-0.2701833290213571,-13.288058468202468,5.740735250213328,5.977876478563491,-0.23714122835016305,12.094911651010753,12719.717342464515,11735.44920222134,-0.03497774262176126
1275,54.5,-0.5359444983854065,-17.521004880079083,3.4740650617831514,3.5193260778845312,-0.04526101610137978,12.049650634909373,20160.516853750658,17872.018320807136,-0.0523280609213319
1276,54.48,-0.8863645959869881,2.4782384598610374,5.581516215940397,5.376768052659484,0.20474816328091272,12.254398798190286,5331.465936380404,6173.547305475098,0.06368814154960407
1277,54.46,-0.8367998267897674,12.722829846313344,3.1677560596686885,3.190808367078187,-0.023052307409498596,12.231346490780787,17708.36736759244,20277.389463557098,0.05883351962257862
1278,54.44,-0.5823432298635005,-1.6090807645206873,2.609919716007139,2.5969973673142244,0.012922348692914642,12.244268839473701,4169.6198289329495,4065.6904513856007,-0.010962149583107279
1279,54.42,-0.6145248451539143,-0.8013090038762716,2.7903362286074165,2.7936684431753003,-0.0033322145678837956,12.240936624905817,4228.462333976627,4247.9278212732415,0.0019946624509519307
1280,54.4,-0.6305510252314397,2.407842711520658,2.7107011853230576,2.7154709192439923,-0.004769733920934716,12.236166890984883,5293.22690625451,5767.7943551725175,0.03728925624574751
1281,54.38,-0.5823941710010265,-1.278655566992981,2.673272060847249,2.6681855449298406,0.005086515917408274,12.241253406902292,4183.522162787076,4123.170075885681,-0.006310824758679912
1282,54.36,-0.6079672823408862,1.1336873838500239,2.6493493139976323,2.6547458249341873,-0.005396510936555021,12.235856895965737,4711.541231983419,4988.424891900458,0.024800441558756384
1283,54.34,-0.5852935346638857,1.0937534975041352,2.655992159029248,2.6587071028188087,-0.002714943789560831,12.233141952176176,4696.6931808195195,4945.764037609106,0.022441202219798527
1284,54.32,-0.563418464713803,1.2511165783174238,3.16050103294426,3.163242341958344,-0.0027413090140839813,12.230400643162092,4756.394486193007,5003.2117243588855,0.021971014623336074
1285,54.3,-0.5383961331474545,5.12303352149428,2.6888136719734583,2.693844030365001,-0.005030358391542755,12.225370284770548,7231.040536113145,7887.412383827532,0.0377337518524488
1286,54.28,-0.4359354627175689,0.6738806510937057,2.9656113270451354,2.9626809075044664,0.0029304195406689715,12.228300704311216,4553.023138212303,4621.072073102731,0.006442884722919859
1287,54.26,-0.4224578496956948,3.987940919422517,14.102183399344453,14.044599378158468,0.057584021185984824,12.285884725497201,6305.313643935473,6647.579781916134,0.0229568638160254
1288,54.24,-0.34269903130724444,25.099249596273808,10.32410043354544,10.340795409107505,-0.016694975562066006,12.269189749935135,50708.45151545075,51837.40531291035,0.009562906388157525
1289,54.22,0.15928596061823175,42.00259189768523,4.025863682452516,3.9729011273494477,0.052962555103068354,12.322152305038204,127683.58179053926,123599.94706603563,-0.014116772284556163
1290,54.2,0.9993377985719363,-0.42553448339544,2.6633663006495154,2.58496791826731,0.07839838238220542,12.40055068742041,4284.505679267424,3925.0466120126493,-0.03805590425078092
1291,54.18,0.9908271089040275,0.7237090532353774,9.712979814509325,10.548386120963102,-0.8354063064537769,11.565144380966633,4568.88455485408,3921.5424698023626,-0.0663532618520497
1292,54.16,1.005301289968735,17.85600404128367,3.0053616597613617,2.8095832749124714,0.19577838484889032,11.760922765815522,28998.49277150855,23707.38944294069,-0.08749169160640997
1293,54.14,1.3624213707944084,3.3035653504048357,2.7143244396149475,2.6341791583027123,0.0801452813122352,11.841068047127758,5827.439678433584,4260.672493657049,-0.1359996342600857
1294,54.12,1.428492677802505,0.8345517484203757,2.7880225726452914,2.742443300793225,0.04557927185206623,11.886647318979824,4605.316132697817,3883.7062465873196,-0.07401307419751227
1295,54.1,1.4451837127709126,0.8487180657964943,2.6121179834192247,2.599171059921115,0.012946923498109886,11.899594242477933,4610.086451801423,3883.328810142666,-0.07450490489327247
1296,54.08,1.4621580740868425,-2.4573083042179977,4.639622855945982,4.620330064329358,0.019292791616623894,11.918887034094556,4198.379747145598,4666.1976138811615,0.04588140891546356
1297,54.06,1.4130119080024826,-12.199075040459938,8.678215185338875,7.640190056595459,1.0380251287434161,12.956912162837973,11179.067037638433,14890.028858928375,0.12448997897635408
1298,54.04,1.1690304071932838,-23.798351259516302,3.2139168667338933,3.2548220614146275,-0.04090519468073417,12.91600696815724,35448.109722246205,41398.556725332535,0.06739211931621046
1299,54.02,0.6930633820029577,-12.091311372099334,4.0413873958485516,3.9588363121672376,0.08255108368131392,12.998558051838554,11034.920877991826,12599.404847724887,0.057580807480520524
1300,54.0,0.451237154560971,5.325340590714767,7.447528854037923,8.144870980904287,-0.6973421268663635,12.30121592497219,7413.474012804511,6351.788037637287,-0.06712577248649898
1301,53.98,0.5577439663752664,18.00757121151708,4.248470388915971,4.3378304104585315,-0.08936002154256073,12.21185590342963,29383.490921069,26032.919024959774,-0.05258052359518651
1302,53.96,0.917895390605608,16.813336568149005,2.9948228885356536,2.8058664935319846,0.188956395003669,12.400812298433298,26430.265914432315,21793.026870222944,-0.08378397825471945
1303,53.94,1.2541621219685881,4.434181517015157,3.5661822946304094,3.603403881423444,-0.03722158679303478,12.363590711640263,6649.430349331906,4791.448011983154,-0.14231766094061488
1304,53.92,1.3428457523088912,6.440115498139964,2.689061514433143,2.5860767812794307,0.10298473315371215,12.466575444793975,8513.387636649157,5881.386140930872,-0.16062271456493812
1305,53.9,1.4716480622716905,-1.1682086316481488,2.6052293202267327,2.619790365140004,-0.01456104491327137,12.452014399880703,4191.308030403338,4200.5342136301,0.0009549469502179643
1306,53.88,1.4482838896387276,-2.470456092301121,3.5431118529610917,3.445844506742528,0.09726734621856359,12.549281746099266,4199.555594457977,4660.967919797849,0.045272778908321445
1307,53.86,1.3988747677927051,3.718187603535461,2.6343588067609596,2.5670991175862556,0.06725968917470393,12.61654143527397,6109.744995455409,4373.3408264515,-0.14520975989699708
1308,53.84,1.4732385198634144,-1.3737127776124236,2.695041306360007,2.6886118829138304,0.006429423446176585,12.622970858720146,4178.080451583407,4262.710966716135,0.008709087951171477
1309,53.82,1.445764264311166,-0.6538554717152589,3.1124652324040856,3.059643083995808,0.05282214840827759,12.675793007128423,4248.283411980452,4061.1308656540114,-0.019566497347570305
1310,53.8,1.4326871548768607,2.3669586520413732,2.6425862888507514,2.589467878760963,0.05311841008978835,12.72891141721821,5271.311931323338,3999.7305908834855,-0.11988797685026666
1311,53.78,1.4800263279176882,-0.6666102121336337,3.6870560632934515,3.75834761736954,-0.07129155407608856,12.657619863142122,4246.45813616598,4076.5632643466656,-0.017732660391199622
1312,53.76,1.4666941236750155,-9.413340946559922,2.9663965031911346,3.0255274887461665,-0.059130985555031934,12.59848887758709,7933.735282421356,10857.211843114354,0.136240606073194
1313,53.74,1.278427304743817,-8.072290710346874,2.700371322839956,2.7308813474978635,-0.03051002465790731,12.567978852929183,6728.190101832268,8788.755719738088,0.11602913983454108
1314,53.72,1.1169814905368796,-1.408156807993577,2.6613451311085563,2.6037973030815453,0.05754782802701097,12.625526680956195,4176.396186574217,4105.214530348405,-0.007465833126011625
1315,53.7,1.088818354377008,0.36937329489681314,3.1965795301952245,3.1596182271992195,0.036961302996004974,12.6624879839522,4463.047577015566,3897.4548283375475,-0.05885042613566089
1316,53.68,1.0962058202749443,4.519787066171954,3.0132943424746745,2.94457530899061,0.0687190334840646,12.731207017436265,6718.379689745328,4992.178586150573,-0.12897443133424397
1317,53.66,1.1866015615983834,4.525831412364778,2.9342353178756335,2.8531663451836,0.08106897269203373,12.812275990128299,6723.283702332639,4902.678615245204,-0.13714801264052282
1318,53.64,1.277118189845679,3.689676820303789,2.884456557986458,2.8067194689039106,0.0777370890825475,12.890013079210846,6089.623122692492,4452.769435673538,-0.13596020770182313
1319,53.62,1.3509117262517547,2.8154780646313826,2.6619613581580985,2.614918197901791,0.047043160256307726,12.937056239467154,5523.516610753017,4130.973112974811,-0.12616329607247512
1320,53.6,1.4072212875443824,-2.3822687416024557,2.616609041860053,2.636967926717404,-0.020358884857350823,12.916697354609802,4192.095316402718,4590.706449514521,0.039448374187643055
1321,53.58,1.3595759127123332,-3.098564841465312,2.938053219617747,2.9020900942288823,0.035963125388864814,12.952660479998666,4281.693797667049,4883.166541422444,0.05708593043816257
1322,53.56,1.297604615883027,1.4650891514388809,3.2712650967481722,3.2357669342590394,0.035498162489132845,12.9881586424878,4842.6946061746685,3920.574174168277,-0.09173740731032894
1323,53.54,1.3269063989118046,4.305275454533897,2.908089579877929,2.83184374601106,0.076245833866869,13.06440447635467,6547.387976953061,4665.037564381055,-0.14721293139013492
1324,53.52,1.4130119080024826,2.84249539438719,2.624750820478756,2.5689872885058693,0.05576353197288686,13.120168008327557,5539.536797283198,4106.053194633405,-0.1300488801571032
1325,53.5,1.4698618158902264,-1.3189556268538016,3.3343878468465618,3.262731957123795,0.07165588972276682,13.191823898050323,4181.072865061984,4244.035123401886,0.0064912332188402635
1326,53.48,1.4434827033531503,3.0335245885147577,3.1413728406313126,3.096110853543235,0.04526198708807749,13.2370858851384,5655.494512908697,4137.548095522349,-0.13572753023831308
1327,53.46,1.5041531951234455,3.2295254814486363,2.831289931594041,2.773413886894384,0.057876044699657125,13.294961929838058,5779.3602085440725,4155.895101803398,-0.14321518638390032
1328,53.44,1.5687437047524182,1.064175918979915,3.4514300179784962,3.3822347484315682,0.069195269546928,13.364157199384985,4685.8283043925385,3878.182764223262,-0.08215809947028993
1329,53.42,1.5900272231320165,3.2090401686535097,2.94404586196265,2.894802416836183,0.04924344512646739,13.413400644511453,5766.182431107863,4105.527841932497,-0.14751937685060473
1330,53.4,1.6542080265050867,1.1455945478763718,2.7253315701643883,2.7993773729329514,-0.0740458027685631,13.33935484174289,4716.008296044601,3876.7527690367365,-0.0851064546399452
1331,53.38,1.6771199174626141,-5.863393610808543,2.6772565225934724,2.786899444442447,-0.1096429218489745,13.229711919893916,5247.976540383578,7283.307110221232,0.1423367379587513
1332,53.36,1.5598520452464433,-3.9712498012528075,2.6539983827783757,2.733828495195966,-0.0798301124175902,13.149881807476326,4480.244418098505,5604.057067699566,0.09720084175856476
1333,53.34,1.4804270492213871,-4.820133904607848,2.8395914842838046,2.8449207743171936,-0.005329290033389,13.144552517442937,4767.587578519207,6101.308693668724,0.10712431893915869
1334,53.32,1.3840243711292302,-0.16351758759809432,3.7755414739671584,3.719842413224818,0.055699060742340656,13.200251578185277,4334.355728841237,3957.538934178176,-0.03949935568830166
1335,53.3,1.3807540193772683,5.265002716896849,2.8831976576486102,2.888982371573165,-0.0057847139245548185,13.194466864260722,7358.5112161157085,5090.682844180518,-0.16001391538309723
1336,53.28,1.4860540737152053,-4.29427625651293,2.95433031032669,2.9347537959296353,0.019576514397054545,13.214043378657777,4578.637172783992,5730.9032052707225,0.09748684342479694
1337,53.26,1.4001685485849467,0.6515356524030125,3.286719443896004,3.237700566658174,0.04901887723783016,13.263062255895608,4546.014221515406,3888.711776720069,-0.06782503468457005
1338,53.24,1.413199261633007,3.6427406041099175,3.583937045273884,3.5916340402267104,-0.007696994952826497,13.255365260942781,6056.725527800139,4337.171490376201,-0.14503129886365365
1339,53.22,1.4860540737152053,5.355432515296621,3.272606644574754,3.248168812649306,0.02443783192544835,13.27980309286823,7441.060677566481,5026.29400850439,-0.1703869573125288
1340,53.2,1.5931627240211377,4.003070041732193,2.7303180346270155,2.7626575558188087,-0.032339521191793175,13.247463571676438,6316.559955747841,4335.632859250338,-0.16342812365247653
1341,53.18,1.6732241248557815,-4.93643047771668,2.657059245981534,2.761481092571621,-0.1044218465900868,13.14304172508635,4814.189243093241,6469.050345127962,0.12831737288488848
1342,53.16,1.574495515301448,-4.017375414274871,2.6457675518324715,2.7097731283489614,-0.06400557651648997,13.07903614856986,4493.47078133438,5652.677723344139,0.09967230364472304
1343,53.14,1.4941480070159505,-2.7856304340697413,4.884555265717408,4.619960710514768,0.2645945552026401,13.3436307037725,4234.413200109455,4848.095195648105,0.05877790408035407
1344,53.12,1.4384353983345557,7.001550119819244,2.754481465490867,2.704059300441132,0.05042216504973496,13.394052868822236,9128.003020493421,6157.0087296327365,-0.17100600576943795
1345,53.1,1.5784664007309406,-3.0858119929279226,2.841212574659617,2.9159170629420945,-0.07470448828247767,13.319348380539758,4279.520219877994,5085.885142853604,0.07497146538368282
1346,53.08,1.5167501608723821,-6.781664839433277,2.6667877824484294,2.744808074219974,-0.07802029177154468,13.241328088768213,5786.924772652594,7886.573816791263,0.13444053581232332
1347,53.06,1.3811168640837166,-3.0018694128389756,2.782829773846929,2.76570594268485,0.017123831162079384,13.258451919930293,4265.736403841993,4854.252717552939,0.05612836719010586
1348,53.04,1.321079475826937,0.34293687249205007,2.9260439232312674,2.872994980817363,0.05304894241390423,13.311500862344197,4455.800154970696,3899.768137067549,-0.05788691769311232
1349,53.02,1.327938213276778,2.2613161308221663,2.626956436282464,2.565697280697625,0.061259155584838965,13.372760017929036,5215.682505674409,4021.0815398019963,-0.11296826686420272
1350,53.0,1.3731645358932214,-1.3059283699443425,2.9455134444396442,2.9014936053955127,0.04401983904413154,13.416779856973168,4181.841713316831,4191.205401661624,0.0009713548288516551
1351,52.98,1.3470459684943346,1.794354829857947,2.689146358771907,2.6247115952273554,0.06443476354455147,13.481214620517719,4987.025670820464,3943.2977086749256,-0.10198203735441888
1352,52.96,1.3829330650914935,0.4473690029517474,4.140050814258623,4.107991313786301,0.032059500472321645,13.51327412099004,4484.954808118024,3897.7052026820497,-0.060949082521678445
1353,52.94,1.3918804451505284,6.451732651056896,2.9515203163776347,2.86912199363964,0.08239832273799452,13.595672443728034,8525.693452937978,5821.718163214814,-0.16567853637751126
1354,52.92,1.5209150981716664,3.110200974685684,2.6197929755667024,2.5841459402312923,0.03564703533541014,13.631319479063444,5703.361502201255,4116.492024199122,-0.14160362151205022
1355,52.9,1.58311911766538,-1.8421702103245563,3.102720424897865,3.053495436634265,0.0492249882636,13.680544467327044,4168.280031216205,4497.763614240269,0.03303973897646704
1356,52.88,1.546275713458889,1.2022673898181235,2.636413082968968,2.624606833188176,0.011806249780792033,13.692350717107836,4737.52009310833,3876.7283369390602,-0.0870856962013127
1357,52.86,1.5703210612552514,-1.5329352616673786,2.609857213097766,2.6538219482227414,-0.04396473512497545,13.64838598198286,4171.575423402699,4372.778673803143,0.020457396111759146
1358,52.84,1.5396623560219038,-3.0218494650210204,2.6252336447723597,2.673292410912094,-0.04805876613973448,13.600327215843127,4268.934851581358,5012.60664458601,0.06974409839547392
1359,52.82,1.4792253667214834,-2.650659580885173,3.119076624978006,3.066462974330645,0.0526136506473609,13.652940866490487,4217.917820357612,4769.476802517119,0.053372626908448594
1360,52.8,1.42621217510378,1.836665029927409,2.6157388394791026,2.577243518028069,0.038495321451033515,13.691436187941521,5006.585478168691,3927.428054475439,-0.10543339727996398
1361,52.78,1.4629454757023281,-1.589281080936411,2.6824942366520914,2.678625694933621,0.0038685417184702864,13.695304729659991,4170.056413807006,4326.7460513239575,0.016019475721129616
1362,52.76,1.4311598540836,-0.776089781582523,3.6440158969523218,3.56655859010152,0.07745730685080154,13.772762036510793,4231.653647439859,4082.5725916609745,-0.01557619872156409
1363,52.74,1.4156380584519495,4.45654817191834,2.6564117305945074,2.572297308953471,0.08411442164103633,13.85687645815183,6667.353960853081,4653.550697605953,-0.15616906219841806
1364,52.72,1.5047690218903162,-0.3784410006633987,2.616620232920131,2.6397866958720573,-0.02316646295192637,13.833709995199904,4292.812988452259,4025.185890626222,-0.027956027643184916
1365,52.7,1.4972002018770483,-3.3877888773977904,2.6289553309045313,2.6845904126106013,-0.05563508170607001,13.778074913493834,4336.618908496979,5173.029560221032,0.07659370101858878
1366,52.68,1.4294444243290925,-3.9530363829631154,2.765325230231264,2.7673980464402956,-0.002072816209031547,13.776002097284803,4475.097322514674,5438.685671747823,0.08469147493124624
1367,52.66,1.3503836966698302,-0.26325087136704894,3.261275109105252,3.209696006361459,0.05157910274379285,13.827581200028595,4314.337618131437,3964.063195972532,-0.03677355828777844
1368,52.64,1.3451186792424892,3.619971620235196,2.8826650056825525,2.809804115232726,0.07286089044982624,13.900442090478421,6040.86905748001,4377.056641350802,-0.13991725537601069
1369,52.62,1.417518111647193,2.45880060139112,2.8875887326532528,2.8284921542196115,0.059096578433641245,13.959538668912062,5320.843423399091,4022.205106458377,-0.12151626608106517
1370,52.6,1.4666941236750155,1.8934790242696842,2.6169909934007,2.596192180239038,0.020798813161661656,13.980337482073724,5033.2133564881915,3923.4879788300946,-0.10817301409441708
1371,52.58,1.5045637041604092,-2.463453749927469,2.6261585488209054,2.6744582487961965,-0.048299699975291155,13.932037782098433,4198.926579321035,4703.38736765532,0.04927246759314267
1372,52.56,1.4552946291618598,-3.8809742855644203,2.817053868881534,2.8137738479044554,0.0032800209770784683,13.935317803075511,4455.1520018058445,5423.031861116765,0.08537963001201872
1373,52.54,1.3776751434505714,0.01808645344372195,3.3015149874741976,3.2496647522085147,0.05185023526568289,13.987168038341194,4374.100211501894,3933.753714011037,-0.046081562632254255
1374,52.52,1.3780368725194458,3.697050200821006,2.643522831544155,2.564775935416295,0.07874689612785968,14.065914934469053,6094.816939318578,4380.776212551256,-0.1434095976543885
1375,52.5,1.451977876535866,-0.552063719807161,2.628590582823841,2.6197552944053233,0.008835288418517884,14.07475022288757,4263.6020260975465,4042.123086575272,-0.02316712584761733
1376,52.48,1.4409366021397227,-1.340002273568519,3.5406052121455622,3.457935709193093,0.08266950295246911,14.15741972584004,4179.8769543881435,4235.155741451403,0.005705888114455664
1377,52.46,1.4141365566683524,3.9498059377318206,2.6682171940504236,2.6226645455320123,0.04555264851841123,14.20297237435845,6277.096746540026,4446.7659316793515,-0.14971455260959676
1378,52.44,1.4931326754229888,-2.5905358411888235,2.6193748914569555,2.6644347105565953,-0.04505981909963985,14.157912555258811,4211.325978469906,4752.863597762007,0.052536491307576094
1379,52.42,1.4413219585992123,-3.632388800380859,2.6647931074599067,2.6845773151215635,-0.019784207661656783,14.138128347597155,4391.486873969038,5256.320180691909,0.07807022274448643
1380,52.4,1.3686741825915951,-1.3437866786352837,2.855860973916125,2.817170883795279,0.03869009012084579,14.176818437718001,4179.667974937905,4199.654937516575,0.0020718246833981648
1381,52.38,1.3417984490188894,1.2632064839182,3.0845872153462617,3.0350335032651863,0.049553712081075396,14.226372149799076,4761.113287998392,3897.7606895329486,-0.08689334412869958
1382,52.36,1.3670625786972534,3.195326334858284,2.632255118585484,2.566010188766968,0.06624492981851571,14.292617079617592,5757.3908392933745,4225.182754338084,-0.13438021395844343
1383,52.34,1.4309691053944191,-1.3175992994212349,3.5229477004645853,3.4433801273616194,0.07956757310296592,14.37218465272056,4181.151892948034,4223.340871221821,0.004360190407047643
1384,52.32,1.4046171194059944,3.9510747098803645,2.716318584156,2.6344568757767983,0.08186170837920148,14.45404636109976,6278.032523218069,4454.52743271278,-0.14902192338953038
1385,52.3,1.4836386136036017,0.6984626181943288,2.673690661631583,2.647592203350565,0.026098458281017756,14.480144819380778,4560.808083106359,3889.8317697738303,-0.06911097864203031
1386,52.28,1.4976078659674883,-0.6179797034324253,2.6053928789083374,2.62329725120237,-0.017904372294032633,14.462240447086746,4253.529904762707,4072.3563986689924,-0.018903711535815056
1387,52.26,1.4852482718988398,-2.847291737566815,4.223238791644533,4.203740856061554,0.01949793558297941,14.481738382669725,4242.730691093344,4870.851240228326,0.059959400428503715
1388,52.24,1.4283024371475035,-11.40575021102852,2.7397212066922934,2.836943170494478,-0.09722196380218451,14.384516418867541,10152.964761189312,13648.395315682355,0.12848871418257257
