traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
47,20260668,moderate,M4,True,,6909.653848621694,0,39.53545390320726,-150.28041037103756,41.23851998410348,183.0890186069719,-13.604489452934157,24.195408264700145,-42.31741379247644,1418.1857114175777,0.0,0.0,0.0,6906.414406472264,0,39.61874365011506,-149.63949921203277,40.74771231570586,181.03408907748116,-13.592234222273333,24.287644028889385,-40.634871657928684,1424.7611592231456,3.371850556861935,12.68163140593594,87.70412408706004,6.478884298860066,23.64185904200002
48,20260669,moderate,M4,True,,7014.731397386569,0,37.32702712176256,-117.38244450088739,46.37430153071702,126.92848274021794,-6.194161170517024,14.111252022823487,-26.306098175456235,1704.2702645107195,0.0,0.0,0.0,7006.8308824559845,0,37.28091511433508,-119.49732416055168,46.588913628105466,130.46041104705063,-6.7265661192590676,12.798363279157341,-18.058623948893615,1523.279767704138,200.57985884174556,-21.02783486334214,49.29572092125522,15.801029861169809,16.79703729099998
49,20260670,moderate,M4,True,,7024.831587497829,0,37.4650853255955,-125.22802615626568,58.25579070749109,142.25639225651562,-36.527527696938094,26.53730057155334,-31.82672601042753,1330.6891414945883,0.0,0.0,0.0,7023.590947931849,0,37.408960144290404,-124.96339871233187,57.550599412767234,140.1599003281546,-35.75713491040937,26.335286872757486,-31.656706283974387,1265.4413946947654,71.10187861906661,13.296288710908149,-11.03719295859378,2.4812791319600365,16.80799354200002
50,20260671,moderate,M4,True,,6962.611254149308,0,37.333803234929505,-141.24818886958514,51.8899623122104,170.343859844401,-24.336317068404604,16.95805689521891,-4.852247255513266,1576.9155360634834,0.0,0.0,0.0,6961.1713178557675,0,37.23373085712608,-141.1419392934033,52.16779803897431,171.6278585712914,-24.90122258736814,16.971018177863144,0.6389368283716124,1587.4825979940736,4.255609360002572,-15.814520389081421,-49.784307348226186,2.879872587080172,29.715748874999974
51,20260672,moderate,M4,True,,6775.612465572793,0,41.27631144608907,-127.28190008352178,35.277268309791175,164.92837167501736,-19.524200419537138,14.128365930352185,-7.910306437141868,1638.6013449406003,0.0,0.0,0.0,6772.4412187740345,0,41.25720323884012,-127.2764589804328,35.015201810865214,163.16926205376464,-19.15441317069454,14.164640044060981,-10.67211442803487,1619.155881995997,9.684761603812742,22.227235469660386,68.55997766150327,6.342493597516295,27.253941999999938
52,20260673,moderate,M4,True,,7129.813298725878,0,36.7181278348979,-137.28529153411188,45.082645410509556,163.73385301785223,-10.724737996137623,23.01654610013482,7.71380652797119,1501.0206805138246,0.0,0.0,0.0,7125.200143420492,0,36.5957740672403,-138.09340761864254,44.414251454066076,166.11344745524605,-10.832690105484373,22.712969544163638,14.880233272109985,1348.4832157789228,109.2445215305664,-11.80102777041915,68.19062181734928,9.22631061077118,22.92213449999997
53,20260674,moderate,M4,True,,6978.905521797078,0,39.291080284370594,-131.71673114027348,37.247316106101614,161.12404993726133,-6.25160493665075,21.986604657579363,-12.321881454698278,1524.1819220180244,0.0,0.0,0.0,6978.798307695234,0,39.304655490362556,-131.47809137500914,37.13893367914932,160.33762445695092,-6.128642977642996,22.07744138438095,-12.741188490791432,1519.7974295358295,0.36478511687910664,5.533503873568176,7.895340308368649,0.21442820368793036,21.67086645900008
54,20260675,moderate,M4,True,,7070.607146816657,0,38.04115871589291,-153.36921216794198,46.72737569929565,198.5291140040568,-15.778853077183596,19.022096130187368,-12.813698964459894,1656.260532720922,0.0,0.0,0.0,7069.123626785186,0,38.09284806880966,-153.3290286743773,47.00699527933671,196.93864607427693,-15.712483555095472,19.200794295059872,-15.91157695425746,1633.0737387745535,3.6364988432270717,15.56690766704932,49.56512273856454,2.967040062942033,23.75176399999998
55,20260676,moderate,M4,True,,6981.922776162099,0,36.95460151923285,-136.8981988185675,43.33497620076976,166.3545063059368,-24.790741125581164,19.420521830165086,-24.218397125766632,1503.099706509996,0.0,0.0,0.0,6980.676960100798,0,36.94752280734272,-137.1466406184835,43.01250387586767,166.70970160546176,-24.647179162156636,19.14093428322807,-23.26256788932495,1509.9642877987424,0.745403025341417,1.4151314107557629,64.89579705771665,2.491632122601004,27.43090099999995
56,20260677,moderate,M4,True,,7072.254367057341,0,37.09699778301226,-118.24228353684383,33.4517630010103,135.1714177615335,-22.129270156963763,27.190021727027908,-51.84726168118001,1333.81459431926,0.0,0.0,0.0,7070.8422863080095,0,36.99823857608254,-118.37390205092115,32.96846906629703,133.38844810685967,-21.995015747529685,27.115437525612695,-49.531401456296486,1289.981825207425,35.69255419773518,14.557604258665137,-57.51731445524305,2.8241614986636705,14.157101874999967
