k,age_ka,X_old,X_new,Vhat_old,Vhat_new,regime_switch,m2_ios_contribution,m2_loo_valid,m2_nit,m2_seconds,m2_parameter_shift_relative,m2_start_kind,m2_warm_start_excess_nll,m3_ios_contribution,m3_loo_valid,m3_nit,m3_seconds,m3_parameter_shift_relative,m3_start_kind,m3_warm_start_excess_nll,m4_ios_contribution,m4_loo_valid,m4_nit,m4_seconds,m4_parameter_shift_relative,m4_start_kind,m4_warm_start_excess_nll
1472,50.56,0.5928409754557213,0.6348770653232441,2.101804493376136,-0.6156554910110579,False,0.0002472387106653,True,1,0.0333674580000007,0.0002326193612322,full fit warm start,0.0,0.00020059137201,True,2,0.0594739169999911,0.0002594398202726,full fit warm start,0.0,0.0008791330943744,True,77,2.2630205000000387,0.012709428185801,full fit warm start,0.0
1473,50.54,0.6348770653232441,0.6225639555030229,-0.6156554910110579,-0.09339449140992606,False,0.0002219313141327,True,1,0.0334346249999981,0.0002205805716195,full fit warm start,0.0,0.0002377732307654,True,1,0.0414165830000001,0.0002358903612485,full fit warm start,0.0,0.0006738883606183,True,23,0.6131052920000002,0.0049166277304155,full fit warm start,0.0
1474,50.52,0.6225639555030229,0.6206960656748244,-0.09339449140992606,0.4772899108206108,False,0.0002219656780115,True,1,0.0335917499999993,0.000218215261867,full fit warm start,0.0,0.0002375063771586,True,1,0.041315499999996,0.0002373524139344,full fit warm start,0.0,0.0006792794295265,True,26,0.8571543749999364,0.0049034143209065,full fit warm start,0.0
1475,50.5,0.6206960656748244,0.6302418638912366,0.4772899108206108,-0.8196556763999219,False,0.0002190795633998,True,1,0.0335125840000074,0.0002184003591665,full fit warm start,0.0,0.0002358258341046,True,1,0.0414363749999893,0.0002543479655014,full fit warm start,0.0,0.0007699414104171,True,56,1.6547784579997824,0.0078217496044594,full fit warm start,0.0
1476,50.48,0.6302418638912366,0.6138487503632382,-0.8196556763999219,-7.289374346328392,False,-1.1941052786568207e-06,True,1,0.0334793340000061,7.16683514813247e-05,full fit warm start,0.0,6.2255432835556235e-06,True,1,0.0415224170000101,0.0004421208044695,full fit warm start,0.0,0.0041198611029278,True,70,2.4078468749999047,0.0511275192763384,full fit warm start,0.0
1477,50.46,0.6138487503632382,0.4680612634366703,-7.289374346328392,-1.8091491625356504,False,0.0002492024419478,True,1,0.0333213330000035,0.000233548187303,full fit warm start,0.0,0.0002068167119726,True,2,0.0595215830000199,0.0001905533625639,full fit warm start,0.0,0.0004684885566557,True,22,1.1518845840000722,0.0033730316860169,full fit warm start,0.0
1478,50.44,0.4680612634366703,0.4318782801859573,-1.8091491625356504,3.2496388019287004,False,0.0001403944024365,True,1,0.0334040420000008,0.0001506655983511,full fit warm start,0.0,0.0001512858899705,True,1,0.0413275410000153,0.000271016135878,full fit warm start,0.0,0.0012098410062391,True,52,1.684013709000283,0.0366926218741432,full fit warm start,0.0
1479,50.42,0.4318782801859573,0.4968710562245313,3.2496388019287004,1.0068470417959219,False,0.0002764088382964,True,1,0.0336030420000099,0.0002399071573878,full fit warm start,0.0,0.0002248496650221,True,2,0.0595400830000016,0.0001914119265528,full fit warm start,0.0,0.0007695772030529,True,27,0.9554399160001594,0.0055964470869341,full fit warm start,0.0
1480,50.4,0.4968710562245313,0.5170079970604498,1.0068470417959219,-1.3392478925437157,False,0.0002229015955048,True,1,0.0333401670000057,0.0002205098616718,full fit warm start,0.0,0.0002398708319564,True,1,0.0413791670000023,0.0002660778276817,full fit warm start,0.0,0.0008582041522813,True,66,1.8837822079999569,0.0155747551171599,full fit warm start,0.0
1481,50.38,0.5170079970604498,0.49022303920957544,-1.3392478925437157,-2.2455649547137746,False,0.0001710819400249,True,1,0.0333598749999879,0.0001952246296456,full fit warm start,0.0,0.0001866945551087,True,1,0.0414103749999981,0.0002433222610597,full fit warm start,0.0,0.0006514026405159,True,28,0.7633931669997764,0.0065574571606464,full fit warm start,0.0
1482,50.36,0.49022303920957544,0.44531174011529995,-2.2455649547137746,4.122989796687504,False,0.0001024338712891,True,1,0.0334229170000099,0.0001177346437788,full fit warm start,0.0,0.0001144794372689,True,1,0.0413561249999929,0.0003245304309912,full fit warm start,0.0,0.0017761870092956,True,67,2.146378707999702,0.0462862177664115,full fit warm start,0.0
1483,50.34,0.44531174011529995,0.52777153604905,4.122989796687504,4.8161646175164385,False,0.0001095258741004,True,1,0.033335749999992,0.0001355895747342,full fit warm start,0.0,0.0001173657200079,True,1,0.041387415999992,0.000215948711334,full fit warm start,0.0,0.0010514845585545,True,64,1.832464833999893,0.0282961175274895,full fit warm start,0.0
1484,50.32,0.52777153604905,0.6240948283993788,4.8161646175164385,0.31163387967838574,False,0.0002391128041288,True,2,0.0474406250000072,0.0001958696323579,full fit warm start,0.0,0.0002512159793868,True,2,0.0595947079999916,0.000234406589632,full fit warm start,0.0,0.0009791856725525,True,58,1.7361514160002116,0.0132754821101698,full fit warm start,0.0
1485,50.3,0.6240948283993788,0.6303275059929465,0.31163387967838574,-2.8586344016460874,False,0.0001455677716237,True,1,0.0334084579999967,0.0001837254682683,full fit warm start,0.0,0.000163223952307,True,1,0.0413253339999926,0.0002882748813248,full fit warm start,0.0,0.0010904229911519,True,68,2.0731500420001794,0.023620855703377,full fit warm start,0.0
1486,50.28,0.6303275059929465,0.5731548179600248,-2.8586344016460874,0.1620353034402111,False,0.0002181403403311,True,1,0.033344540999991,0.0002147571317307,full fit warm start,0.0,0.0002356446484852,True,1,0.041326749999996,0.0002375960236298,full fit warm start,0.0,0.0006082909348474,True,32,0.9546872500000064,0.0053014484468609,full fit warm start,0.0
1487,50.26,0.5731548179600248,0.576395524028829,0.1620353034402111,0.3746861225379927,False,0.000227244228848,True,1,0.033297583999996,0.0002193389238244,full fit warm start,0.0,0.0002419583846604,True,1,0.0414650000000165,0.0002343938181515,full fit warm start,0.0,0.0006869605879722,True,27,0.7851690000002236,0.0050168070645869,full fit warm start,0.0
1488,50.24,0.576395524028829,0.5838892464795888,0.3746861225379927,1.5611996493928526,False,0.0002056878159142,True,1,0.0333690000000075,0.0002050273288935,full fit warm start,0.0,0.0002225716368187,True,1,0.0413596249999841,0.0002357521515838,full fit warm start,0.0,0.0006737580527262,True,44,1.4160057919998508,0.0062767707755064,full fit warm start,0.0
1489,50.22,0.5838892464795888,0.6151132394674459,1.5611996493928526,7.137201547366545,False,4.658546211278036e-05,True,1,0.0333428339999954,6.420004967696319e-05,full fit warm start,0.0,6.157463197453694e-05,True,1,0.0414467500000057,0.0003737999660446,full fit warm start,0.0,0.0041072261223393,True,67,2.731708749999598,0.0571602117451561,full fit warm start,0.0
1490,50.2,0.6151132394674459,0.7578572704147768,7.137201547366545,7.654860183199719,False,2.086100744236319e-05,True,1,0.0332725409999881,5.0455837470655734e-05,full fit warm start,0.0,2.798743568366291e-05,True,1,0.0413913339999965,0.0002772511554166,full fit warm start,0.0,0.0022000541738091,True,70,2.367008834000444,0.0330267538211937,full fit warm start,0.0
1491,50.18,0.7578572704147768,0.9109544740787712,7.654860183199719,0.48425149213371377,False,0.0002956277068033,True,2,0.0476183749999989,0.0002238535837176,full fit warm start,0.0,0.0003082390875093,True,2,0.0594790419999924,0.000286513439556,full fit warm start,0.0,0.0011397555539502,True,27,1.2249728329998106,0.0084118985323541,full fit warm start,0.0
1492,50.16,0.9109544740787712,0.9206395039214454,0.48425149213371377,-1.804681813600384,False,0.0001920194077769,True,1,0.033693999999997,0.0002081440625316,full fit warm start,0.0,0.000205259956632,True,1,0.0413983749999999,0.0002903326982235,full fit warm start,0.0,0.0008014570226313,True,25,0.7590397079998183,0.0065814950909475,full fit warm start,0.0
1493,50.14,0.9206395039214454,0.8845458676494378,-1.804681813600384,4.922574865769125,False,4.239920451354351e-05,True,1,0.033589292000002,9.162915680357774e-05,full fit warm start,0.0,5.643672532240629e-05,True,1,0.041411332999985,0.0004236189262866,full fit warm start,0.0,0.0021863838668632,True,78,2.100348375000067,0.0280958518534415,full fit warm start,0.0
1494,50.12,0.8845458676494378,0.9829973649648203,4.922574865769125,-1.3050232656615979,False,0.0002136421899878,True,2,0.0476144590000018,0.0001909518922444,full fit warm start,0.0,0.0002335773814765,True,2,0.0595229170000095,0.0003853336810409,full fit warm start,0.0,0.0010657003196898,True,44,1.463851749999776,0.0095305364573196,full fit warm start,0.0
1495,50.1,0.9829973649648203,0.9568968996515883,-1.3050232656615979,-8.72075604814102,False,0.0002046950934362,True,2,0.0474789999999956,0.00021637260693,full fit warm start,0.0,0.0016846529425782,True,4,0.1138574160000018,0.0166804000764853,full fit warm start,0.0,0.0062086750299288,True,67,2.36451045900003,0.0299893853376124,full fit warm start,0.0
