traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
51,20260672,weak,M4,True,,6719.253626880018,0,41.2440036598518,-127.97938850284632,35.367568397778776,166.15563961922143,-19.382508039247224,14.343243036509179,-10.008486694218638,1578.3925390201289,0.0,0.0,0.0,6718.249819214516,0,41.2407816414918,-127.93171919537764,35.0533851593004,165.47956889585234,-19.09040304824004,14.339372191775643,-10.790199375958128,1572.045591874112,1.6047372756754337,8.264988912630802,47.866762722323905,2.0076153310037625,21.338762249999945
52,20260673,weak,M4,True,,7071.497203054049,0,36.68929554492243,-138.38512316175618,46.33460517577095,164.81620792666735,-10.974708198086862,23.041122031491735,-2.6554291173040387,1448.5896915423982,0.0,0.0,0.0,7068.685239179707,0,36.52883559620021,-138.21702973942044,45.00335072920308,168.27548687771883,-10.963659016260058,22.757433552222373,10.143993966924603,1442.1091225221442,11.068366991473418,-31.741936068240562,-7.074391917609155,5.623927748683855,12.016508375000058
53,20260674,weak,M4,True,,6925.715251670175,0,39.28732670433079,-131.1066405510278,37.911720201000804,160.23374849888262,-7.088449453508243,22.373001342663837,-12.3702718095525,1465.2861547841976,0.0,0.0,0.0,6925.522372583091,0,39.252659109572015,-131.35899181755752,38.00235730538978,161.25865877092818,-7.232479291430138,22.267464264615484,-11.726214174609252,1465.8878505395296,0.8048130027631317,-8.03436333747856,0.6921443021323441,0.38575817416858627,16.40935812500004
54,20260675,weak,M4,True,,7010.262446090635,0,38.02366360806814,-153.8498966271583,46.93595704480757,198.87825719870366,-15.590673080883843,18.898260140569423,-15.893586155121575,1601.6096567954314,0.0,0.0,0.0,7010.072725196611,0,38.02296665363,-153.89378581200128,46.73991526459423,198.8566839396183,-15.39151021690637,18.971881339604664,-15.974643220081678,1591.4747828736415,0.1508802408374906,1.7670126224904459,25.658526598372713,0.3794417880490073,30.783276915999977
55,20260676,weak,M4,True,,6933.764264595527,0,36.92645493773176,-138.7990203084647,43.9686329998432,169.12421590779513,-25.05886598313452,19.27501599018984,-25.44502056248425,1466.3176339913302,0.0,0.0,0.0,6933.068115465985,0,36.87096862976666,-138.229636560228,44.25974075922575,169.7532112238742,-25.46428716072589,19.411748739606214,-24.884857920205754,1457.5808739109393,2.319041594247846,-13.418890079918683,8.60116153276587,1.3922982590829633,12.465547291000007
56,20260677,weak,M4,True,,7025.931864437299,0,37.184425709834464,-117.38896938520367,32.33981087851611,133.91604002117776,-21.34220576906913,26.661823722486805,-47.85129879593023,1317.2131203698746,0.0,0.0,0.0,7024.415429081495,0,37.04878478505628,-117.53751500717865,32.95246068843774,134.26643815605948,-21.57328971257059,26.557413985820144,-48.383332253794784,1280.4383515732386,27.525009550755637,-3.5251311493096904,-65.79121192203617,3.0328707116077567,16.589268457999992
57,20260678,weak,M4,True,,7146.999184711874,0,37.90001429669553,-121.42088502678317,33.68365495653012,144.4262485828221,-18.574366514475933,24.799224369723575,-41.025339860385024,1512.5953471800083,0.0,0.0,0.0,7146.578922127759,0,37.82521638998832,-121.56796438164923,33.996796289803946,145.87775935444367,-18.884981200434062,24.697829498920278,-41.282959684516044,1509.8582754629233,1.5694054907858865,-12.451651974914675,10.406603675608396,0.8405251682288508,22.981015542000023
58,20260679,weak,M4,True,,6826.62325847356,0,40.132913373287465,-139.80107340126662,51.93872836773187,172.9063226618224,-32.58594799260866,18.576671922479246,-83.81932440830866,1541.620378308062,0.0,0.0,0.0,6824.543467222531,0,40.149973959136496,-140.37357142812428,52.880025611271776,175.94842429626956,-32.967032976963026,18.155168854639935,-89.57158566553844,1556.2756430639404,7.935650138031089,-24.00608824671784,59.21904134027971,4.159582502057674,18.274138791999917
59,20260680,weak,M4,True,,6847.1721556199645,0,36.21573578241073,-126.72802469613505,34.633394537572784,152.44225939673353,-10.745210326365255,14.24243285000472,-17.700878814433096,1498.4488181650338,0.0,0.0,0.0,6847.087702771361,0,36.19499493558206,-126.6839927850967,34.58783022875496,152.8427228311091,-10.741501992664327,14.222693245083457,-17.46409292143437,1497.4067470294024,0.3458187581407913,-4.4355266273272145,2.7231990397429233,0.1689056972063554,11.91387874999998
60,20260681,weak,M4,True,,7037.487653488536,0,37.859663594297686,-150.2331336328752,54.93602868672202,182.8462130079137,-24.27429638392983,22.09803509600387,-24.70576527313843,1510.7991836484564,0.0,0.0,0.0,7027.2134854166015,0,37.74180081739443,-149.92853208151666,54.61190519970337,187.8976450271884,-24.525284826663736,22.229494667638463,-23.884142144144935,1469.5164634483076,34.92242741993715,-52.00180214238892,96.7319322996737,20.548336143869165,16.845198832999927
61,20260682,weak,M4,True,,6870.153210917282,0,38.3674737128908,-121.21569766670076,57.486069876406816,139.28201874143244,-36.50718296846853,19.383467166729663,-15.822812667389075,1457.752724000172,0.0,0.0,0.0,6863.965716210323,0,38.20957633987507,-121.32177450119879,57.531634831805576,143.35733045574656,-36.75789539869714,18.59110945638828,-20.122723943978603,1446.9727891256387,25.469902209184486,-43.52074171309374,23.55308254690664,12.374989413918229,12.639472374999968
62,20260683,weak,M4,True,,7135.744842422317,0,37.272226726686604,-129.76139550459703,63.983012547556015,158.2302449176705,-50.308230066448004,16.856588881199027,-39.0527262554008,1759.6480680744564,0.0,0.0,0.0,7126.864845175477,0,37.08317068403258,-125.35276285713697,69.57502771817191,158.84306376122683,-51.711115864402785,15.30644954470022,-88.76786978983345,1854.365589674503,81.18896410835019,-70.50431994455204,204.44056194030082,17.759994493679187,14.153350958000033
63,20260684,weak,M4,True,,6884.422573081989,0,37.31192842457731,-125.18723000962248,47.58474255676867,159.32951571239977,-21.892403630961383,20.429246817305323,-18.418121338514045,1393.9820838429787,0.0,0.0,0.0,6883.718367284278,0,37.24306516984085,-124.90085308118309,47.571356833648935,160.38966317883492,-22.00146675497971,20.352044912616687,-18.466247047848857,1390.2533894024623,2.856175173672599,-14.280090668136785,0.8229430916568682,1.4084115954210574,13.183831082999973
64,20260685,weak,M4,True,,6759.629596865592,0,40.09054252134895,-139.32696611338307,47.291773517490746,172.94324624923132,-18.793492920632357,16.084485114979564,9.762920708985497,1531.2676845510798,0.0,0.0,0.0,6750.819287509519,0,40.108532193404805,-138.68513850561956,47.05945787333107,174.08382457267928,-18.324213800909412,15.024734838539445,5.616421165267769,1600.830586677415,14.281104278690131,-23.935207684772955,169.87305008374025,17.620618712146097,26.806009458999938
65,20260686,weak,M4,True,,6970.910909673216,0,39.8624496405126,-123.17259803652856,36.23692644703212,145.57756802594716,-17.992963973119746,27.53761697725546,34.10048392154312,1381.312454382242,0.0,0.0,0.0,6967.406759501146,0,39.79838762527898,-124.16124888149902,35.74321481022438,143.23361029085024,-17.900668444206705,26.579564256392555,41.94742308284286,1395.2122892144769,13.467205468186432,37.83926284142979,29.858645390896587,7.008300344141389,11.60795625000003
